Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2019;;Skogsmästarexamen;Kvinnor;35-;1
HT2019;;Skogsmästarexamen;Kvinnor;Total;14
HT2019;;Skogsmästarexamen;Män;-24;26
HT2019;;Skogsmästarexamen;Män;25-34;12
HT2019;;Skogsmästarexamen;Män;35-;1
HT2019;;Skogsmästarexamen;Män;Total;39
HT2019;;Skogsmästarexamen;Total;-24;35
HT2019;;Skogsmästarexamen;Total;25-34;16
HT2019;;Skogsmästarexamen;Total;35-;2
HT2019;;Skogsmästarexamen;Total;Total;53
HT2019;;Socionomexamen;Kvinnor;-24;890
HT2019;;Socionomexamen;Kvinnor;25-34;390
HT2019;;Socionomexamen;Kvinnor;35-;157
HT2019;;Socionomexamen;Kvinnor;Total;1437
HT2019;;Socionomexamen;Män;-24;187
HT2019;;Socionomexamen;Män;25-34;153
HT2019;;Socionomexamen;Män;35-;37
HT2019;;Socionomexamen;Män;Total;377
HT2019;;Socionomexamen;Total;-24;1077
HT2019;;Socionomexamen;Total;25-34;543
HT2019;;Socionomexamen;Total;35-;194
HT2019;;Socionomexamen;Total;Total;1814
HT2019;;Specialistsjuksköterskeexamen;Kvinnor;-24;56
HT2019;;Specialistsjuksköterskeexamen;Kvinnor;25-34;1111
HT2019;;Specialistsjuksköterskeexamen;Kvinnor;35-;1208
HT2019;;Specialistsjuksköterskeexamen;Kvinnor;Total;2375
HT2019;;Specialistsjuksköterskeexamen;Män;-24;4
HT2019;;Specialistsjuksköterskeexamen;Män;25-34;196
HT2019;;Specialistsjuksköterskeexamen;Män;35-;143
HT2019;;Specialistsjuksköterskeexamen;Män;Total;343
HT2019;;Specialistsjuksköterskeexamen;Total;-24;60
HT2019;;Specialistsjuksköterskeexamen;Total;25-34;1307
HT2019;;Specialistsjuksköterskeexamen;Total;35-;1351
HT2019;;Specialistsjuksköterskeexamen;Total;Total;2718
HT2019;;Speciallärarexamen;Kvinnor;25-34;80
HT2019;;Speciallärarexamen;Kvinnor;35-;563
HT2019;;Speciallärarexamen;Kvinnor;Total;643
HT2019;;Speciallärarexamen;Män;25-34;11
HT2019;;Speciallärarexamen;Män;35-;59
HT2019;;Speciallärarexamen;Män;Total;70
HT2019;;Speciallärarexamen;Total;25-34;91
HT2019;;Speciallärarexamen;Total;35-;622
HT2019;;Speciallärarexamen;Total;Total;713
HT2019;;Specialpedagogexamen;Kvinnor;25-34;111
HT2019;;Specialpedagogexamen;Kvinnor;35-;527
HT2019;;Specialpedagogexamen;Kvinnor;Total;638
HT2019;;Specialpedagogexamen;Män;25-34;7
HT2019;;Specialpedagogexamen;Män;35-;52
HT2019;;Specialpedagogexamen;Män;Total;59
HT2019;;Specialpedagogexamen;Total;25-34;118
HT2019;;Specialpedagogexamen;Total;35-;579
HT2019;;Specialpedagogexamen;Total;Total;697
HT2019;;Studie- och yrkesvägledarexamen;Kvinnor;-24;59
HT2019;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;134
HT2019;;Studie- och yrkesvägledarexamen;Kvinnor;35-;94
HT2019;;Studie- och yrkesvägledarexamen;Kvinnor;Total;287
HT2019;;Studie- och yrkesvägledarexamen;Män;-24;23
HT2019;;Studie- och yrkesvägledarexamen;Män;25-34;36
HT2019;;Studie- och yrkesvägledarexamen;Män;35-;12
HT2019;;Studie- och yrkesvägledarexamen;Män;Total;71
HT2019;;Studie- och yrkesvägledarexamen;Total;-24;82
HT2019;;Studie- och yrkesvägledarexamen;Total;25-34;170
HT2019;;Studie- och yrkesvägledarexamen;Total;35-;106
HT2019;;Studie- och yrkesvägledarexamen;Total;Total;358
HT2019;;Tandhygienistexamen;Kvinnor;-24;82
HT2019;;Tandhygienistexamen;Kvinnor;25-34;44
HT2019;;Tandhygienistexamen;Kvinnor;35-;21
HT2019;;Tandhygienistexamen;Kvinnor;Total;147
HT2019;;Tandhygienistexamen;Män;-24;20
HT2019;;Tandhygienistexamen;Män;25-34;5
HT2019;;Tandhygienistexamen;Män;35-;1
HT2019;;Tandhygienistexamen;Män;Total;26
HT2019;;Tandhygienistexamen;Total;-24;102
HT2019;;Tandhygienistexamen;Total;25-34;49
HT2019;;Tandhygienistexamen;Total;35-;22
HT2019;;Tandhygienistexamen;Total;Total;173
HT2019;;Tandläkarexamen;Kvinnor;-24;149
HT2019;;Tandläkarexamen;Kvinnor;25-34;24
HT2019;;Tandläkarexamen;Kvinnor;35-;6
HT2019;;Tandläkarexamen;Kvinnor;Total;179
HT2019;;Tandläkarexamen;Män;-24;74
HT2019;;Tandläkarexamen;Män;25-34;9
HT2019;;Tandläkarexamen;Män;35-;5
HT2019;;Tandläkarexamen;Män;Total;88
HT2019;;Tandläkarexamen;Total;-24;223
HT2019;;Tandläkarexamen;Total;25-34;33
HT2019;;Tandläkarexamen;Total;35-;11
HT2019;;Tandläkarexamen;Total;Total;267
HT2019;;Tandteknikerexamen;Kvinnor;-24;38
HT2019;;Tandteknikerexamen;Kvinnor;25-34;25
HT2019;;Tandteknikerexamen;Kvinnor;35-;10
HT2019;;Tandteknikerexamen;Kvinnor;Total;73
HT2019;;Tandteknikerexamen;Män;-24;19
HT2019;;Tandteknikerexamen;Män;25-34;6
HT2019;;Tandteknikerexamen;Män;35-;4
HT2019;;Tandteknikerexamen;Män;Total;29
HT2019;;Tandteknikerexamen;Total;-24;57
HT2019;;Tandteknikerexamen;Total;25-34;31
HT2019;;Tandteknikerexamen;Total;35-;14
HT2019;;Tandteknikerexamen;Total;Total;102
HT2019;;Veterinärexamen;Kvinnor;-24;77
HT2019;;Veterinärexamen;Kvinnor;25-34;25
HT2019;;Veterinärexamen;Kvinnor;35-;3
HT2019;;Veterinärexamen;Kvinnor;Total;105
HT2019;;Veterinärexamen;Män;-24;10
HT2019;;Veterinärexamen;Män;35-;1
HT2019;;Veterinärexamen;Män;Total;11
HT2019;;Veterinärexamen;Total;-24;87
HT2019;;Veterinärexamen;Total;25-34;25
HT2019;;Veterinärexamen;Total;35-;4
HT2019;;Veterinärexamen;Total;Total;116
HT2019;;Yrkeslärarexamen;Kvinnor;-24;4
HT2019;;Yrkeslärarexamen;Kvinnor;25-34;90
HT2019;;Yrkeslärarexamen;Kvinnor;35-;218
HT2019;;Yrkeslärarexamen;Kvinnor;Total;312
HT2019;;Yrkeslärarexamen;Män;-24;1
