Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2008;;Folkhögskollärarexamen;Män;Total;22
HT2008;;Folkhögskollärarexamen;Total;-24;1
HT2008;;Folkhögskollärarexamen;Total;25-34;16
HT2008;;Folkhögskollärarexamen;Total;35-;37
HT2008;;Folkhögskollärarexamen;Total;Total;54
HT2008;;Fysioterapeutexamen;Kvinnor;-24;213
HT2008;;Fysioterapeutexamen;Kvinnor;25-34;29
HT2008;;Fysioterapeutexamen;Kvinnor;35-;19
HT2008;;Fysioterapeutexamen;Kvinnor;Total;261
HT2008;;Fysioterapeutexamen;Män;-24;86
HT2008;;Fysioterapeutexamen;Män;25-34;31
HT2008;;Fysioterapeutexamen;Män;35-;11
HT2008;;Fysioterapeutexamen;Män;Total;128
HT2008;;Fysioterapeutexamen;Total;-24;299
HT2008;;Fysioterapeutexamen;Total;25-34;60
HT2008;;Fysioterapeutexamen;Total;35-;30
HT2008;;Fysioterapeutexamen;Total;Total;389
HT2008;;Hortonomexamen;Kvinnor;-24;6
HT2008;;Hortonomexamen;Kvinnor;25-34;2
HT2008;;Hortonomexamen;Kvinnor;Total;8
HT2008;;Hortonomexamen;Män;-24;2
HT2008;;Hortonomexamen;Män;25-34;1
HT2008;;Hortonomexamen;Män;Total;3
HT2008;;Hortonomexamen;Total;-24;8
HT2008;;Hortonomexamen;Total;25-34;3
HT2008;;Hortonomexamen;Total;Total;11
HT2008;;Högskoleingenjörsexamen;Kvinnor;-24;628
HT2008;;Högskoleingenjörsexamen;Kvinnor;25-34;117
HT2008;;Högskoleingenjörsexamen;Kvinnor;35-;31
HT2008;;Högskoleingenjörsexamen;Kvinnor;Total;776
HT2008;;Högskoleingenjörsexamen;Män;-24;1958
HT2008;;Högskoleingenjörsexamen;Män;25-34;389
HT2008;;Högskoleingenjörsexamen;Män;35-;108
HT2008;;Högskoleingenjörsexamen;Män;Total;2455
HT2008;;Högskoleingenjörsexamen;Total;-24;2586
HT2008;;Högskoleingenjörsexamen;Total;25-34;506
HT2008;;Högskoleingenjörsexamen;Total;35-;139
HT2008;;Högskoleingenjörsexamen;Total;Total;3231
HT2008;;Juristexamen;Kvinnor;-24;670
HT2008;;Juristexamen;Kvinnor;25-34;80
HT2008;;Juristexamen;Kvinnor;35-;18
HT2008;;Juristexamen;Kvinnor;Total;768
HT2008;;Juristexamen;Män;-24;519
HT2008;;Juristexamen;Män;25-34;109
HT2008;;Juristexamen;Män;35-;14
HT2008;;Juristexamen;Män;Total;642
HT2008;;Juristexamen;Total;-24;1189
HT2008;;Juristexamen;Total;25-34;189
HT2008;;Juristexamen;Total;35-;32
HT2008;;Juristexamen;Total;Total;1410
HT2008;;Jägmästarexamen;Kvinnor;-24;21
HT2008;;Jägmästarexamen;Kvinnor;25-34;4
HT2008;;Jägmästarexamen;Kvinnor;Total;25
HT2008;;Jägmästarexamen;Män;-24;58
HT2008;;Jägmästarexamen;Män;25-34;7
HT2008;;Jägmästarexamen;Män;Total;65
HT2008;;Jägmästarexamen;Total;-24;79
HT2008;;Jägmästarexamen;Total;25-34;11
HT2008;;Jägmästarexamen;Total;Total;90
HT2008;;Landskapsarkitektexamen;Kvinnor;-24;86
HT2008;;Landskapsarkitektexamen;Kvinnor;25-34;9
HT2008;;Landskapsarkitektexamen;Kvinnor;35-;2
HT2008;;Landskapsarkitektexamen;Kvinnor;Total;97
HT2008;;Landskapsarkitektexamen;Män;-24;21
HT2008;;Landskapsarkitektexamen;Män;25-34;10
HT2008;;Landskapsarkitektexamen;Män;Total;31
HT2008;;Landskapsarkitektexamen;Total;-24;107
HT2008;;Landskapsarkitektexamen;Total;25-34;19
HT2008;;Landskapsarkitektexamen;Total;35-;2
HT2008;;Landskapsarkitektexamen;Total;Total;128
HT2008;;Landskapsingenjörsexamen;Kvinnor;-24;31
HT2008;;Landskapsingenjörsexamen;Kvinnor;25-34;8
HT2008;;Landskapsingenjörsexamen;Kvinnor;35-;1
HT2008;;Landskapsingenjörsexamen;Kvinnor;Total;40
HT2008;;Landskapsingenjörsexamen;Män;-24;11
HT2008;;Landskapsingenjörsexamen;Män;25-34;2
HT2008;;Landskapsingenjörsexamen;Män;35-;2
HT2008;;Landskapsingenjörsexamen;Män;Total;15
HT2008;;Landskapsingenjörsexamen;Total;-24;42
HT2008;;Landskapsingenjörsexamen;Total;25-34;10
HT2008;;Landskapsingenjörsexamen;Total;35-;3
HT2008;;Landskapsingenjörsexamen;Total;Total;55
HT2008;;Lantmästarexamen;Kvinnor;-24;7
HT2008;;Lantmästarexamen;Kvinnor;25-34;3
HT2008;;Lantmästarexamen;Kvinnor;35-;1
HT2008;;Lantmästarexamen;Kvinnor;Total;11
HT2008;;Lantmästarexamen;Män;-24;23
HT2008;;Lantmästarexamen;Män;25-34;10
HT2008;;Lantmästarexamen;Män;35-;1
HT2008;;Lantmästarexamen;Män;Total;34
HT2008;;Lantmästarexamen;Total;-24;30
HT2008;;Lantmästarexamen;Total;25-34;13
HT2008;;Lantmästarexamen;Total;35-;2
HT2008;;Lantmästarexamen;Total;Total;45
HT2008;;Logopedexamen;Kvinnor;-24;64
HT2008;;Logopedexamen;Kvinnor;25-34;17
HT2008;;Logopedexamen;Kvinnor;35-;6
HT2008;;Logopedexamen;Kvinnor;Total;87
HT2008;;Logopedexamen;Män;-24;5
HT2008;;Logopedexamen;Män;25-34;4
HT2008;;Logopedexamen;Män;35-;1
HT2008;;Logopedexamen;Män;Total;10
HT2008;;Logopedexamen;Total;-24;69
HT2008;;Logopedexamen;Total;25-34;21
HT2008;;Logopedexamen;Total;35-;7
HT2008;;Logopedexamen;Total;Total;97
HT2008;;Läkarexamen;Kvinnor;-24;235
HT2008;;Läkarexamen;Kvinnor;25-34;56
HT2008;;Läkarexamen;Kvinnor;35-;15
HT2008;;Läkarexamen;Kvinnor;Total;306
HT2008;;Läkarexamen;Män;-24;198
HT2008;;Läkarexamen;Män;25-34;72
HT2008;;Läkarexamen;Män;35-;22
HT2008;;Läkarexamen;Män;Total;292
HT2008;;Läkarexamen;Total;-24;433
HT2008;;Läkarexamen;Total;25-34;128
HT2008;;Läkarexamen;Total;35-;37
HT2008;;Läkarexamen;Total;Total;598
HT2008;;Lärarexamen;Kvinnor;-24;3969
HT2008;;Lärarexamen;Kvinnor;25-34;1678
HT2008;;Lärarexamen;Kvinnor;35-;1110
HT2008;;Lärarexamen;Kvinnor;Total;6757
HT2008;;Lärarexamen;Män;-24;1349
HT2008;;Lärarexamen;Män;25-34;473
HT2008;;Lärarexamen;Män;35-;243
HT2008;;Lärarexamen;Män;Total;2065
HT2008;;Lärarexamen;Total;-24;5318
HT2008;;Lärarexamen;Total;25-34;2151
HT2008;;Lärarexamen;Total;35-;1353
HT2008;;Lärarexamen;Total;Total;8822
HT2008;;Officersexamen;Kvinnor;-24;11
HT2008;;Officersexamen;Kvinnor;25-34;1
HT2008;;Officersexamen;Kvinnor;Total;12
HT2008;;Officersexamen;Män;-24;79
HT2008;;Officersexamen;Män;25-34;17
HT2008;;Officersexamen;Män;Total;96
HT2008;;Officersexamen;Total;-24;90
HT2008;;Officersexamen;Total;25-34;18
HT2008;;Officersexamen;Total;Total;108
HT2008;;Optikerexamen;Kvinnor;-24;61
HT2008;;Optikerexamen;Kvinnor;25-34;6
HT2008;;Optikerexamen;Kvinnor;35-;1
HT2008;;Optikerexamen;Kvinnor;Total;68
HT2008;;Optikerexamen;Män;-24;12
HT2008;;Optikerexamen;Män;25-34;4
HT2008;;Optikerexamen;Män;Total;16
HT2008;;Optikerexamen;Total;-24;73
HT2008;;Optikerexamen;Total;25-34;10
HT2008;;Optikerexamen;Total;35-;1
HT2008;;Optikerexamen;Total;Total;84
HT2008;;Ortopedingenjörsexamen;Kvinnor;-24;11
HT2008;;Ortopedingenjörsexamen;Kvinnor;25-34;4
HT2008;;Ortopedingenjörsexamen;Kvinnor;35-;2
HT2008;;Ortopedingenjörsexamen;Kvinnor;Total;17
HT2008;;Ortopedingenjörsexamen;Män;-24;4
HT2008;;Ortopedingenjörsexamen;Män;25-34;4
HT2008;;Ortopedingenjörsexamen;Män;Total;8
HT2008;;Ortopedingenjörsexamen;Total;-24;15
HT2008;;Ortopedingenjörsexamen;Total;25-34;8
HT2008;;Ortopedingenjörsexamen;Total;35-;2
HT2008;;Ortopedingenjörsexamen;Total;Total;25
HT2008;;Psykologexamen;Kvinnor;-24;183
HT2008;;Psykologexamen;Kvinnor;25-34;65
HT2008;;Psykologexamen;Kvinnor;35-;32
HT2008;;Psykologexamen;Kvinnor;Total;280
HT2008;;Psykologexamen;Män;-24;78
HT2008;;Psykologexamen;Män;25-34;53
HT2008;;Psykologexamen;Män;35-;26
HT2008;;Psykologexamen;Män;Total;157
HT2008;;Psykologexamen;Total;-24;261
HT2008;;Psykologexamen;Total;25-34;118
HT2008;;Psykologexamen;Total;35-;58
HT2008;;Psykologexamen;Total;Total;437
HT2008;;Receptarieexamen;Kvinnor;-24;123
HT2008;;Receptarieexamen;Kvinnor;25-34;44
HT2008;;Receptarieexamen;Kvinnor;35-;39
HT2008;;Receptarieexamen;Kvinnor;Total;206
HT2008;;Receptarieexamen;Män;-24;14
HT2008;;Receptarieexamen;Män;25-34;6
HT2008;;Receptarieexamen;Män;35-;7
HT2008;;Receptarieexamen;Män;Total;27
HT2008;;Receptarieexamen;Total;-24;137
HT2008;;Receptarieexamen;Total;25-34;50
HT2008;;Receptarieexamen;Total;35-;46
HT2008;;Receptarieexamen;Total;Total;233
HT2008;;Röntgensjuksköterskeexamen;Kvinnor;-24;101
HT2008;;Röntgensjuksköterskeexamen;Kvinnor;25-34;40
HT2008;;Röntgensjuksköterskeexamen;Kvinnor;35-;36
HT2008;;Röntgensjuksköterskeexamen;Kvinnor;Total;177
HT2008;;Röntgensjuksköterskeexamen;Män;-24;17
HT2008;;Röntgensjuksköterskeexamen;Män;25-34;14
HT2008;;Röntgensjuksköterskeexamen;Män;35-;14
HT2008;;Röntgensjuksköterskeexamen;Män;Total;45
HT2008;;Röntgensjuksköterskeexamen;Total;-24;118
HT2008;;Röntgensjuksköterskeexamen;Total;25-34;54
HT2008;;Röntgensjuksköterskeexamen;Total;35-;50
HT2008;;Röntgensjuksköterskeexamen;Total;Total;222
HT2008;;Sjukhusfysikerexamen;Kvinnor;-24;21
HT2008;;Sjukhusfysikerexamen;Kvinnor;25-34;4
HT2008;;Sjukhusfysikerexamen;Kvinnor;35-;3
HT2008;;Sjukhusfysikerexamen;Kvinnor;Total;28
HT2008;;Sjukhusfysikerexamen;Män;-24;14
HT2008;;Sjukhusfysikerexamen;Män;25-34;3
HT2008;;Sjukhusfysikerexamen;Män;Total;17
HT2008;;Sjukhusfysikerexamen;Total;-24;35
HT2008;;Sjukhusfysikerexamen;Total;25-34;7
HT2008;;Sjukhusfysikerexamen;Total;35-;3
HT2008;;Sjukhusfysikerexamen;Total;Total;45
HT2008;;Sjuksköterskeexamen;Kvinnor;-24;1670
HT2008;;Sjuksköterskeexamen;Kvinnor;25-34;604
HT2008;;Sjuksköterskeexamen;Kvinnor;35-;304
HT2008;;Sjuksköterskeexamen;Kvinnor;Total;2578
HT2008;;Sjuksköterskeexamen;Män;-24;234
HT2008;;Sjuksköterskeexamen;Män;25-34;144
HT2008;;Sjuksköterskeexamen;Män;35-;42
HT2008;;Sjuksköterskeexamen;Män;Total;420
HT2008;;Sjuksköterskeexamen;Total;-24;1904
HT2008;;Sjuksköterskeexamen;Total;25-34;748
HT2008;;Sjuksköterskeexamen;Total;35-;346
HT2008;;Sjuksköterskeexamen;Total;Total;2998
HT2008;;Sjöingenjörsexamen;Kvinnor;-24;8
HT2008;;Sjöingenjörsexamen;Kvinnor;25-34;1
HT2008;;Sjöingenjörsexamen;Kvinnor;Total;9
HT2008;;Sjöingenjörsexamen;Män;-24;124
HT2008;;Sjöingenjörsexamen;Män;25-34;29
HT2008;;Sjöingenjörsexamen;Män;35-;10
HT2008;;Sjöingenjörsexamen;Män;Total;163
HT2008;;Sjöingenjörsexamen;Total;-24;132
HT2008;;Sjöingenjörsexamen;Total;25-34;30
HT2008;;Sjöingenjörsexamen;Total;35-;10
HT2008;;Sjöingenjörsexamen;Total;Total;172
HT2008;;Sjökaptensexamen;Kvinnor;-24;25
HT2008;;Sjökaptensexamen;Kvinnor;25-34;5
HT2008;;Sjökaptensexamen;Kvinnor;35-;2
HT2008;;Sjökaptensexamen;Kvinnor;Total;32
HT2008;;Sjökaptensexamen;Män;-24;111
HT2008;;Sjökaptensexamen;Män;25-34;31
HT2008;;Sjökaptensexamen;Män;35-;17
HT2008;;Sjökaptensexamen;Män;Total;159
HT2008;;Sjökaptensexamen;Total;-24;136
HT2008;;Sjökaptensexamen;Total;25-34;36
HT2008;;Sjökaptensexamen;Total;35-;19
HT2008;;Sjökaptensexamen;Total;Total;191
HT2008;;Skogsmästarexamen;Kvinnor;-24;3
HT2008;;Skogsmästarexamen;Kvinnor;25-34;1
HT2008;;Skogsmästarexamen;Kvinnor;35-;1
HT2008;;Skogsmästarexamen;Kvinnor;Total;5
HT2008;;Skogsmästarexamen;Män;-24;38
HT2008;;Skogsmästarexamen;Män;25-34;4
HT2008;;Skogsmästarexamen;Män;35-;1
HT2008;;Skogsmästarexamen;Män;Total;43
HT2008;;Skogsmästarexamen;Total;-24;41
HT2008;;Skogsmästarexamen;Total;25-34;5
HT2008;;Skogsmästarexamen;Total;35-;2
HT2008;;Skogsmästarexamen;Total;Total;48
HT2008;;Socionomexamen;Kvinnor;-24;1096
HT2008;;Socionomexamen;Kvinnor;25-34;443
HT2008;;Socionomexamen;Kvinnor;35-;243
HT2008;;Socionomexamen;Kvinnor;Total;1782
HT2008;;Socionomexamen;Män;-24;182
HT2008;;Socionomexamen;Män;25-34;104
HT2008;;Socionomexamen;Män;35-;49
HT2008;;Socionomexamen;Män;Total;335
HT2008;;Socionomexamen;Total;-24;1278
HT2008;;Socionomexamen;Total;25-34;547
HT2008;;Socionomexamen;Total;35-;292
HT2008;;Socionomexamen;Total;Total;2117
HT2008;;Specialistsjuksköterskeexamen;Kvinnor;-24;18
HT2008;;Specialistsjuksköterskeexamen;Kvinnor;25-34;690
HT2008;;Specialistsjuksköterskeexamen;Kvinnor;35-;931
HT2008;;Specialistsjuksköterskeexamen;Kvinnor;Total;1639
HT2008;;Specialistsjuksköterskeexamen;Män;-24;8
HT2008;;Specialistsjuksköterskeexamen;Män;25-34;207
HT2008;;Specialistsjuksköterskeexamen;Män;35-;128
HT2008;;Specialistsjuksköterskeexamen;Män;Total;343
HT2008;;Specialistsjuksköterskeexamen;Total;-24;26
HT2008;;Specialistsjuksköterskeexamen;Total;25-34;897
HT2008;;Specialistsjuksköterskeexamen;Total;35-;1059
HT2008;;Specialistsjuksköterskeexamen;Total;Total;1982
HT2008;;Speciallärarexamen;Kvinnor;25-34;60
HT2008;;Speciallärarexamen;Kvinnor;35-;269
HT2008;;Speciallärarexamen;Kvinnor;Total;329
HT2008;;Speciallärarexamen;Män;25-34;2
HT2008;;Speciallärarexamen;Män;35-;20
HT2008;;Speciallärarexamen;Män;Total;22
HT2008;;Speciallärarexamen;Total;25-34;62
HT2008;;Speciallärarexamen;Total;35-;289
HT2008;;Speciallärarexamen;Total;Total;351
HT2008;;Specialpedagogexamen;Kvinnor;25-34;94
HT2008;;Specialpedagogexamen;Kvinnor;35-;264
HT2008;;Specialpedagogexamen;Kvinnor;Total;358
HT2008;;Specialpedagogexamen;Män;25-34;8
HT2008;;Specialpedagogexamen;Män;35-;19
HT2008;;Specialpedagogexamen;Män;Total;27
HT2008;;Specialpedagogexamen;Total;25-34;102
HT2008;;Specialpedagogexamen;Total;35-;283
HT2008;;Specialpedagogexamen;Total;Total;385
HT2008;;Studie- och yrkesvägledarexamen;Kvinnor;-24;46
HT2008;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;73
HT2008;;Studie- och yrkesvägledarexamen;Kvinnor;35-;119
HT2008;;Studie- och yrkesvägledarexamen;Kvinnor;Total;238
HT2008;;Studie- och yrkesvägledarexamen;Män;-24;3
HT2008;;Studie- och yrkesvägledarexamen;Män;25-34;17
HT2008;;Studie- och yrkesvägledarexamen;Män;35-;9
HT2008;;Studie- och yrkesvägledarexamen;Män;Total;29
HT2008;;Studie- och yrkesvägledarexamen;Total;-24;49
HT2008;;Studie- och yrkesvägledarexamen;Total;25-34;90
HT2008;;Studie- och yrkesvägledarexamen;Total;35-;128
HT2008;;Studie- och yrkesvägledarexamen;Total;Total;267
HT2008;;Tandhygienistexamen;Kvinnor;-24;146
HT2008;;Tandhygienistexamen;Kvinnor;25-34;69
HT2008;;Tandhygienistexamen;Kvinnor;35-;31
HT2008;;Tandhygienistexamen;Kvinnor;Total;246
HT2008;;Tandhygienistexamen;Män;-24;13
HT2008;;Tandhygienistexamen;Män;25-34;4
HT2008;;Tandhygienistexamen;Män;35-;3
HT2008;;Tandhygienistexamen;Män;Total;20
HT2008;;Tandhygienistexamen;Total;-24;159
HT2008;;Tandhygienistexamen;Total;25-34;73
HT2008;;Tandhygienistexamen;Total;35-;34
HT2008;;Tandhygienistexamen;Total;Total;266
HT2008;;Tandläkarexamen;Kvinnor;-24;75
HT2008;;Tandläkarexamen;Kvinnor;25-34;16
HT2008;;Tandläkarexamen;Kvinnor;35-;1
HT2008;;Tandläkarexamen;Kvinnor;Total;92
HT2008;;Tandläkarexamen;Män;-24;56
HT2008;;Tandläkarexamen;Män;25-34;18
HT2008;;Tandläkarexamen;Män;35-;3
HT2008;;Tandläkarexamen;Män;Total;77
HT2008;;Tandläkarexamen;Total;-24;131
HT2008;;Tandläkarexamen;Total;25-34;34
HT2008;;Tandläkarexamen;Total;35-;4
HT2008;;Tandläkarexamen;Total;Total;169
HT2008;;Tandteknikerexamen;Kvinnor;-24;48
HT2008;;Tandteknikerexamen;Kvinnor;25-34;24
HT2008;;Tandteknikerexamen;Kvinnor;35-;5
HT2008;;Tandteknikerexamen;Kvinnor;Total;77
HT2008;;Tandteknikerexamen;Män;-24;10
HT2008;;Tandteknikerexamen;Män;25-34;4
HT2008;;Tandteknikerexamen;Män;35-;3
HT2008;;Tandteknikerexamen;Män;Total;17
HT2008;;Tandteknikerexamen;Total;-24;58
HT2008;;Tandteknikerexamen;Total;25-34;28
HT2008;;Tandteknikerexamen;Total;35-;8
HT2008;;Tandteknikerexamen;Total;Total;94
HT2008;;Trädgårdsingenjörsexamen;Kvinnor;-24;26
HT2008;;Trädgårdsingenjörsexamen;Kvinnor;25-34;28
HT2008;;Trädgårdsingenjörsexamen;Kvinnor;35-;12
HT2008;;Trädgårdsingenjörsexamen;Kvinnor;Total;66
HT2008;;Trädgårdsingenjörsexamen;Män;-24;6
HT2008;;Trädgårdsingenjörsexamen;Män;25-34;5
HT2008;;Trädgårdsingenjörsexamen;Män;Total;11
HT2008;;Trädgårdsingenjörsexamen;Total;-24;32
HT2008;;Trädgårdsingenjörsexamen;Total;25-34;33
HT2008;;Trädgårdsingenjörsexamen;Total;35-;12
HT2008;;Trädgårdsingenjörsexamen;Total;Total;77
HT2008;;Veterinärexamen;Kvinnor;-24;66
HT2008;;Veterinärexamen;Kvinnor;25-34;17
HT2008;;Veterinärexamen;Kvinnor;35-;2
HT2008;;Veterinärexamen;Kvinnor;Total;85
HT2008;;Veterinärexamen;Män;-24;8
HT2008;;Veterinärexamen;Män;25-34;4
HT2008;;Veterinärexamen;Män;35-;3
HT2008;;Veterinärexamen;Män;Total;15
HT2008;;Veterinärexamen;Total;-24;74
HT2008;;Veterinärexamen;Total;25-34;21
HT2008;;Veterinärexamen;Total;35-;5
HT2008;;Veterinärexamen;Total;Total;100
HT2008;Blekinge tekniska högskola;;Kvinnor;-24;57
HT2008;Blekinge tekniska högskola;;Kvinnor;25-34;38
