Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2003;;Grundskollärarexamen 4-9;Män;Total;13
HT2003;;Grundskollärarexamen 4-9;Total;-24;1
HT2003;;Grundskollärarexamen 4-9;Total;25-34;22
HT2003;;Grundskollärarexamen 4-9;Total;35-;14
HT2003;;Grundskollärarexamen 4-9;Total;Total;37
HT2003;;Gymnasielärarexamen;Kvinnor;-24;9
HT2003;;Gymnasielärarexamen;Kvinnor;25-34;42
HT2003;;Gymnasielärarexamen;Kvinnor;35-;44
HT2003;;Gymnasielärarexamen;Kvinnor;Total;95
HT2003;;Gymnasielärarexamen;Män;-24;5
HT2003;;Gymnasielärarexamen;Män;25-34;31
HT2003;;Gymnasielärarexamen;Män;35-;23
HT2003;;Gymnasielärarexamen;Män;Total;59
HT2003;;Gymnasielärarexamen;Total;-24;14
HT2003;;Gymnasielärarexamen;Total;25-34;73
HT2003;;Gymnasielärarexamen;Total;35-;67
HT2003;;Gymnasielärarexamen;Total;Total;154
HT2003;;Hortonomexamen;Kvinnor;-24;15
HT2003;;Hortonomexamen;Kvinnor;25-34;2
HT2003;;Hortonomexamen;Kvinnor;35-;1
HT2003;;Hortonomexamen;Kvinnor;Total;18
HT2003;;Hortonomexamen;Män;-24;2
HT2003;;Hortonomexamen;Män;25-34;3
HT2003;;Hortonomexamen;Män;Total;5
HT2003;;Hortonomexamen;Total;-24;17
HT2003;;Hortonomexamen;Total;25-34;5
HT2003;;Hortonomexamen;Total;35-;1
HT2003;;Hortonomexamen;Total;Total;23
HT2003;;Högskoleingenjörsexamen;Kvinnor;-24;664
HT2003;;Högskoleingenjörsexamen;Kvinnor;25-34;211
HT2003;;Högskoleingenjörsexamen;Kvinnor;35-;55
HT2003;;Högskoleingenjörsexamen;Kvinnor;Total;930
HT2003;;Högskoleingenjörsexamen;Män;-24;2247
HT2003;;Högskoleingenjörsexamen;Män;25-34;626
HT2003;;Högskoleingenjörsexamen;Män;35-;182
HT2003;;Högskoleingenjörsexamen;Män;Total;3055
HT2003;;Högskoleingenjörsexamen;Total;-24;2911
HT2003;;Högskoleingenjörsexamen;Total;25-34;837
HT2003;;Högskoleingenjörsexamen;Total;35-;237
HT2003;;Högskoleingenjörsexamen;Total;Total;3985
HT2003;;Juristexamen;Kvinnor;-24;514
HT2003;;Juristexamen;Kvinnor;25-34;94
HT2003;;Juristexamen;Kvinnor;35-;29
HT2003;;Juristexamen;Kvinnor;Total;637
HT2003;;Juristexamen;Män;-24;320
HT2003;;Juristexamen;Män;25-34;130
HT2003;;Juristexamen;Män;35-;23
HT2003;;Juristexamen;Män;Total;473
HT2003;;Juristexamen;Total;-24;834
HT2003;;Juristexamen;Total;25-34;224
HT2003;;Juristexamen;Total;35-;52
HT2003;;Juristexamen;Total;Total;1110
HT2003;;Jägmästarexamen;Kvinnor;-24;25
HT2003;;Jägmästarexamen;Kvinnor;25-34;2
HT2003;;Jägmästarexamen;Kvinnor;35-;1
HT2003;;Jägmästarexamen;Kvinnor;Total;28
HT2003;;Jägmästarexamen;Män;-24;50
HT2003;;Jägmästarexamen;Män;25-34;12
HT2003;;Jägmästarexamen;Män;Total;62
HT2003;;Jägmästarexamen;Total;-24;75
HT2003;;Jägmästarexamen;Total;25-34;14
HT2003;;Jägmästarexamen;Total;35-;1
HT2003;;Jägmästarexamen;Total;Total;90
HT2003;;Konstnärlig högskoleexamen konst och design;Kvinnor;-24;14
HT2003;;Konstnärlig högskoleexamen konst och design;Kvinnor;25-34;1
HT2003;;Konstnärlig högskoleexamen konst och design;Kvinnor;35-;1
HT2003;;Konstnärlig högskoleexamen konst och design;Kvinnor;Total;16
HT2003;;Konstnärlig högskoleexamen konst och design;Män;-24;8
HT2003;;Konstnärlig högskoleexamen konst och design;Män;25-34;3
HT2003;;Konstnärlig högskoleexamen konst och design;Män;Total;11
HT2003;;Konstnärlig högskoleexamen konst och design;Total;-24;22
HT2003;;Konstnärlig högskoleexamen konst och design;Total;25-34;4
HT2003;;Konstnärlig högskoleexamen konst och design;Total;35-;1
HT2003;;Konstnärlig högskoleexamen konst och design;Total;Total;27
HT2003;;Landskapsarkitektexamen;Kvinnor;-24;63
HT2003;;Landskapsarkitektexamen;Kvinnor;25-34;13
HT2003;;Landskapsarkitektexamen;Kvinnor;35-;9
HT2003;;Landskapsarkitektexamen;Kvinnor;Total;85
HT2003;;Landskapsarkitektexamen;Män;-24;15
HT2003;;Landskapsarkitektexamen;Män;25-34;3
HT2003;;Landskapsarkitektexamen;Män;35-;2
HT2003;;Landskapsarkitektexamen;Män;Total;20
HT2003;;Landskapsarkitektexamen;Total;-24;78
HT2003;;Landskapsarkitektexamen;Total;25-34;16
HT2003;;Landskapsarkitektexamen;Total;35-;11
HT2003;;Landskapsarkitektexamen;Total;Total;105
HT2003;;Landskapsingenjörsexamen;Kvinnor;-24;19
HT2003;;Landskapsingenjörsexamen;Kvinnor;25-34;13
HT2003;;Landskapsingenjörsexamen;Kvinnor;35-;3
HT2003;;Landskapsingenjörsexamen;Kvinnor;Total;35
HT2003;;Landskapsingenjörsexamen;Män;-24;4
HT2003;;Landskapsingenjörsexamen;Män;25-34;6
HT2003;;Landskapsingenjörsexamen;Män;35-;5
HT2003;;Landskapsingenjörsexamen;Män;Total;15
HT2003;;Landskapsingenjörsexamen;Total;-24;23
HT2003;;Landskapsingenjörsexamen;Total;25-34;19
HT2003;;Landskapsingenjörsexamen;Total;35-;8
HT2003;;Landskapsingenjörsexamen;Total;Total;50
HT2003;;Lantmästarexamen;Kvinnor;-24;11
HT2003;;Lantmästarexamen;Kvinnor;25-34;4
HT2003;;Lantmästarexamen;Kvinnor;35-;1
HT2003;;Lantmästarexamen;Kvinnor;Total;16
HT2003;;Lantmästarexamen;Män;-24;37
HT2003;;Lantmästarexamen;Män;25-34;16
HT2003;;Lantmästarexamen;Män;35-;3
HT2003;;Lantmästarexamen;Män;Total;56
HT2003;;Lantmästarexamen;Total;-24;48
HT2003;;Lantmästarexamen;Total;25-34;20
HT2003;;Lantmästarexamen;Total;35-;4
HT2003;;Lantmästarexamen;Total;Total;72
HT2003;;Logopedexamen;Kvinnor;-24;58
HT2003;;Logopedexamen;Kvinnor;25-34;29
HT2003;;Logopedexamen;Kvinnor;35-;23
HT2003;;Logopedexamen;Kvinnor;Total;110
HT2003;;Logopedexamen;Män;-24;1
HT2003;;Logopedexamen;Män;25-34;5
HT2003;;Logopedexamen;Män;35-;4
HT2003;;Logopedexamen;Män;Total;10
HT2003;;Logopedexamen;Total;-24;59
HT2003;;Logopedexamen;Total;25-34;34
HT2003;;Logopedexamen;Total;35-;27
HT2003;;Logopedexamen;Total;Total;120
HT2003;;Läkarexamen;Kvinnor;-24;239
HT2003;;Läkarexamen;Kvinnor;25-34;49
HT2003;;Läkarexamen;Kvinnor;35-;15
HT2003;;Läkarexamen;Kvinnor;Total;303
HT2003;;Läkarexamen;Män;-24;154
HT2003;;Läkarexamen;Män;25-34;72
HT2003;;Läkarexamen;Män;35-;16
HT2003;;Läkarexamen;Män;Total;242
HT2003;;Läkarexamen;Total;-24;393
HT2003;;Läkarexamen;Total;25-34;121
HT2003;;Läkarexamen;Total;35-;31
HT2003;;Läkarexamen;Total;Total;545
HT2003;;Lärarexamen;Kvinnor;-24;4148
HT2003;;Lärarexamen;Kvinnor;25-34;2193
HT2003;;Lärarexamen;Kvinnor;35-;1659
HT2003;;Lärarexamen;Kvinnor;Total;8000
HT2003;;Lärarexamen;Män;-24;1592
HT2003;;Lärarexamen;Män;25-34;952
HT2003;;Lärarexamen;Män;35-;495
HT2003;;Lärarexamen;Män;Total;3039
HT2003;;Lärarexamen;Total;-24;5740
HT2003;;Lärarexamen;Total;25-34;3145
HT2003;;Lärarexamen;Total;35-;2154
HT2003;;Lärarexamen;Total;Total;11039
HT2003;;Optikerexamen;Kvinnor;-24;49
HT2003;;Optikerexamen;Kvinnor;25-34;17
HT2003;;Optikerexamen;Kvinnor;35-;10
HT2003;;Optikerexamen;Kvinnor;Total;76
HT2003;;Optikerexamen;Män;-24;10
HT2003;;Optikerexamen;Män;25-34;2
HT2003;;Optikerexamen;Män;35-;4
HT2003;;Optikerexamen;Män;Total;16
HT2003;;Optikerexamen;Total;-24;59
HT2003;;Optikerexamen;Total;25-34;19
HT2003;;Optikerexamen;Total;35-;14
HT2003;;Optikerexamen;Total;Total;92
HT2003;;Organistexamen;Kvinnor;25-34;1
HT2003;;Organistexamen;Kvinnor;35-;1
HT2003;;Organistexamen;Kvinnor;Total;2
HT2003;;Organistexamen;Män;25-34;1
HT2003;;Organistexamen;Män;35-;2
HT2003;;Organistexamen;Män;Total;3
HT2003;;Organistexamen;Total;25-34;2
HT2003;;Organistexamen;Total;35-;3
HT2003;;Organistexamen;Total;Total;5
HT2003;;Ortopedingenjörsexamen;Kvinnor;-24;10
HT2003;;Ortopedingenjörsexamen;Kvinnor;25-34;2
HT2003;;Ortopedingenjörsexamen;Kvinnor;35-;1
HT2003;;Ortopedingenjörsexamen;Kvinnor;Total;13
HT2003;;Ortopedingenjörsexamen;Män;-24;2
HT2003;;Ortopedingenjörsexamen;Män;25-34;3
HT2003;;Ortopedingenjörsexamen;Män;35-;2
HT2003;;Ortopedingenjörsexamen;Män;Total;7
HT2003;;Ortopedingenjörsexamen;Total;-24;12
HT2003;;Ortopedingenjörsexamen;Total;25-34;5
HT2003;;Ortopedingenjörsexamen;Total;35-;3
HT2003;;Ortopedingenjörsexamen;Total;Total;20
HT2003;;Psykologexamen;Kvinnor;-24;85
HT2003;;Psykologexamen;Kvinnor;25-34;61
HT2003;;Psykologexamen;Kvinnor;35-;31
HT2003;;Psykologexamen;Kvinnor;Total;177
HT2003;;Psykologexamen;Män;-24;32
HT2003;;Psykologexamen;Män;25-34;43
HT2003;;Psykologexamen;Män;35-;17
HT2003;;Psykologexamen;Män;Total;92
HT2003;;Psykologexamen;Total;-24;117
HT2003;;Psykologexamen;Total;25-34;104
HT2003;;Psykologexamen;Total;35-;48
HT2003;;Psykologexamen;Total;Total;269
HT2003;;Psykoterapeutexamen;Kvinnor;35-;13
HT2003;;Psykoterapeutexamen;Kvinnor;Total;13
HT2003;;Psykoterapeutexamen;Män;35-;3
HT2003;;Psykoterapeutexamen;Män;Total;3
HT2003;;Psykoterapeutexamen;Total;35-;16
HT2003;;Psykoterapeutexamen;Total;Total;16
HT2003;;Receptarieexamen;Kvinnor;-24;130
HT2003;;Receptarieexamen;Kvinnor;25-34;105
HT2003;;Receptarieexamen;Kvinnor;35-;111
HT2003;;Receptarieexamen;Kvinnor;Total;346
HT2003;;Receptarieexamen;Män;-24;13
HT2003;;Receptarieexamen;Män;25-34;10
HT2003;;Receptarieexamen;Män;35-;15
HT2003;;Receptarieexamen;Män;Total;38
HT2003;;Receptarieexamen;Total;-24;143
HT2003;;Receptarieexamen;Total;25-34;115
HT2003;;Receptarieexamen;Total;35-;126
HT2003;;Receptarieexamen;Total;Total;384
HT2003;;Röntgensjuksköterskeexamen;Kvinnor;-24;72
HT2003;;Röntgensjuksköterskeexamen;Kvinnor;25-34;55
HT2003;;Röntgensjuksköterskeexamen;Kvinnor;35-;57
HT2003;;Röntgensjuksköterskeexamen;Kvinnor;Total;184
HT2003;;Röntgensjuksköterskeexamen;Män;-24;16
HT2003;;Röntgensjuksköterskeexamen;Män;25-34;17
HT2003;;Röntgensjuksköterskeexamen;Män;35-;9
HT2003;;Röntgensjuksköterskeexamen;Män;Total;42
HT2003;;Röntgensjuksköterskeexamen;Total;-24;88
HT2003;;Röntgensjuksköterskeexamen;Total;25-34;72
HT2003;;Röntgensjuksköterskeexamen;Total;35-;66
HT2003;;Röntgensjuksköterskeexamen;Total;Total;226
HT2003;;Sjukhusfysikerexamen;Kvinnor;-24;11
HT2003;;Sjukhusfysikerexamen;Kvinnor;25-34;2
HT2003;;Sjukhusfysikerexamen;Kvinnor;Total;13
HT2003;;Sjukhusfysikerexamen;Män;-24;12
HT2003;;Sjukhusfysikerexamen;Män;25-34;1
HT2003;;Sjukhusfysikerexamen;Män;35-;1
HT2003;;Sjukhusfysikerexamen;Män;Total;14
HT2003;;Sjukhusfysikerexamen;Total;-24;23
HT2003;;Sjukhusfysikerexamen;Total;25-34;3
HT2003;;Sjukhusfysikerexamen;Total;35-;1
HT2003;;Sjukhusfysikerexamen;Total;Total;27
HT2003;;Sjuksköterskeexamen;Kvinnor;-24;1200
HT2003;;Sjuksköterskeexamen;Kvinnor;25-34;676
HT2003;;Sjuksköterskeexamen;Kvinnor;35-;475
HT2003;;Sjuksköterskeexamen;Kvinnor;Total;2351
HT2003;;Sjuksköterskeexamen;Män;-24;191
HT2003;;Sjuksköterskeexamen;Män;25-34;178
HT2003;;Sjuksköterskeexamen;Män;35-;89
HT2003;;Sjuksköterskeexamen;Män;Total;458
HT2003;;Sjuksköterskeexamen;Total;-24;1391
HT2003;;Sjuksköterskeexamen;Total;25-34;854
HT2003;;Sjuksköterskeexamen;Total;35-;564
HT2003;;Sjuksköterskeexamen;Total;Total;2809
HT2003;;Sjöingenjörsexamen;Kvinnor;-24;4
HT2003;;Sjöingenjörsexamen;Kvinnor;25-34;1
HT2003;;Sjöingenjörsexamen;Kvinnor;Total;5
HT2003;;Sjöingenjörsexamen;Män;-24;77
HT2003;;Sjöingenjörsexamen;Män;25-34;29
HT2003;;Sjöingenjörsexamen;Män;35-;6
HT2003;;Sjöingenjörsexamen;Män;Total;112
HT2003;;Sjöingenjörsexamen;Total;-24;81
HT2003;;Sjöingenjörsexamen;Total;25-34;30
HT2003;;Sjöingenjörsexamen;Total;35-;6
HT2003;;Sjöingenjörsexamen;Total;Total;117
HT2003;;Sjökaptensexamen;Kvinnor;-24;16
HT2003;;Sjökaptensexamen;Kvinnor;25-34;4
HT2003;;Sjökaptensexamen;Kvinnor;35-;1
HT2003;;Sjökaptensexamen;Kvinnor;Total;21
HT2003;;Sjökaptensexamen;Män;-24;75
HT2003;;Sjökaptensexamen;Män;25-34;44
HT2003;;Sjökaptensexamen;Män;35-;18
HT2003;;Sjökaptensexamen;Män;Total;137
HT2003;;Sjökaptensexamen;Total;-24;91
HT2003;;Sjökaptensexamen;Total;25-34;48
HT2003;;Sjökaptensexamen;Total;35-;19
HT2003;;Sjökaptensexamen;Total;Total;158
HT2003;;Social omsorgsexamen;Kvinnor;-24;139
HT2003;;Social omsorgsexamen;Kvinnor;25-34;128
HT2003;;Social omsorgsexamen;Kvinnor;35-;134
HT2003;;Social omsorgsexamen;Kvinnor;Total;401
HT2003;;Social omsorgsexamen;Män;-24;11
HT2003;;Social omsorgsexamen;Män;25-34;16
HT2003;;Social omsorgsexamen;Män;35-;7
HT2003;;Social omsorgsexamen;Män;Total;34
HT2003;;Social omsorgsexamen;Total;-24;150
HT2003;;Social omsorgsexamen;Total;25-34;144
HT2003;;Social omsorgsexamen;Total;35-;141
HT2003;;Social omsorgsexamen;Total;Total;435
HT2003;;Socionomexamen;Kvinnor;-24;612
HT2003;;Socionomexamen;Kvinnor;25-34;295
HT2003;;Socionomexamen;Kvinnor;35-;237
HT2003;;Socionomexamen;Kvinnor;Total;1144
HT2003;;Socionomexamen;Män;-24;86
HT2003;;Socionomexamen;Män;25-34;78
HT2003;;Socionomexamen;Män;35-;45
HT2003;;Socionomexamen;Män;Total;209
HT2003;;Socionomexamen;Total;-24;698
HT2003;;Socionomexamen;Total;25-34;373
HT2003;;Socionomexamen;Total;35-;282
HT2003;;Socionomexamen;Total;Total;1353
HT2003;;Specialistsjuksköterskeexamen;Kvinnor;-24;32
HT2003;;Specialistsjuksköterskeexamen;Kvinnor;25-34;471
HT2003;;Specialistsjuksköterskeexamen;Kvinnor;35-;720
HT2003;;Specialistsjuksköterskeexamen;Kvinnor;Total;1223
HT2003;;Specialistsjuksköterskeexamen;Män;-24;5
HT2003;;Specialistsjuksköterskeexamen;Män;25-34;94
HT2003;;Specialistsjuksköterskeexamen;Män;35-;68
HT2003;;Specialistsjuksköterskeexamen;Män;Total;167
HT2003;;Specialistsjuksköterskeexamen;Total;-24;37
HT2003;;Specialistsjuksköterskeexamen;Total;25-34;565
HT2003;;Specialistsjuksköterskeexamen;Total;35-;788
HT2003;;Specialistsjuksköterskeexamen;Total;Total;1390
HT2003;;Specialpedagogexamen;Kvinnor;25-34;79
HT2003;;Specialpedagogexamen;Kvinnor;35-;413
HT2003;;Specialpedagogexamen;Kvinnor;Total;492
HT2003;;Specialpedagogexamen;Män;25-34;5
HT2003;;Specialpedagogexamen;Män;35-;26
HT2003;;Specialpedagogexamen;Män;Total;31
HT2003;;Specialpedagogexamen;Total;25-34;84
HT2003;;Specialpedagogexamen;Total;35-;439
HT2003;;Specialpedagogexamen;Total;Total;523
HT2003;;Studie- och yrkesvägledarexamen;Kvinnor;-24;34
HT2003;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;92
HT2003;;Studie- och yrkesvägledarexamen;Kvinnor;35-;138
HT2003;;Studie- och yrkesvägledarexamen;Kvinnor;Total;264
HT2003;;Studie- och yrkesvägledarexamen;Män;-24;4
HT2003;;Studie- och yrkesvägledarexamen;Män;25-34;18
HT2003;;Studie- och yrkesvägledarexamen;Män;35-;26
HT2003;;Studie- och yrkesvägledarexamen;Män;Total;48
HT2003;;Studie- och yrkesvägledarexamen;Total;-24;38
HT2003;;Studie- och yrkesvägledarexamen;Total;25-34;110
HT2003;;Studie- och yrkesvägledarexamen;Total;35-;164
HT2003;;Studie- och yrkesvägledarexamen;Total;Total;312
HT2003;;Tandhygienistexamen;Kvinnor;-24;98
HT2003;;Tandhygienistexamen;Kvinnor;25-34;77
HT2003;;Tandhygienistexamen;Kvinnor;35-;58
HT2003;;Tandhygienistexamen;Kvinnor;Total;233
HT2003;;Tandhygienistexamen;Män;-24;11
HT2003;;Tandhygienistexamen;Män;25-34;3
HT2003;;Tandhygienistexamen;Män;35-;4
HT2003;;Tandhygienistexamen;Män;Total;18
HT2003;;Tandhygienistexamen;Total;-24;109
HT2003;;Tandhygienistexamen;Total;25-34;80
HT2003;;Tandhygienistexamen;Total;35-;62
HT2003;;Tandhygienistexamen;Total;Total;251
HT2003;;Tandläkarexamen;Kvinnor;-24;59
HT2003;;Tandläkarexamen;Kvinnor;25-34;12
HT2003;;Tandläkarexamen;Kvinnor;35-;1
HT2003;;Tandläkarexamen;Kvinnor;Total;72
HT2003;;Tandläkarexamen;Män;-24;47
HT2003;;Tandläkarexamen;Män;25-34;14
HT2003;;Tandläkarexamen;Män;35-;5
HT2003;;Tandläkarexamen;Män;Total;66
HT2003;;Tandläkarexamen;Total;-24;106
HT2003;;Tandläkarexamen;Total;25-34;26
HT2003;;Tandläkarexamen;Total;35-;6
HT2003;;Tandläkarexamen;Total;Total;138
HT2003;;Tandteknikerexamen;Kvinnor;-24;35
HT2003;;Tandteknikerexamen;Kvinnor;25-34;20
HT2003;;Tandteknikerexamen;Kvinnor;35-;9
HT2003;;Tandteknikerexamen;Kvinnor;Total;64
HT2003;;Tandteknikerexamen;Män;-24;9
HT2003;;Tandteknikerexamen;Män;25-34;12
HT2003;;Tandteknikerexamen;Män;35-;7
HT2003;;Tandteknikerexamen;Män;Total;28
HT2003;;Tandteknikerexamen;Total;-24;44
HT2003;;Tandteknikerexamen;Total;25-34;32
