Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1999;;Audionomexamen;Kvinnor;25-34;4
HT1999;;Audionomexamen;Kvinnor;35-;5
HT1999;;Audionomexamen;Kvinnor;Total;20
HT1999;;Audionomexamen;Total;-24;11
HT1999;;Audionomexamen;Total;25-34;4
HT1999;;Audionomexamen;Total;35-;5
HT1999;;Audionomexamen;Total;Total;20
HT1999;;Barn- och ungdomspedagogisk examen;Kvinnor;-24;973
HT1999;;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;465
HT1999;;Barn- och ungdomspedagogisk examen;Kvinnor;35-;257
HT1999;;Barn- och ungdomspedagogisk examen;Kvinnor;Total;1695
HT1999;;Barn- och ungdomspedagogisk examen;Män;-24;175
HT1999;;Barn- och ungdomspedagogisk examen;Män;25-34;94
HT1999;;Barn- och ungdomspedagogisk examen;Män;35-;15
HT1999;;Barn- och ungdomspedagogisk examen;Män;Total;284
HT1999;;Barn- och ungdomspedagogisk examen;Total;-24;1148
HT1999;;Barn- och ungdomspedagogisk examen;Total;25-34;559
HT1999;;Barn- och ungdomspedagogisk examen;Total;35-;272
HT1999;;Barn- och ungdomspedagogisk examen;Total;Total;1979
HT1999;;Barnmorskeexamen;Kvinnor;-24;8
HT1999;;Barnmorskeexamen;Kvinnor;25-34;76
HT1999;;Barnmorskeexamen;Kvinnor;35-;26
HT1999;;Barnmorskeexamen;Kvinnor;Total;110
HT1999;;Barnmorskeexamen;Total;-24;8
HT1999;;Barnmorskeexamen;Total;25-34;76
HT1999;;Barnmorskeexamen;Total;35-;26
HT1999;;Barnmorskeexamen;Total;Total;110
HT1999;;Bildlärarexamen;Kvinnor;-24;16
HT1999;;Bildlärarexamen;Kvinnor;25-34;18
HT1999;;Bildlärarexamen;Kvinnor;35-;9
HT1999;;Bildlärarexamen;Kvinnor;Total;43
HT1999;;Bildlärarexamen;Män;-24;5
HT1999;;Bildlärarexamen;Män;25-34;7
HT1999;;Bildlärarexamen;Män;Total;12
HT1999;;Bildlärarexamen;Total;-24;21
HT1999;;Bildlärarexamen;Total;25-34;25
HT1999;;Bildlärarexamen;Total;35-;9
HT1999;;Bildlärarexamen;Total;Total;55
HT1999;;Biomedicinsk analytikerexamen;Kvinnor;-24;162
HT1999;;Biomedicinsk analytikerexamen;Kvinnor;25-34;53
HT1999;;Biomedicinsk analytikerexamen;Kvinnor;35-;17
HT1999;;Biomedicinsk analytikerexamen;Kvinnor;Total;232
HT1999;;Biomedicinsk analytikerexamen;Män;-24;28
HT1999;;Biomedicinsk analytikerexamen;Män;25-34;18
HT1999;;Biomedicinsk analytikerexamen;Män;35-;3
HT1999;;Biomedicinsk analytikerexamen;Män;Total;49
HT1999;;Biomedicinsk analytikerexamen;Total;-24;190
HT1999;;Biomedicinsk analytikerexamen;Total;25-34;71
HT1999;;Biomedicinsk analytikerexamen;Total;35-;20
HT1999;;Biomedicinsk analytikerexamen;Total;Total;281
HT1999;;Brandingenjörsexamen;Kvinnor;-24;6
HT1999;;Brandingenjörsexamen;Kvinnor;25-34;1
HT1999;;Brandingenjörsexamen;Kvinnor;Total;7
HT1999;;Brandingenjörsexamen;Män;-24;16
HT1999;;Brandingenjörsexamen;Män;25-34;9
HT1999;;Brandingenjörsexamen;Män;35-;1
HT1999;;Brandingenjörsexamen;Män;Total;26
HT1999;;Brandingenjörsexamen;Total;-24;22
HT1999;;Brandingenjörsexamen;Total;25-34;10
HT1999;;Brandingenjörsexamen;Total;35-;1
HT1999;;Brandingenjörsexamen;Total;Total;33
HT1999;;Civilingenjörsexamen;Kvinnor;-24;1875
HT1999;;Civilingenjörsexamen;Kvinnor;25-34;215
HT1999;;Civilingenjörsexamen;Kvinnor;35-;29
HT1999;;Civilingenjörsexamen;Kvinnor;Total;2119
HT1999;;Civilingenjörsexamen;Män;-24;4379
HT1999;;Civilingenjörsexamen;Män;25-34;544
HT1999;;Civilingenjörsexamen;Män;35-;87
HT1999;;Civilingenjörsexamen;Män;Total;5010
HT1999;;Civilingenjörsexamen;Total;-24;6254
HT1999;;Civilingenjörsexamen;Total;25-34;759
HT1999;;Civilingenjörsexamen;Total;35-;116
HT1999;;Civilingenjörsexamen;Total;Total;7129
HT1999;;Dietistexamen;Kvinnor;-24;20
HT1999;;Dietistexamen;Kvinnor;25-34;15
HT1999;;Dietistexamen;Kvinnor;35-;3
HT1999;;Dietistexamen;Kvinnor;Total;38
HT1999;;Dietistexamen;Män;-24;3
HT1999;;Dietistexamen;Män;25-34;2
HT1999;;Dietistexamen;Män;35-;1
HT1999;;Dietistexamen;Män;Total;6
HT1999;;Dietistexamen;Total;-24;23
HT1999;;Dietistexamen;Total;25-34;17
HT1999;;Dietistexamen;Total;35-;4
HT1999;;Dietistexamen;Total;Total;44
HT1999;;Folkhögskollärarexamen;Kvinnor;25-34;10
HT1999;;Folkhögskollärarexamen;Kvinnor;35-;37
HT1999;;Folkhögskollärarexamen;Kvinnor;Total;47
HT1999;;Folkhögskollärarexamen;Män;25-34;5
HT1999;;Folkhögskollärarexamen;Män;35-;23
HT1999;;Folkhögskollärarexamen;Män;Total;28
HT1999;;Folkhögskollärarexamen;Total;25-34;15
HT1999;;Folkhögskollärarexamen;Total;35-;60
HT1999;;Folkhögskollärarexamen;Total;Total;75
HT1999;;Fysioterapeutexamen;Kvinnor;-24;140
HT1999;;Fysioterapeutexamen;Kvinnor;25-34;51
HT1999;;Fysioterapeutexamen;Kvinnor;35-;34
HT1999;;Fysioterapeutexamen;Kvinnor;Total;225
HT1999;;Fysioterapeutexamen;Män;-24;28
HT1999;;Fysioterapeutexamen;Män;25-34;30
HT1999;;Fysioterapeutexamen;Män;35-;6
HT1999;;Fysioterapeutexamen;Män;Total;64
HT1999;;Fysioterapeutexamen;Total;-24;168
HT1999;;Fysioterapeutexamen;Total;25-34;81
HT1999;;Fysioterapeutexamen;Total;35-;40
HT1999;;Fysioterapeutexamen;Total;Total;289
HT1999;;Grundskollärarexamen 1-7;Kvinnor;-24;909
HT1999;;Grundskollärarexamen 1-7;Kvinnor;25-34;462
HT1999;;Grundskollärarexamen 1-7;Kvinnor;35-;310
HT1999;;Grundskollärarexamen 1-7;Kvinnor;Total;1681
HT1999;;Grundskollärarexamen 1-7;Män;-24;210
HT1999;;Grundskollärarexamen 1-7;Män;25-34;126
HT1999;;Grundskollärarexamen 1-7;Män;35-;40
HT1999;;Grundskollärarexamen 1-7;Män;Total;376
HT1999;;Grundskollärarexamen 1-7;Total;-24;1119
HT1999;;Grundskollärarexamen 1-7;Total;25-34;588
HT1999;;Grundskollärarexamen 1-7;Total;35-;350
HT1999;;Grundskollärarexamen 1-7;Total;Total;2057
HT1999;;Grundskollärarexamen 4-9;Kvinnor;-24;1007
HT1999;;Grundskollärarexamen 4-9;Kvinnor;25-34;539
HT1999;;Grundskollärarexamen 4-9;Kvinnor;35-;351
HT1999;;Grundskollärarexamen 4-9;Kvinnor;Total;1897
HT1999;;Grundskollärarexamen 4-9;Män;-24;378
HT1999;;Grundskollärarexamen 4-9;Män;25-34;261
HT1999;;Grundskollärarexamen 4-9;Män;35-;93
HT1999;;Grundskollärarexamen 4-9;Män;Total;732
HT1999;;Grundskollärarexamen 4-9;Total;-24;1385
HT1999;;Grundskollärarexamen 4-9;Total;25-34;800
HT1999;;Grundskollärarexamen 4-9;Total;35-;444
HT1999;;Grundskollärarexamen 4-9;Total;Total;2629
HT1999;;Gymnasielärarexamen;Kvinnor;-24;510
HT1999;;Gymnasielärarexamen;Kvinnor;25-34;433
HT1999;;Gymnasielärarexamen;Kvinnor;35-;321
HT1999;;Gymnasielärarexamen;Kvinnor;Total;1264
HT1999;;Gymnasielärarexamen;Män;-24;284
HT1999;;Gymnasielärarexamen;Män;25-34;261
HT1999;;Gymnasielärarexamen;Män;35-;214
HT1999;;Gymnasielärarexamen;Män;Total;759
HT1999;;Gymnasielärarexamen;Total;-24;794
HT1999;;Gymnasielärarexamen;Total;25-34;694
HT1999;;Gymnasielärarexamen;Total;35-;535
HT1999;;Gymnasielärarexamen;Total;Total;2023
HT1999;;Hortonomexamen;Kvinnor;-24;26
HT1999;;Hortonomexamen;Kvinnor;25-34;3
HT1999;;Hortonomexamen;Kvinnor;35-;3
HT1999;;Hortonomexamen;Kvinnor;Total;32
HT1999;;Hortonomexamen;Män;-24;5
HT1999;;Hortonomexamen;Män;25-34;3
HT1999;;Hortonomexamen;Män;Total;8
HT1999;;Hortonomexamen;Total;-24;31
HT1999;;Hortonomexamen;Total;25-34;6
HT1999;;Hortonomexamen;Total;35-;3
HT1999;;Hortonomexamen;Total;Total;40
HT1999;;Högskoleingenjörsexamen;Kvinnor;-24;1376
HT1999;;Högskoleingenjörsexamen;Kvinnor;25-34;524
HT1999;;Högskoleingenjörsexamen;Kvinnor;35-;176
HT1999;;Högskoleingenjörsexamen;Kvinnor;Total;2076
HT1999;;Högskoleingenjörsexamen;Män;-24;4385
HT1999;;Högskoleingenjörsexamen;Män;25-34;1212
HT1999;;Högskoleingenjörsexamen;Män;35-;323
HT1999;;Högskoleingenjörsexamen;Män;Total;5920
HT1999;;Högskoleingenjörsexamen;Total;-24;5761
HT1999;;Högskoleingenjörsexamen;Total;25-34;1736
HT1999;;Högskoleingenjörsexamen;Total;35-;499
HT1999;;Högskoleingenjörsexamen;Total;Total;7996
HT1999;;Idrottslärarexamen;Kvinnor;-24;42
HT1999;;Idrottslärarexamen;Kvinnor;25-34;8
HT1999;;Idrottslärarexamen;Kvinnor;Total;50
HT1999;;Idrottslärarexamen;Män;-24;27
HT1999;;Idrottslärarexamen;Män;25-34;35
HT1999;;Idrottslärarexamen;Män;35-;2
HT1999;;Idrottslärarexamen;Män;Total;64
HT1999;;Idrottslärarexamen;Total;-24;69
HT1999;;Idrottslärarexamen;Total;25-34;43
HT1999;;Idrottslärarexamen;Total;35-;2
HT1999;;Idrottslärarexamen;Total;Total;114
HT1999;;Juristexamen;Kvinnor;-24;445
HT1999;;Juristexamen;Kvinnor;25-34;112
HT1999;;Juristexamen;Kvinnor;35-;26
HT1999;;Juristexamen;Kvinnor;Total;583
HT1999;;Juristexamen;Män;-24;286
HT1999;;Juristexamen;Män;25-34;122
HT1999;;Juristexamen;Män;35-;24
HT1999;;Juristexamen;Män;Total;432
HT1999;;Juristexamen;Total;-24;731
HT1999;;Juristexamen;Total;25-34;234
HT1999;;Juristexamen;Total;35-;50
HT1999;;Juristexamen;Total;Total;1015
HT1999;;Konstnärlig högskoleexamen konst och design;Kvinnor;-24;9
HT1999;;Konstnärlig högskoleexamen konst och design;Kvinnor;25-34;2
HT1999;;Konstnärlig högskoleexamen konst och design;Kvinnor;Total;11
HT1999;;Konstnärlig högskoleexamen konst och design;Män;-24;6
HT1999;;Konstnärlig högskoleexamen konst och design;Män;25-34;1
HT1999;;Konstnärlig högskoleexamen konst och design;Män;Total;7
HT1999;;Konstnärlig högskoleexamen konst och design;Total;-24;15
HT1999;;Konstnärlig högskoleexamen konst och design;Total;25-34;3
HT1999;;Konstnärlig högskoleexamen konst och design;Total;Total;18
HT1999;;Landskapsarkitektexamen;Kvinnor;-24;46
HT1999;;Landskapsarkitektexamen;Kvinnor;25-34;12
HT1999;;Landskapsarkitektexamen;Kvinnor;35-;3
HT1999;;Landskapsarkitektexamen;Kvinnor;Total;61
HT1999;;Landskapsarkitektexamen;Män;-24;12
HT1999;;Landskapsarkitektexamen;Män;25-34;3
HT1999;;Landskapsarkitektexamen;Män;Total;15
HT1999;;Landskapsarkitektexamen;Total;-24;58
HT1999;;Landskapsarkitektexamen;Total;25-34;15
HT1999;;Landskapsarkitektexamen;Total;35-;3
HT1999;;Landskapsarkitektexamen;Total;Total;76
HT1999;;Landskapsingenjörsexamen;Kvinnor;-24;9
HT1999;;Landskapsingenjörsexamen;Kvinnor;25-34;11
HT1999;;Landskapsingenjörsexamen;Kvinnor;35-;8
HT1999;;Landskapsingenjörsexamen;Kvinnor;Total;28
HT1999;;Landskapsingenjörsexamen;Män;-24;8
HT1999;;Landskapsingenjörsexamen;Män;25-34;7
HT1999;;Landskapsingenjörsexamen;Män;35-;5
HT1999;;Landskapsingenjörsexamen;Män;Total;20
HT1999;;Landskapsingenjörsexamen;Total;-24;17
HT1999;;Landskapsingenjörsexamen;Total;25-34;18
HT1999;;Landskapsingenjörsexamen;Total;35-;13
HT1999;;Landskapsingenjörsexamen;Total;Total;48
HT1999;;Lantmästarexamen;Kvinnor;-24;10
HT1999;;Lantmästarexamen;Kvinnor;25-34;20
HT1999;;Lantmästarexamen;Kvinnor;35-;2
HT1999;;Lantmästarexamen;Kvinnor;Total;32
HT1999;;Lantmästarexamen;Män;-24;31
HT1999;;Lantmästarexamen;Män;25-34;37
HT1999;;Lantmästarexamen;Män;Total;68
HT1999;;Lantmästarexamen;Total;-24;41
HT1999;;Lantmästarexamen;Total;25-34;57
HT1999;;Lantmästarexamen;Total;35-;2
HT1999;;Lantmästarexamen;Total;Total;100
HT1999;;Logopedexamen;Kvinnor;-24;17
HT1999;;Logopedexamen;Kvinnor;25-34;9
HT1999;;Logopedexamen;Kvinnor;35-;8
HT1999;;Logopedexamen;Kvinnor;Total;34
HT1999;;Logopedexamen;Män;25-34;3
HT1999;;Logopedexamen;Män;35-;1
HT1999;;Logopedexamen;Män;Total;4
HT1999;;Logopedexamen;Total;-24;17
HT1999;;Logopedexamen;Total;25-34;12
HT1999;;Logopedexamen;Total;35-;9
HT1999;;Logopedexamen;Total;Total;38
HT1999;;Läkarexamen;Kvinnor;-24;175
HT1999;;Läkarexamen;Kvinnor;25-34;47
HT1999;;Läkarexamen;Kvinnor;35-;4
HT1999;;Läkarexamen;Kvinnor;Total;226
HT1999;;Läkarexamen;Män;-24;130
HT1999;;Läkarexamen;Män;25-34;49
HT1999;;Läkarexamen;Män;35-;13
HT1999;;Läkarexamen;Män;Total;192
HT1999;;Läkarexamen;Total;-24;305
HT1999;;Läkarexamen;Total;25-34;96
HT1999;;Läkarexamen;Total;35-;17
HT1999;;Läkarexamen;Total;Total;418
HT1999;;Optikerexamen;Kvinnor;-24;24
HT1999;;Optikerexamen;Kvinnor;25-34;8
HT1999;;Optikerexamen;Kvinnor;35-;4
HT1999;;Optikerexamen;Kvinnor;Total;36
HT1999;;Optikerexamen;Män;-24;2
HT1999;;Optikerexamen;Män;25-34;6
HT1999;;Optikerexamen;Män;35-;1
HT1999;;Optikerexamen;Män;Total;9
HT1999;;Optikerexamen;Total;-24;26
HT1999;;Optikerexamen;Total;25-34;14
HT1999;;Optikerexamen;Total;35-;5
HT1999;;Optikerexamen;Total;Total;45
HT1999;;Organistexamen;Män;25-34;1
HT1999;;Organistexamen;Män;Total;1
HT1999;;Organistexamen;Total;25-34;1
HT1999;;Organistexamen;Total;Total;1
HT1999;;Ortopedingenjörsexamen;Kvinnor;-24;11
HT1999;;Ortopedingenjörsexamen;Kvinnor;25-34;3
HT1999;;Ortopedingenjörsexamen;Kvinnor;Total;14
HT1999;;Ortopedingenjörsexamen;Män;-24;3
HT1999;;Ortopedingenjörsexamen;Män;25-34;7
HT1999;;Ortopedingenjörsexamen;Män;Total;10
HT1999;;Ortopedingenjörsexamen;Total;-24;14
HT1999;;Ortopedingenjörsexamen;Total;25-34;10
HT1999;;Ortopedingenjörsexamen;Total;Total;24
HT1999;;Psykologexamen;Kvinnor;-24;68
HT1999;;Psykologexamen;Kvinnor;25-34;46
HT1999;;Psykologexamen;Kvinnor;35-;32
HT1999;;Psykologexamen;Kvinnor;Total;146
HT1999;;Psykologexamen;Män;-24;19
HT1999;;Psykologexamen;Män;25-34;31
HT1999;;Psykologexamen;Män;35-;16
HT1999;;Psykologexamen;Män;Total;66
HT1999;;Psykologexamen;Total;-24;87
HT1999;;Psykologexamen;Total;25-34;77
HT1999;;Psykologexamen;Total;35-;48
HT1999;;Psykologexamen;Total;Total;212
HT1999;;Receptarieexamen;Kvinnor;-24;38
HT1999;;Receptarieexamen;Kvinnor;25-34;27
HT1999;;Receptarieexamen;Kvinnor;35-;9
HT1999;;Receptarieexamen;Kvinnor;Total;74
HT1999;;Receptarieexamen;Män;-24;1
HT1999;;Receptarieexamen;Män;25-34;3
HT1999;;Receptarieexamen;Män;Total;4
HT1999;;Receptarieexamen;Total;-24;39
HT1999;;Receptarieexamen;Total;25-34;30
HT1999;;Receptarieexamen;Total;35-;9
HT1999;;Receptarieexamen;Total;Total;78
HT1999;;Sjuksköterskeexamen;Kvinnor;-24;786
HT1999;;Sjuksköterskeexamen;Kvinnor;25-34;550
HT1999;;Sjuksköterskeexamen;Kvinnor;35-;378
HT1999;;Sjuksköterskeexamen;Kvinnor;Total;1714
HT1999;;Sjuksköterskeexamen;Män;-24;159
HT1999;;Sjuksköterskeexamen;Män;25-34;116
HT1999;;Sjuksköterskeexamen;Män;35-;62
HT1999;;Sjuksköterskeexamen;Män;Total;337
HT1999;;Sjuksköterskeexamen;Total;-24;945
HT1999;;Sjuksköterskeexamen;Total;25-34;666
HT1999;;Sjuksköterskeexamen;Total;35-;440
HT1999;;Sjuksköterskeexamen;Total;Total;2051
HT1999;;Sjöingenjörsexamen;Kvinnor;-24;3
HT1999;;Sjöingenjörsexamen;Kvinnor;Total;3
HT1999;;Sjöingenjörsexamen;Män;-24;42
HT1999;;Sjöingenjörsexamen;Män;25-34;15
HT1999;;Sjöingenjörsexamen;Män;35-;2
HT1999;;Sjöingenjörsexamen;Män;Total;59
HT1999;;Sjöingenjörsexamen;Total;-24;45
HT1999;;Sjöingenjörsexamen;Total;25-34;15
HT1999;;Sjöingenjörsexamen;Total;35-;2
HT1999;;Sjöingenjörsexamen;Total;Total;62
HT1999;;Sjöingenjörsexamen, påbyggnad;Kvinnor;25-34;1
HT1999;;Sjöingenjörsexamen, påbyggnad;Kvinnor;Total;1
HT1999;;Sjöingenjörsexamen, påbyggnad;Män;-24;6
HT1999;;Sjöingenjörsexamen, påbyggnad;Män;25-34;8
HT1999;;Sjöingenjörsexamen, påbyggnad;Män;35-;1
HT1999;;Sjöingenjörsexamen, påbyggnad;Män;Total;15
HT1999;;Sjöingenjörsexamen, påbyggnad;Total;-24;6
HT1999;;Sjöingenjörsexamen, påbyggnad;Total;25-34;9
HT1999;;Sjöingenjörsexamen, påbyggnad;Total;35-;1
HT1999;;Sjöingenjörsexamen, påbyggnad;Total;Total;16
HT1999;;Sjökaptensexamen;Kvinnor;-24;4
HT1999;;Sjökaptensexamen;Kvinnor;25-34;2
HT1999;;Sjökaptensexamen;Kvinnor;Total;6
HT1999;;Sjökaptensexamen;Män;-24;53
HT1999;;Sjökaptensexamen;Män;25-34;32
HT1999;;Sjökaptensexamen;Män;35-;3
HT1999;;Sjökaptensexamen;Män;Total;88
HT1999;;Sjökaptensexamen;Total;-24;57
HT1999;;Sjökaptensexamen;Total;25-34;34
HT1999;;Sjökaptensexamen;Total;35-;3
HT1999;;Sjökaptensexamen;Total;Total;94
HT1999;;Sjökaptensexamen, påbyggnad;Kvinnor;25-34;1
HT1999;;Sjökaptensexamen, påbyggnad;Kvinnor;35-;1
HT1999;;Sjökaptensexamen, påbyggnad;Kvinnor;Total;2
HT1999;;Sjökaptensexamen, påbyggnad;Män;-24;17
HT1999;;Sjökaptensexamen, påbyggnad;Män;25-34;32
HT1999;;Sjökaptensexamen, påbyggnad;Män;35-;10
HT1999;;Sjökaptensexamen, påbyggnad;Män;Total;59
HT1999;;Sjökaptensexamen, påbyggnad;Total;-24;17
HT1999;;Sjökaptensexamen, påbyggnad;Total;25-34;33
HT1999;;Sjökaptensexamen, påbyggnad;Total;35-;11
HT1999;;Sjökaptensexamen, påbyggnad;Total;Total;61
HT1999;;Slöjdlärarexamen;Kvinnor;-24;21
HT1999;;Slöjdlärarexamen;Kvinnor;25-34;13
HT1999;;Slöjdlärarexamen;Kvinnor;35-;15
HT1999;;Slöjdlärarexamen;Kvinnor;Total;49
HT1999;;Slöjdlärarexamen;Män;-24;16
HT1999;;Slöjdlärarexamen;Män;25-34;16
HT1999;;Slöjdlärarexamen;Män;35-;2
HT1999;;Slöjdlärarexamen;Män;Total;34
HT1999;;Slöjdlärarexamen;Total;-24;37
HT1999;;Slöjdlärarexamen;Total;25-34;29
HT1999;;Slöjdlärarexamen;Total;35-;17
HT1999;;Slöjdlärarexamen;Total;Total;83
HT1999;;Social omsorgsexamen;Kvinnor;-24;247
HT1999;;Social omsorgsexamen;Kvinnor;25-34;192
HT1999;;Social omsorgsexamen;Kvinnor;35-;233
HT1999;;Social omsorgsexamen;Kvinnor;Total;672
HT1999;;Social omsorgsexamen;Män;-24;25
HT1999;;Social omsorgsexamen;Män;25-34;41
HT1999;;Social omsorgsexamen;Män;35-;20
HT1999;;Social omsorgsexamen;Män;Total;86
HT1999;;Social omsorgsexamen;Total;-24;272
HT1999;;Social omsorgsexamen;Total;25-34;233
HT1999;;Social omsorgsexamen;Total;35-;253
HT1999;;Social omsorgsexamen;Total;Total;758
HT1999;;Socionomexamen;Kvinnor;-24;325
HT1999;;Socionomexamen;Kvinnor;25-34;247
HT1999;;Socionomexamen;Kvinnor;35-;129
HT1999;;Socionomexamen;Kvinnor;Total;701
HT1999;;Socionomexamen;Män;-24;49
HT1999;;Socionomexamen;Män;25-34;61
HT1999;;Socionomexamen;Män;35-;31
HT1999;;Socionomexamen;Män;Total;141
HT1999;;Socionomexamen;Total;-24;374
HT1999;;Socionomexamen;Total;25-34;308
HT1999;;Socionomexamen;Total;35-;160
HT1999;;Socionomexamen;Total;Total;842
HT1999;;Specialpedagogexamen;Kvinnor;25-34;24
HT1999;;Specialpedagogexamen;Kvinnor;35-;260
HT1999;;Specialpedagogexamen;Kvinnor;Total;284
HT1999;;Specialpedagogexamen;Män;25-34;5
HT1999;;Specialpedagogexamen;Män;35-;21
HT1999;;Specialpedagogexamen;Män;Total;26
HT1999;;Specialpedagogexamen;Total;25-34;29
HT1999;;Specialpedagogexamen;Total;35-;281
HT1999;;Specialpedagogexamen;Total;Total;310
HT1999;;Studie- och yrkesvägledarexamen;Kvinnor;-24;23
HT1999;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;79
HT1999;;Studie- och yrkesvägledarexamen;Kvinnor;35-;84
HT1999;;Studie- och yrkesvägledarexamen;Kvinnor;Total;186
HT1999;;Studie- och yrkesvägledarexamen;Män;-24;2
HT1999;;Studie- och yrkesvägledarexamen;Män;25-34;17
HT1999;;Studie- och yrkesvägledarexamen;Män;35-;19
HT1999;;Studie- och yrkesvägledarexamen;Män;Total;38
HT1999;;Studie- och yrkesvägledarexamen;Total;-24;25
HT1999;;Studie- och yrkesvägledarexamen;Total;25-34;96
HT1999;;Studie- och yrkesvägledarexamen;Total;35-;103
HT1999;;Studie- och yrkesvägledarexamen;Total;Total;224
HT1999;;Tandhygienistexamen;Kvinnor;-24;86
HT1999;;Tandhygienistexamen;Kvinnor;25-34;57
HT1999;;Tandhygienistexamen;Kvinnor;35-;56
HT1999;;Tandhygienistexamen;Kvinnor;Total;199
HT1999;;Tandhygienistexamen;Män;-24;8
HT1999;;Tandhygienistexamen;Män;25-34;1
HT1999;;Tandhygienistexamen;Män;35-;1
HT1999;;Tandhygienistexamen;Män;Total;10
HT1999;;Tandhygienistexamen;Total;-24;94
HT1999;;Tandhygienistexamen;Total;25-34;58
HT1999;;Tandhygienistexamen;Total;35-;57
HT1999;;Tandhygienistexamen;Total;Total;209
HT1999;;Tandläkarexamen;Kvinnor;-24;75
HT1999;;Tandläkarexamen;Kvinnor;25-34;10
HT1999;;Tandläkarexamen;Kvinnor;35-;1
HT1999;;Tandläkarexamen;Kvinnor;Total;86
HT1999;;Tandläkarexamen;Män;-24;50
HT1999;;Tandläkarexamen;Män;25-34;9
HT1999;;Tandläkarexamen;Män;35-;5
HT1999;;Tandläkarexamen;Män;Total;64
HT1999;;Tandläkarexamen;Total;-24;125
HT1999;;Tandläkarexamen;Total;25-34;19
HT1999;;Tandläkarexamen;Total;35-;6
HT1999;;Tandläkarexamen;Total;Total;150
HT1999;;Tandteknikerexamen;Kvinnor;-24;41
HT1999;;Tandteknikerexamen;Kvinnor;25-34;20
HT1999;;Tandteknikerexamen;Kvinnor;35-;10
HT1999;;Tandteknikerexamen;Kvinnor;Total;71
HT1999;;Tandteknikerexamen;Män;-24;10
HT1999;;Tandteknikerexamen;Män;25-34;8
HT1999;;Tandteknikerexamen;Män;35-;4
HT1999;;Tandteknikerexamen;Män;Total;22
HT1999;;Tandteknikerexamen;Total;-24;51
HT1999;;Tandteknikerexamen;Total;25-34;28
HT1999;;Tandteknikerexamen;Total;35-;14
HT1999;;Tandteknikerexamen;Total;Total;93
HT1999;;Teologie kandidatexamen;Kvinnor;-24;141
HT1999;;Teologie kandidatexamen;Kvinnor;25-34;39
HT1999;;Teologie kandidatexamen;Kvinnor;35-;26
HT1999;;Teologie kandidatexamen;Kvinnor;Total;206
HT1999;;Teologie kandidatexamen;Män;-24;68
