Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2006;;Arkitektexamen;Män;35-;9
HT2006;;Arkitektexamen;Män;Total;117
HT2006;;Arkitektexamen;Total;-24;204
HT2006;;Arkitektexamen;Total;25-34;71
HT2006;;Arkitektexamen;Total;35-;18
HT2006;;Arkitektexamen;Total;Total;293
HT2006;;Audionomexamen;Kvinnor;-24;43
HT2006;;Audionomexamen;Kvinnor;25-34;19
HT2006;;Audionomexamen;Kvinnor;35-;14
HT2006;;Audionomexamen;Kvinnor;Total;76
HT2006;;Audionomexamen;Män;-24;10
HT2006;;Audionomexamen;Män;25-34;10
HT2006;;Audionomexamen;Män;Total;20
HT2006;;Audionomexamen;Total;-24;53
HT2006;;Audionomexamen;Total;25-34;29
HT2006;;Audionomexamen;Total;35-;14
HT2006;;Audionomexamen;Total;Total;96
HT2006;;Barnmorskeexamen;Kvinnor;-24;4
HT2006;;Barnmorskeexamen;Kvinnor;25-34;115
HT2006;;Barnmorskeexamen;Kvinnor;35-;64
HT2006;;Barnmorskeexamen;Kvinnor;Total;183
HT2006;;Barnmorskeexamen;Total;-24;4
HT2006;;Barnmorskeexamen;Total;25-34;115
HT2006;;Barnmorskeexamen;Total;35-;64
HT2006;;Barnmorskeexamen;Total;Total;183
HT2006;;Biomedicinsk analytikerexamen;Kvinnor;-24;209
HT2006;;Biomedicinsk analytikerexamen;Kvinnor;25-34;70
HT2006;;Biomedicinsk analytikerexamen;Kvinnor;35-;37
HT2006;;Biomedicinsk analytikerexamen;Kvinnor;Total;316
HT2006;;Biomedicinsk analytikerexamen;Män;-24;45
HT2006;;Biomedicinsk analytikerexamen;Män;25-34;15
HT2006;;Biomedicinsk analytikerexamen;Män;35-;14
HT2006;;Biomedicinsk analytikerexamen;Män;Total;74
HT2006;;Biomedicinsk analytikerexamen;Total;-24;254
HT2006;;Biomedicinsk analytikerexamen;Total;25-34;85
HT2006;;Biomedicinsk analytikerexamen;Total;35-;51
HT2006;;Biomedicinsk analytikerexamen;Total;Total;390
HT2006;;Brandingenjörsexamen;Kvinnor;-24;13
HT2006;;Brandingenjörsexamen;Kvinnor;Total;13
HT2006;;Brandingenjörsexamen;Män;-24;33
HT2006;;Brandingenjörsexamen;Män;25-34;9
HT2006;;Brandingenjörsexamen;Män;35-;1
HT2006;;Brandingenjörsexamen;Män;Total;43
HT2006;;Brandingenjörsexamen;Total;-24;46
HT2006;;Brandingenjörsexamen;Total;25-34;9
HT2006;;Brandingenjörsexamen;Total;35-;1
HT2006;;Brandingenjörsexamen;Total;Total;56
HT2006;;Civilingenjörsexamen;Kvinnor;-24;1372
HT2006;;Civilingenjörsexamen;Kvinnor;25-34;103
HT2006;;Civilingenjörsexamen;Kvinnor;35-;14
HT2006;;Civilingenjörsexamen;Kvinnor;Total;1489
HT2006;;Civilingenjörsexamen;Män;-24;4296
HT2006;;Civilingenjörsexamen;Män;25-34;305
HT2006;;Civilingenjörsexamen;Män;35-;66
HT2006;;Civilingenjörsexamen;Män;Total;4667
HT2006;;Civilingenjörsexamen;Total;-24;5668
HT2006;;Civilingenjörsexamen;Total;25-34;408
HT2006;;Civilingenjörsexamen;Total;35-;80
HT2006;;Civilingenjörsexamen;Total;Total;6156
HT2006;;Dietistexamen;Kvinnor;-24;31
HT2006;;Dietistexamen;Kvinnor;25-34;9
HT2006;;Dietistexamen;Kvinnor;35-;6
HT2006;;Dietistexamen;Kvinnor;Total;46
HT2006;;Dietistexamen;Män;-24;1
HT2006;;Dietistexamen;Män;25-34;3
HT2006;;Dietistexamen;Män;Total;4
HT2006;;Dietistexamen;Total;-24;32
HT2006;;Dietistexamen;Total;25-34;12
HT2006;;Dietistexamen;Total;35-;6
HT2006;;Dietistexamen;Total;Total;50
HT2006;;Djursjukvårdarexamen;Kvinnor;-24;28
HT2006;;Djursjukvårdarexamen;Kvinnor;25-34;12
HT2006;;Djursjukvårdarexamen;Kvinnor;35-;1
HT2006;;Djursjukvårdarexamen;Kvinnor;Total;41
HT2006;;Djursjukvårdarexamen;Män;35-;1
HT2006;;Djursjukvårdarexamen;Män;Total;1
HT2006;;Djursjukvårdarexamen;Total;-24;28
HT2006;;Djursjukvårdarexamen;Total;25-34;12
HT2006;;Djursjukvårdarexamen;Total;35-;2
HT2006;;Djursjukvårdarexamen;Total;Total;42
HT2006;;Folkhögskollärarexamen;Kvinnor;25-34;6
HT2006;;Folkhögskollärarexamen;Kvinnor;35-;14
HT2006;;Folkhögskollärarexamen;Kvinnor;Total;20
HT2006;;Folkhögskollärarexamen;Män;25-34;8
HT2006;;Folkhögskollärarexamen;Män;35-;12
HT2006;;Folkhögskollärarexamen;Män;Total;20
HT2006;;Folkhögskollärarexamen;Total;25-34;14
HT2006;;Folkhögskollärarexamen;Total;35-;26
HT2006;;Folkhögskollärarexamen;Total;Total;40
HT2006;;Fysioterapeutexamen;Kvinnor;-24;196
HT2006;;Fysioterapeutexamen;Kvinnor;25-34;38
HT2006;;Fysioterapeutexamen;Kvinnor;35-;21
HT2006;;Fysioterapeutexamen;Kvinnor;Total;255
HT2006;;Fysioterapeutexamen;Män;-24;62
HT2006;;Fysioterapeutexamen;Män;25-34;43
HT2006;;Fysioterapeutexamen;Män;35-;11
HT2006;;Fysioterapeutexamen;Män;Total;116
HT2006;;Fysioterapeutexamen;Total;-24;258
HT2006;;Fysioterapeutexamen;Total;25-34;81
HT2006;;Fysioterapeutexamen;Total;35-;32
HT2006;;Fysioterapeutexamen;Total;Total;371
HT2006;;Gymnasielärarexamen;Kvinnor;25-34;1
HT2006;;Gymnasielärarexamen;Kvinnor;35-;1
HT2006;;Gymnasielärarexamen;Kvinnor;Total;2
HT2006;;Gymnasielärarexamen;Män;35-;5
HT2006;;Gymnasielärarexamen;Män;Total;5
HT2006;;Gymnasielärarexamen;Total;25-34;1
HT2006;;Gymnasielärarexamen;Total;35-;6
HT2006;;Gymnasielärarexamen;Total;Total;7
HT2006;;Hortonomexamen;Kvinnor;-24;6
HT2006;;Hortonomexamen;Kvinnor;25-34;1
HT2006;;Hortonomexamen;Kvinnor;Total;7
HT2006;;Hortonomexamen;Män;-24;6
HT2006;;Hortonomexamen;Män;25-34;2
HT2006;;Hortonomexamen;Män;Total;8
HT2006;;Hortonomexamen;Total;-24;12
HT2006;;Hortonomexamen;Total;25-34;3
HT2006;;Hortonomexamen;Total;Total;15
HT2006;;Högskoleingenjörsexamen;Kvinnor;-24;588
HT2006;;Högskoleingenjörsexamen;Kvinnor;25-34;104
HT2006;;Högskoleingenjörsexamen;Kvinnor;35-;43
HT2006;;Högskoleingenjörsexamen;Kvinnor;Total;735
HT2006;;Högskoleingenjörsexamen;Män;-24;2025
HT2006;;Högskoleingenjörsexamen;Män;25-34;429
HT2006;;Högskoleingenjörsexamen;Män;35-;117
HT2006;;Högskoleingenjörsexamen;Män;Total;2571
HT2006;;Högskoleingenjörsexamen;Total;-24;2613
HT2006;;Högskoleingenjörsexamen;Total;25-34;533
HT2006;;Högskoleingenjörsexamen;Total;35-;160
HT2006;;Högskoleingenjörsexamen;Total;Total;3306
HT2006;;Juristexamen;Kvinnor;-24;548
HT2006;;Juristexamen;Kvinnor;25-34;80
HT2006;;Juristexamen;Kvinnor;35-;23
HT2006;;Juristexamen;Kvinnor;Total;651
HT2006;;Juristexamen;Män;-24;332
HT2006;;Juristexamen;Män;25-34;120
HT2006;;Juristexamen;Män;35-;24
HT2006;;Juristexamen;Män;Total;476
HT2006;;Juristexamen;Total;-24;880
HT2006;;Juristexamen;Total;25-34;200
HT2006;;Juristexamen;Total;35-;47
HT2006;;Juristexamen;Total;Total;1127
HT2006;;Jägmästarexamen;Kvinnor;-24;23
HT2006;;Jägmästarexamen;Kvinnor;25-34;2
HT2006;;Jägmästarexamen;Kvinnor;Total;25
HT2006;;Jägmästarexamen;Män;-24;59
HT2006;;Jägmästarexamen;Män;25-34;3
HT2006;;Jägmästarexamen;Män;Total;62
HT2006;;Jägmästarexamen;Total;-24;82
HT2006;;Jägmästarexamen;Total;25-34;5
HT2006;;Jägmästarexamen;Total;Total;87
HT2006;;Konstnärlig högskoleexamen konst och design;Kvinnor;-24;11
HT2006;;Konstnärlig högskoleexamen konst och design;Kvinnor;25-34;2
HT2006;;Konstnärlig högskoleexamen konst och design;Kvinnor;35-;1
HT2006;;Konstnärlig högskoleexamen konst och design;Kvinnor;Total;14
HT2006;;Konstnärlig högskoleexamen konst och design;Män;-24;12
HT2006;;Konstnärlig högskoleexamen konst och design;Män;25-34;1
HT2006;;Konstnärlig högskoleexamen konst och design;Män;Total;13
HT2006;;Konstnärlig högskoleexamen konst och design;Total;-24;23
HT2006;;Konstnärlig högskoleexamen konst och design;Total;25-34;3
HT2006;;Konstnärlig högskoleexamen konst och design;Total;35-;1
HT2006;;Konstnärlig högskoleexamen konst och design;Total;Total;27
HT2006;;Konstnärlig högskoleexamen musik;Kvinnor;25-34;1
HT2006;;Konstnärlig högskoleexamen musik;Kvinnor;35-;1
HT2006;;Konstnärlig högskoleexamen musik;Kvinnor;Total;2
HT2006;;Konstnärlig högskoleexamen musik;Män;-24;1
HT2006;;Konstnärlig högskoleexamen musik;Män;Total;1
HT2006;;Konstnärlig högskoleexamen musik;Total;-24;1
HT2006;;Konstnärlig högskoleexamen musik;Total;25-34;1
HT2006;;Konstnärlig högskoleexamen musik;Total;35-;1
HT2006;;Konstnärlig högskoleexamen musik;Total;Total;3
HT2006;;Landskapsarkitektexamen;Kvinnor;-24;76
HT2006;;Landskapsarkitektexamen;Kvinnor;25-34;17
HT2006;;Landskapsarkitektexamen;Kvinnor;35-;5
HT2006;;Landskapsarkitektexamen;Kvinnor;Total;98
HT2006;;Landskapsarkitektexamen;Män;-24;13
HT2006;;Landskapsarkitektexamen;Män;25-34;4
HT2006;;Landskapsarkitektexamen;Män;35-;1
HT2006;;Landskapsarkitektexamen;Män;Total;18
HT2006;;Landskapsarkitektexamen;Total;-24;89
HT2006;;Landskapsarkitektexamen;Total;25-34;21
HT2006;;Landskapsarkitektexamen;Total;35-;6
HT2006;;Landskapsarkitektexamen;Total;Total;116
HT2006;;Landskapsingenjörsexamen;Kvinnor;-24;20
HT2006;;Landskapsingenjörsexamen;Kvinnor;25-34;14
HT2006;;Landskapsingenjörsexamen;Kvinnor;35-;3
HT2006;;Landskapsingenjörsexamen;Kvinnor;Total;37
HT2006;;Landskapsingenjörsexamen;Män;-24;8
HT2006;;Landskapsingenjörsexamen;Män;25-34;2
HT2006;;Landskapsingenjörsexamen;Män;35-;3
HT2006;;Landskapsingenjörsexamen;Män;Total;13
HT2006;;Landskapsingenjörsexamen;Total;-24;28
HT2006;;Landskapsingenjörsexamen;Total;25-34;16
HT2006;;Landskapsingenjörsexamen;Total;35-;6
HT2006;;Landskapsingenjörsexamen;Total;Total;50
HT2006;;Lantmästarexamen;Kvinnor;-24;5
HT2006;;Lantmästarexamen;Kvinnor;25-34;4
HT2006;;Lantmästarexamen;Kvinnor;Total;9
HT2006;;Lantmästarexamen;Män;-24;32
HT2006;;Lantmästarexamen;Män;25-34;11
HT2006;;Lantmästarexamen;Män;35-;2
HT2006;;Lantmästarexamen;Män;Total;45
HT2006;;Lantmästarexamen;Total;-24;37
HT2006;;Lantmästarexamen;Total;25-34;15
HT2006;;Lantmästarexamen;Total;35-;2
HT2006;;Lantmästarexamen;Total;Total;54
HT2006;;Logopedexamen;Kvinnor;-24;60
HT2006;;Logopedexamen;Kvinnor;25-34;11
HT2006;;Logopedexamen;Kvinnor;35-;7
HT2006;;Logopedexamen;Kvinnor;Total;78
HT2006;;Logopedexamen;Män;-24;7
HT2006;;Logopedexamen;Män;25-34;2
HT2006;;Logopedexamen;Män;35-;2
HT2006;;Logopedexamen;Män;Total;11
HT2006;;Logopedexamen;Total;-24;67
HT2006;;Logopedexamen;Total;25-34;13
HT2006;;Logopedexamen;Total;35-;9
HT2006;;Logopedexamen;Total;Total;89
HT2006;;Läkarexamen;Kvinnor;-24;187
HT2006;;Läkarexamen;Kvinnor;25-34;48
HT2006;;Läkarexamen;Kvinnor;35-;18
HT2006;;Läkarexamen;Kvinnor;Total;253
HT2006;;Läkarexamen;Män;-24;217
HT2006;;Läkarexamen;Män;25-34;66
HT2006;;Läkarexamen;Män;35-;19
HT2006;;Läkarexamen;Män;Total;302
HT2006;;Läkarexamen;Total;-24;404
HT2006;;Läkarexamen;Total;25-34;114
HT2006;;Läkarexamen;Total;35-;37
HT2006;;Läkarexamen;Total;Total;555
HT2006;;Lärarexamen;Kvinnor;-24;4372
HT2006;;Lärarexamen;Kvinnor;25-34;1941
HT2006;;Lärarexamen;Kvinnor;35-;1235
HT2006;;Lärarexamen;Kvinnor;Total;7548
HT2006;;Lärarexamen;Män;-24;1676
HT2006;;Lärarexamen;Män;25-34;710
HT2006;;Lärarexamen;Män;35-;318
HT2006;;Lärarexamen;Män;Total;2704
HT2006;;Lärarexamen;Total;-24;6048
HT2006;;Lärarexamen;Total;25-34;2651
HT2006;;Lärarexamen;Total;35-;1553
HT2006;;Lärarexamen;Total;Total;10252
HT2006;;Optikerexamen;Kvinnor;-24;55
HT2006;;Optikerexamen;Kvinnor;25-34;14
HT2006;;Optikerexamen;Kvinnor;35-;8
HT2006;;Optikerexamen;Kvinnor;Total;77
HT2006;;Optikerexamen;Män;-24;8
HT2006;;Optikerexamen;Män;25-34;4
HT2006;;Optikerexamen;Män;35-;3
HT2006;;Optikerexamen;Män;Total;15
HT2006;;Optikerexamen;Total;-24;63
HT2006;;Optikerexamen;Total;25-34;18
HT2006;;Optikerexamen;Total;35-;11
HT2006;;Optikerexamen;Total;Total;92
HT2006;;Organistexamen;Kvinnor;35-;1
HT2006;;Organistexamen;Kvinnor;Total;1
HT2006;;Organistexamen;Män;-24;2
HT2006;;Organistexamen;Män;35-;2
HT2006;;Organistexamen;Män;Total;4
HT2006;;Organistexamen;Total;-24;2
HT2006;;Organistexamen;Total;35-;3
HT2006;;Organistexamen;Total;Total;5
HT2006;;Ortopedingenjörsexamen;Kvinnor;-24;10
HT2006;;Ortopedingenjörsexamen;Kvinnor;25-34;3
HT2006;;Ortopedingenjörsexamen;Kvinnor;35-;1
HT2006;;Ortopedingenjörsexamen;Kvinnor;Total;14
HT2006;;Ortopedingenjörsexamen;Män;-24;7
HT2006;;Ortopedingenjörsexamen;Män;25-34;2
HT2006;;Ortopedingenjörsexamen;Män;35-;1
HT2006;;Ortopedingenjörsexamen;Män;Total;10
HT2006;;Ortopedingenjörsexamen;Total;-24;17
HT2006;;Ortopedingenjörsexamen;Total;25-34;5
HT2006;;Ortopedingenjörsexamen;Total;35-;2
HT2006;;Ortopedingenjörsexamen;Total;Total;24
HT2006;;Psykologexamen;Kvinnor;-24;120
HT2006;;Psykologexamen;Kvinnor;25-34;56
HT2006;;Psykologexamen;Kvinnor;35-;20
HT2006;;Psykologexamen;Kvinnor;Total;196
HT2006;;Psykologexamen;Män;-24;46
HT2006;;Psykologexamen;Män;25-34;60
HT2006;;Psykologexamen;Män;35-;19
HT2006;;Psykologexamen;Män;Total;125
HT2006;;Psykologexamen;Total;-24;166
HT2006;;Psykologexamen;Total;25-34;116
HT2006;;Psykologexamen;Total;35-;39
HT2006;;Psykologexamen;Total;Total;321
HT2006;;Psykoterapeutexamen;Kvinnor;35-;12
HT2006;;Psykoterapeutexamen;Kvinnor;Total;12
HT2006;;Psykoterapeutexamen;Män;35-;4
HT2006;;Psykoterapeutexamen;Män;Total;4
HT2006;;Psykoterapeutexamen;Total;35-;16
HT2006;;Psykoterapeutexamen;Total;Total;16
HT2006;;Receptarieexamen;Kvinnor;-24;97
HT2006;;Receptarieexamen;Kvinnor;25-34;59
HT2006;;Receptarieexamen;Kvinnor;35-;57
HT2006;;Receptarieexamen;Kvinnor;Total;213
HT2006;;Receptarieexamen;Män;-24;19
HT2006;;Receptarieexamen;Män;25-34;6
HT2006;;Receptarieexamen;Män;35-;6
HT2006;;Receptarieexamen;Män;Total;31
HT2006;;Receptarieexamen;Total;-24;116
HT2006;;Receptarieexamen;Total;25-34;65
HT2006;;Receptarieexamen;Total;35-;63
HT2006;;Receptarieexamen;Total;Total;244
HT2006;;Röntgensjuksköterskeexamen;Kvinnor;-24;68
HT2006;;Röntgensjuksköterskeexamen;Kvinnor;25-34;46
HT2006;;Röntgensjuksköterskeexamen;Kvinnor;35-;35
HT2006;;Röntgensjuksköterskeexamen;Kvinnor;Total;149
HT2006;;Röntgensjuksköterskeexamen;Män;-24;34
HT2006;;Röntgensjuksköterskeexamen;Män;25-34;9
HT2006;;Röntgensjuksköterskeexamen;Män;35-;10
HT2006;;Röntgensjuksköterskeexamen;Män;Total;53
HT2006;;Röntgensjuksköterskeexamen;Total;-24;102
HT2006;;Röntgensjuksköterskeexamen;Total;25-34;55
HT2006;;Röntgensjuksköterskeexamen;Total;35-;45
HT2006;;Röntgensjuksköterskeexamen;Total;Total;202
HT2006;;Sjukhusfysikerexamen;Kvinnor;-24;10
HT2006;;Sjukhusfysikerexamen;Kvinnor;25-34;1
HT2006;;Sjukhusfysikerexamen;Kvinnor;Total;11
HT2006;;Sjukhusfysikerexamen;Män;-24;12
HT2006;;Sjukhusfysikerexamen;Män;25-34;4
HT2006;;Sjukhusfysikerexamen;Män;Total;16
HT2006;;Sjukhusfysikerexamen;Total;-24;22
HT2006;;Sjukhusfysikerexamen;Total;25-34;5
HT2006;;Sjukhusfysikerexamen;Total;Total;27
HT2006;;Sjuksköterskeexamen;Kvinnor;-24;1313
HT2006;;Sjuksköterskeexamen;Kvinnor;25-34;569
HT2006;;Sjuksköterskeexamen;Kvinnor;35-;344
HT2006;;Sjuksköterskeexamen;Kvinnor;Total;2226
HT2006;;Sjuksköterskeexamen;Män;-24;222
HT2006;;Sjuksköterskeexamen;Män;25-34;166
HT2006;;Sjuksköterskeexamen;Män;35-;53
HT2006;;Sjuksköterskeexamen;Män;Total;441
HT2006;;Sjuksköterskeexamen;Total;-24;1535
HT2006;;Sjuksköterskeexamen;Total;25-34;735
HT2006;;Sjuksköterskeexamen;Total;35-;397
HT2006;;Sjuksköterskeexamen;Total;Total;2667
HT2006;;Sjöingenjörsexamen;Kvinnor;-24;6
HT2006;;Sjöingenjörsexamen;Kvinnor;25-34;1
HT2006;;Sjöingenjörsexamen;Kvinnor;Total;7
HT2006;;Sjöingenjörsexamen;Män;-24;90
HT2006;;Sjöingenjörsexamen;Män;25-34;24
HT2006;;Sjöingenjörsexamen;Män;35-;7
HT2006;;Sjöingenjörsexamen;Män;Total;121
HT2006;;Sjöingenjörsexamen;Total;-24;96
HT2006;;Sjöingenjörsexamen;Total;25-34;25
HT2006;;Sjöingenjörsexamen;Total;35-;7
HT2006;;Sjöingenjörsexamen;Total;Total;128
HT2006;;Sjökaptensexamen;Kvinnor;-24;24
HT2006;;Sjökaptensexamen;Kvinnor;25-34;2
HT2006;;Sjökaptensexamen;Kvinnor;35-;1
HT2006;;Sjökaptensexamen;Kvinnor;Total;27
HT2006;;Sjökaptensexamen;Män;-24;99
HT2006;;Sjökaptensexamen;Män;25-34;38
HT2006;;Sjökaptensexamen;Män;35-;10
HT2006;;Sjökaptensexamen;Män;Total;147
HT2006;;Sjökaptensexamen;Total;-24;123
HT2006;;Sjökaptensexamen;Total;25-34;40
HT2006;;Sjökaptensexamen;Total;35-;11
HT2006;;Sjökaptensexamen;Total;Total;174
HT2006;;Skogsmästarexamen;Kvinnor;-24;8
HT2006;;Skogsmästarexamen;Kvinnor;25-34;3
HT2006;;Skogsmästarexamen;Kvinnor;35-;1
HT2006;;Skogsmästarexamen;Kvinnor;Total;12
HT2006;;Skogsmästarexamen;Män;-24;26
HT2006;;Skogsmästarexamen;Män;25-34;15
HT2006;;Skogsmästarexamen;Män;35-;3
HT2006;;Skogsmästarexamen;Män;Total;44
HT2006;;Skogsmästarexamen;Total;-24;34
HT2006;;Skogsmästarexamen;Total;25-34;18
HT2006;;Skogsmästarexamen;Total;35-;4
HT2006;;Skogsmästarexamen;Total;Total;56
HT2006;;Social omsorgsexamen;Kvinnor;-24;149
HT2006;;Social omsorgsexamen;Kvinnor;25-34;130
HT2006;;Social omsorgsexamen;Kvinnor;35-;143
HT2006;;Social omsorgsexamen;Kvinnor;Total;422
HT2006;;Social omsorgsexamen;Män;-24;14
HT2006;;Social omsorgsexamen;Män;25-34;19
HT2006;;Social omsorgsexamen;Män;35-;10
HT2006;;Social omsorgsexamen;Män;Total;43
HT2006;;Social omsorgsexamen;Total;-24;163
HT2006;;Social omsorgsexamen;Total;25-34;149
HT2006;;Social omsorgsexamen;Total;35-;153
HT2006;;Social omsorgsexamen;Total;Total;465
HT2006;;Socionomexamen;Kvinnor;-24;695
HT2006;;Socionomexamen;Kvinnor;25-34;339
HT2006;;Socionomexamen;Kvinnor;35-;235
HT2006;;Socionomexamen;Kvinnor;Total;1269
HT2006;;Socionomexamen;Män;-24;124
HT2006;;Socionomexamen;Män;25-34;103
HT2006;;Socionomexamen;Män;35-;46
HT2006;;Socionomexamen;Män;Total;273
HT2006;;Socionomexamen;Total;-24;819
HT2006;;Socionomexamen;Total;25-34;442
HT2006;;Socionomexamen;Total;35-;281
HT2006;;Socionomexamen;Total;Total;1542
HT2006;;Specialistsjuksköterskeexamen;Kvinnor;-24;49
HT2006;;Specialistsjuksköterskeexamen;Kvinnor;25-34;616
HT2006;;Specialistsjuksköterskeexamen;Kvinnor;35-;963
HT2006;;Specialistsjuksköterskeexamen;Kvinnor;Total;1628
HT2006;;Specialistsjuksköterskeexamen;Män;-24;6
HT2006;;Specialistsjuksköterskeexamen;Män;25-34;154
HT2006;;Specialistsjuksköterskeexamen;Män;35-;128
HT2006;;Specialistsjuksköterskeexamen;Män;Total;288
HT2006;;Specialistsjuksköterskeexamen;Total;-24;55
HT2006;;Specialistsjuksköterskeexamen;Total;25-34;770
HT2006;;Specialistsjuksköterskeexamen;Total;35-;1091
HT2006;;Specialistsjuksköterskeexamen;Total;Total;1916
HT2006;;Specialpedagogexamen;Kvinnor;25-34;96
HT2006;;Specialpedagogexamen;Kvinnor;35-;353
HT2006;;Specialpedagogexamen;Kvinnor;Total;449
HT2006;;Specialpedagogexamen;Män;25-34;8
HT2006;;Specialpedagogexamen;Män;35-;29
HT2006;;Specialpedagogexamen;Män;Total;37
HT2006;;Specialpedagogexamen;Total;25-34;104
HT2006;;Specialpedagogexamen;Total;35-;382
HT2006;;Specialpedagogexamen;Total;Total;486
HT2006;;Studie- och yrkesvägledarexamen;Kvinnor;-24;47
HT2006;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;101
HT2006;;Studie- och yrkesvägledarexamen;Kvinnor;35-;135
HT2006;;Studie- och yrkesvägledarexamen;Kvinnor;Total;283
HT2006;;Studie- och yrkesvägledarexamen;Män;-24;8
HT2006;;Studie- och yrkesvägledarexamen;Män;25-34;18
HT2006;;Studie- och yrkesvägledarexamen;Män;35-;13
HT2006;;Studie- och yrkesvägledarexamen;Män;Total;39
HT2006;;Studie- och yrkesvägledarexamen;Total;-24;55
HT2006;;Studie- och yrkesvägledarexamen;Total;25-34;119
HT2006;;Studie- och yrkesvägledarexamen;Total;35-;148
HT2006;;Studie- och yrkesvägledarexamen;Total;Total;322
HT2006;;Tandhygienistexamen;Kvinnor;-24;105
HT2006;;Tandhygienistexamen;Kvinnor;25-34;87
HT2006;;Tandhygienistexamen;Kvinnor;35-;53
HT2006;;Tandhygienistexamen;Kvinnor;Total;245
HT2006;;Tandhygienistexamen;Män;-24;9
HT2006;;Tandhygienistexamen;Män;25-34;10
HT2006;;Tandhygienistexamen;Män;35-;4
HT2006;;Tandhygienistexamen;Män;Total;23
HT2006;;Tandhygienistexamen;Total;-24;114
HT2006;;Tandhygienistexamen;Total;25-34;97
HT2006;;Tandhygienistexamen;Total;35-;57
HT2006;;Tandhygienistexamen;Total;Total;268
HT2006;;Tandläkarexamen;Kvinnor;-24;79
HT2006;;Tandläkarexamen;Kvinnor;25-34;19
HT2006;;Tandläkarexamen;Kvinnor;35-;2
HT2006;;Tandläkarexamen;Kvinnor;Total;100
HT2006;;Tandläkarexamen;Män;-24;40
HT2006;;Tandläkarexamen;Män;25-34;13
HT2006;;Tandläkarexamen;Män;35-;4
HT2006;;Tandläkarexamen;Män;Total;57
HT2006;;Tandläkarexamen;Total;-24;119
HT2006;;Tandläkarexamen;Total;25-34;32
HT2006;;Tandläkarexamen;Total;35-;6
HT2006;;Tandläkarexamen;Total;Total;157
HT2006;;Tandteknikerexamen;Kvinnor;-24;46
HT2006;;Tandteknikerexamen;Kvinnor;25-34;23
HT2006;;Tandteknikerexamen;Kvinnor;35-;5
HT2006;;Tandteknikerexamen;Kvinnor;Total;74
HT2006;;Tandteknikerexamen;Män;-24;12
HT2006;;Tandteknikerexamen;Män;25-34;5
HT2006;;Tandteknikerexamen;Män;35-;2
HT2006;;Tandteknikerexamen;Män;Total;19
HT2006;;Tandteknikerexamen;Total;-24;58
HT2006;;Tandteknikerexamen;Total;25-34;28
HT2006;;Tandteknikerexamen;Total;35-;7
HT2006;;Tandteknikerexamen;Total;Total;93
HT2006;;Teologie kandidatexamen;Kvinnor;-24;63
