Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2001;;Djursjukvårdarexamen;Total;Total;25
HT2001;;Folkhögskollärarexamen;Kvinnor;25-34;7
HT2001;;Folkhögskollärarexamen;Kvinnor;35-;23
HT2001;;Folkhögskollärarexamen;Kvinnor;Total;30
HT2001;;Folkhögskollärarexamen;Män;25-34;2
HT2001;;Folkhögskollärarexamen;Män;35-;17
HT2001;;Folkhögskollärarexamen;Män;Total;19
HT2001;;Folkhögskollärarexamen;Total;25-34;9
HT2001;;Folkhögskollärarexamen;Total;35-;40
HT2001;;Folkhögskollärarexamen;Total;Total;49
HT2001;;Fysioterapeutexamen;Kvinnor;-24;150
HT2001;;Fysioterapeutexamen;Kvinnor;25-34;56
HT2001;;Fysioterapeutexamen;Kvinnor;35-;28
HT2001;;Fysioterapeutexamen;Kvinnor;Total;234
HT2001;;Fysioterapeutexamen;Män;-24;32
HT2001;;Fysioterapeutexamen;Män;25-34;42
HT2001;;Fysioterapeutexamen;Män;35-;11
HT2001;;Fysioterapeutexamen;Män;Total;85
HT2001;;Fysioterapeutexamen;Total;-24;182
HT2001;;Fysioterapeutexamen;Total;25-34;98
HT2001;;Fysioterapeutexamen;Total;35-;39
HT2001;;Fysioterapeutexamen;Total;Total;319
HT2001;;Grundskollärarexamen 1-7;Kvinnor;25-34;5
HT2001;;Grundskollärarexamen 1-7;Kvinnor;35-;18
HT2001;;Grundskollärarexamen 1-7;Kvinnor;Total;23
HT2001;;Grundskollärarexamen 1-7;Män;35-;1
HT2001;;Grundskollärarexamen 1-7;Män;Total;1
HT2001;;Grundskollärarexamen 1-7;Total;25-34;5
HT2001;;Grundskollärarexamen 1-7;Total;35-;19
HT2001;;Grundskollärarexamen 1-7;Total;Total;24
HT2001;;Grundskollärarexamen 4-9;Kvinnor;-24;13
HT2001;;Grundskollärarexamen 4-9;Kvinnor;25-34;88
HT2001;;Grundskollärarexamen 4-9;Kvinnor;35-;60
HT2001;;Grundskollärarexamen 4-9;Kvinnor;Total;161
HT2001;;Grundskollärarexamen 4-9;Män;-24;3
HT2001;;Grundskollärarexamen 4-9;Män;25-34;34
HT2001;;Grundskollärarexamen 4-9;Män;35-;40
HT2001;;Grundskollärarexamen 4-9;Män;Total;77
HT2001;;Grundskollärarexamen 4-9;Total;-24;16
HT2001;;Grundskollärarexamen 4-9;Total;25-34;122
HT2001;;Grundskollärarexamen 4-9;Total;35-;100
HT2001;;Grundskollärarexamen 4-9;Total;Total;238
HT2001;;Gymnasielärarexamen;Kvinnor;-24;32
HT2001;;Gymnasielärarexamen;Kvinnor;25-34;269
HT2001;;Gymnasielärarexamen;Kvinnor;35-;253
HT2001;;Gymnasielärarexamen;Kvinnor;Total;554
HT2001;;Gymnasielärarexamen;Män;-24;14
HT2001;;Gymnasielärarexamen;Män;25-34;146
HT2001;;Gymnasielärarexamen;Män;35-;151
HT2001;;Gymnasielärarexamen;Män;Total;311
HT2001;;Gymnasielärarexamen;Total;-24;46
HT2001;;Gymnasielärarexamen;Total;25-34;415
HT2001;;Gymnasielärarexamen;Total;35-;404
HT2001;;Gymnasielärarexamen;Total;Total;865
HT2001;;Hortonomexamen;Kvinnor;-24;11
HT2001;;Hortonomexamen;Kvinnor;25-34;5
HT2001;;Hortonomexamen;Kvinnor;Total;16
HT2001;;Hortonomexamen;Män;-24;4
HT2001;;Hortonomexamen;Män;25-34;1
HT2001;;Hortonomexamen;Män;35-;2
HT2001;;Hortonomexamen;Män;Total;7
HT2001;;Hortonomexamen;Total;-24;15
HT2001;;Hortonomexamen;Total;25-34;6
HT2001;;Hortonomexamen;Total;35-;2
HT2001;;Hortonomexamen;Total;Total;23
HT2001;;Högskoleingenjörsexamen;Kvinnor;-24;1097
HT2001;;Högskoleingenjörsexamen;Kvinnor;25-34;395
HT2001;;Högskoleingenjörsexamen;Kvinnor;35-;152
HT2001;;Högskoleingenjörsexamen;Kvinnor;Total;1644
HT2001;;Högskoleingenjörsexamen;Män;-24;3196
HT2001;;Högskoleingenjörsexamen;Män;25-34;873
HT2001;;Högskoleingenjörsexamen;Män;35-;267
HT2001;;Högskoleingenjörsexamen;Män;Total;4336
HT2001;;Högskoleingenjörsexamen;Total;-24;4293
HT2001;;Högskoleingenjörsexamen;Total;25-34;1268
HT2001;;Högskoleingenjörsexamen;Total;35-;419
HT2001;;Högskoleingenjörsexamen;Total;Total;5980
HT2001;;Idrottslärarexamen;Kvinnor;-24;3
HT2001;;Idrottslärarexamen;Kvinnor;25-34;3
HT2001;;Idrottslärarexamen;Kvinnor;Total;6
HT2001;;Idrottslärarexamen;Män;-24;4
HT2001;;Idrottslärarexamen;Män;25-34;9
HT2001;;Idrottslärarexamen;Män;35-;2
HT2001;;Idrottslärarexamen;Män;Total;15
HT2001;;Idrottslärarexamen;Total;-24;7
HT2001;;Idrottslärarexamen;Total;25-34;12
HT2001;;Idrottslärarexamen;Total;35-;2
HT2001;;Idrottslärarexamen;Total;Total;21
HT2001;;Juristexamen;Kvinnor;-24;538
HT2001;;Juristexamen;Kvinnor;25-34;113
HT2001;;Juristexamen;Kvinnor;35-;39
HT2001;;Juristexamen;Kvinnor;Total;690
HT2001;;Juristexamen;Män;-24;305
HT2001;;Juristexamen;Män;25-34;125
HT2001;;Juristexamen;Män;35-;29
HT2001;;Juristexamen;Män;Total;459
HT2001;;Juristexamen;Total;-24;843
HT2001;;Juristexamen;Total;25-34;238
HT2001;;Juristexamen;Total;35-;68
HT2001;;Juristexamen;Total;Total;1149
HT2001;;Konstnärlig högskoleexamen konst och design;Kvinnor;-24;17
HT2001;;Konstnärlig högskoleexamen konst och design;Kvinnor;25-34;1
HT2001;;Konstnärlig högskoleexamen konst och design;Kvinnor;Total;18
HT2001;;Konstnärlig högskoleexamen konst och design;Män;-24;10
HT2001;;Konstnärlig högskoleexamen konst och design;Män;Total;10
HT2001;;Konstnärlig högskoleexamen konst och design;Total;-24;27
HT2001;;Konstnärlig högskoleexamen konst och design;Total;25-34;1
HT2001;;Konstnärlig högskoleexamen konst och design;Total;Total;28
HT2001;;Landskapsarkitektexamen;Kvinnor;-24;65
HT2001;;Landskapsarkitektexamen;Kvinnor;25-34;15
HT2001;;Landskapsarkitektexamen;Kvinnor;35-;4
HT2001;;Landskapsarkitektexamen;Kvinnor;Total;84
HT2001;;Landskapsarkitektexamen;Män;-24;6
HT2001;;Landskapsarkitektexamen;Män;25-34;2
HT2001;;Landskapsarkitektexamen;Män;35-;2
HT2001;;Landskapsarkitektexamen;Män;Total;10
HT2001;;Landskapsarkitektexamen;Total;-24;71
HT2001;;Landskapsarkitektexamen;Total;25-34;17
HT2001;;Landskapsarkitektexamen;Total;35-;6
HT2001;;Landskapsarkitektexamen;Total;Total;94
HT2001;;Landskapsingenjörsexamen;Kvinnor;-24;14
HT2001;;Landskapsingenjörsexamen;Kvinnor;25-34;13
HT2001;;Landskapsingenjörsexamen;Kvinnor;35-;4
HT2001;;Landskapsingenjörsexamen;Kvinnor;Total;31
HT2001;;Landskapsingenjörsexamen;Män;-24;5
HT2001;;Landskapsingenjörsexamen;Män;25-34;12
HT2001;;Landskapsingenjörsexamen;Män;Total;17
HT2001;;Landskapsingenjörsexamen;Total;-24;19
HT2001;;Landskapsingenjörsexamen;Total;25-34;25
HT2001;;Landskapsingenjörsexamen;Total;35-;4
HT2001;;Landskapsingenjörsexamen;Total;Total;48
HT2001;;Lantmästarexamen;Kvinnor;-24;12
HT2001;;Lantmästarexamen;Kvinnor;25-34;4
HT2001;;Lantmästarexamen;Kvinnor;35-;5
HT2001;;Lantmästarexamen;Kvinnor;Total;21
HT2001;;Lantmästarexamen;Män;-24;43
HT2001;;Lantmästarexamen;Män;25-34;19
HT2001;;Lantmästarexamen;Män;35-;2
HT2001;;Lantmästarexamen;Män;Total;64
HT2001;;Lantmästarexamen;Total;-24;55
HT2001;;Lantmästarexamen;Total;25-34;23
HT2001;;Lantmästarexamen;Total;35-;7
HT2001;;Lantmästarexamen;Total;Total;85
HT2001;;Logopedexamen;Kvinnor;-24;26
HT2001;;Logopedexamen;Kvinnor;25-34;23
HT2001;;Logopedexamen;Kvinnor;35-;14
HT2001;;Logopedexamen;Kvinnor;Total;63
HT2001;;Logopedexamen;Män;25-34;1
HT2001;;Logopedexamen;Män;35-;1
HT2001;;Logopedexamen;Män;Total;2
HT2001;;Logopedexamen;Total;-24;26
HT2001;;Logopedexamen;Total;25-34;24
HT2001;;Logopedexamen;Total;35-;15
HT2001;;Logopedexamen;Total;Total;65
HT2001;;Läkarexamen;Kvinnor;-24;237
HT2001;;Läkarexamen;Kvinnor;25-34;57
HT2001;;Läkarexamen;Kvinnor;35-;14
HT2001;;Läkarexamen;Kvinnor;Total;308
HT2001;;Läkarexamen;Män;-24;131
HT2001;;Läkarexamen;Män;25-34;69
HT2001;;Läkarexamen;Män;35-;15
HT2001;;Läkarexamen;Män;Total;215
HT2001;;Läkarexamen;Total;-24;368
HT2001;;Läkarexamen;Total;25-34;126
HT2001;;Läkarexamen;Total;35-;29
HT2001;;Läkarexamen;Total;Total;523
HT2001;;Lärarexamen;Kvinnor;-24;4680
HT2001;;Lärarexamen;Kvinnor;25-34;2141
HT2001;;Lärarexamen;Kvinnor;35-;1352
HT2001;;Lärarexamen;Kvinnor;Total;8173
HT2001;;Lärarexamen;Män;-24;1354
HT2001;;Lärarexamen;Män;25-34;624
HT2001;;Lärarexamen;Män;35-;291
HT2001;;Lärarexamen;Män;Total;2269
HT2001;;Lärarexamen;Total;-24;6034
HT2001;;Lärarexamen;Total;25-34;2765
HT2001;;Lärarexamen;Total;35-;1643
HT2001;;Lärarexamen;Total;Total;10442
HT2001;;Optikerexamen;Kvinnor;-24;24
HT2001;;Optikerexamen;Kvinnor;25-34;12
HT2001;;Optikerexamen;Kvinnor;35-;5
HT2001;;Optikerexamen;Kvinnor;Total;41
HT2001;;Optikerexamen;Män;-24;2
HT2001;;Optikerexamen;Män;25-34;3
HT2001;;Optikerexamen;Män;Total;5
HT2001;;Optikerexamen;Total;-24;26
HT2001;;Optikerexamen;Total;25-34;15
HT2001;;Optikerexamen;Total;35-;5
HT2001;;Optikerexamen;Total;Total;46
HT2001;;Ortopedingenjörsexamen;Kvinnor;-24;6
HT2001;;Ortopedingenjörsexamen;Kvinnor;25-34;6
HT2001;;Ortopedingenjörsexamen;Kvinnor;35-;1
HT2001;;Ortopedingenjörsexamen;Kvinnor;Total;13
HT2001;;Ortopedingenjörsexamen;Män;-24;2
HT2001;;Ortopedingenjörsexamen;Män;25-34;3
HT2001;;Ortopedingenjörsexamen;Män;35-;1
HT2001;;Ortopedingenjörsexamen;Män;Total;6
HT2001;;Ortopedingenjörsexamen;Total;-24;8
HT2001;;Ortopedingenjörsexamen;Total;25-34;9
HT2001;;Ortopedingenjörsexamen;Total;35-;2
HT2001;;Ortopedingenjörsexamen;Total;Total;19
HT2001;;Psykologexamen;Kvinnor;-24;52
HT2001;;Psykologexamen;Kvinnor;25-34;62
HT2001;;Psykologexamen;Kvinnor;35-;29
HT2001;;Psykologexamen;Kvinnor;Total;143
HT2001;;Psykologexamen;Män;-24;31
HT2001;;Psykologexamen;Män;25-34;42
HT2001;;Psykologexamen;Män;35-;13
HT2001;;Psykologexamen;Män;Total;86
HT2001;;Psykologexamen;Total;-24;83
HT2001;;Psykologexamen;Total;25-34;104
HT2001;;Psykologexamen;Total;35-;42
HT2001;;Psykologexamen;Total;Total;229
HT2001;;Psykoterapeutexamen;Kvinnor;25-34;4
HT2001;;Psykoterapeutexamen;Kvinnor;35-;14
HT2001;;Psykoterapeutexamen;Kvinnor;Total;18
HT2001;;Psykoterapeutexamen;Män;35-;2
HT2001;;Psykoterapeutexamen;Män;Total;2
HT2001;;Psykoterapeutexamen;Total;25-34;4
HT2001;;Psykoterapeutexamen;Total;35-;16
HT2001;;Psykoterapeutexamen;Total;Total;20
HT2001;;Receptarieexamen;Kvinnor;-24;96
HT2001;;Receptarieexamen;Kvinnor;25-34;69
HT2001;;Receptarieexamen;Kvinnor;35-;54
HT2001;;Receptarieexamen;Kvinnor;Total;219
HT2001;;Receptarieexamen;Män;-24;7
HT2001;;Receptarieexamen;Män;25-34;2
HT2001;;Receptarieexamen;Män;Total;9
HT2001;;Receptarieexamen;Total;-24;103
HT2001;;Receptarieexamen;Total;25-34;71
HT2001;;Receptarieexamen;Total;35-;54
HT2001;;Receptarieexamen;Total;Total;228
HT2001;;Röntgensjuksköterskeexamen;Kvinnor;-24;26
HT2001;;Röntgensjuksköterskeexamen;Kvinnor;25-34;24
HT2001;;Röntgensjuksköterskeexamen;Kvinnor;35-;19
HT2001;;Röntgensjuksköterskeexamen;Kvinnor;Total;69
HT2001;;Röntgensjuksköterskeexamen;Män;-24;4
HT2001;;Röntgensjuksköterskeexamen;Män;25-34;7
HT2001;;Röntgensjuksköterskeexamen;Män;35-;3
HT2001;;Röntgensjuksköterskeexamen;Män;Total;14
HT2001;;Röntgensjuksköterskeexamen;Total;-24;30
HT2001;;Röntgensjuksköterskeexamen;Total;25-34;31
HT2001;;Röntgensjuksköterskeexamen;Total;35-;22
HT2001;;Röntgensjuksköterskeexamen;Total;Total;83
HT2001;;Sjukhusfysikerexamen;Kvinnor;-24;9
HT2001;;Sjukhusfysikerexamen;Kvinnor;25-34;4
HT2001;;Sjukhusfysikerexamen;Kvinnor;35-;1
HT2001;;Sjukhusfysikerexamen;Kvinnor;Total;14
HT2001;;Sjukhusfysikerexamen;Män;-24;6
HT2001;;Sjukhusfysikerexamen;Män;25-34;4
HT2001;;Sjukhusfysikerexamen;Män;35-;2
HT2001;;Sjukhusfysikerexamen;Män;Total;12
HT2001;;Sjukhusfysikerexamen;Total;-24;15
HT2001;;Sjukhusfysikerexamen;Total;25-34;8
HT2001;;Sjukhusfysikerexamen;Total;35-;3
HT2001;;Sjukhusfysikerexamen;Total;Total;26
HT2001;;Sjuksköterskeexamen;Kvinnor;-24;1004
HT2001;;Sjuksköterskeexamen;Kvinnor;25-34;681
HT2001;;Sjuksköterskeexamen;Kvinnor;35-;478
HT2001;;Sjuksköterskeexamen;Kvinnor;Total;2163
HT2001;;Sjuksköterskeexamen;Män;-24;168
HT2001;;Sjuksköterskeexamen;Män;25-34;147
HT2001;;Sjuksköterskeexamen;Män;35-;69
HT2001;;Sjuksköterskeexamen;Män;Total;384
HT2001;;Sjuksköterskeexamen;Total;-24;1172
HT2001;;Sjuksköterskeexamen;Total;25-34;828
HT2001;;Sjuksköterskeexamen;Total;35-;547
HT2001;;Sjuksköterskeexamen;Total;Total;2547
HT2001;;Sjöingenjörsexamen;Kvinnor;-24;4
HT2001;;Sjöingenjörsexamen;Kvinnor;25-34;3
HT2001;;Sjöingenjörsexamen;Kvinnor;Total;7
HT2001;;Sjöingenjörsexamen;Män;-24;68
HT2001;;Sjöingenjörsexamen;Män;25-34;33
HT2001;;Sjöingenjörsexamen;Män;35-;4
HT2001;;Sjöingenjörsexamen;Män;Total;105
HT2001;;Sjöingenjörsexamen;Total;-24;72
HT2001;;Sjöingenjörsexamen;Total;25-34;36
HT2001;;Sjöingenjörsexamen;Total;35-;4
HT2001;;Sjöingenjörsexamen;Total;Total;112
HT2001;;Sjökaptensexamen;Kvinnor;-24;6
HT2001;;Sjökaptensexamen;Kvinnor;25-34;3
HT2001;;Sjökaptensexamen;Kvinnor;35-;1
HT2001;;Sjökaptensexamen;Kvinnor;Total;10
HT2001;;Sjökaptensexamen;Män;-24;91
HT2001;;Sjökaptensexamen;Män;25-34;42
HT2001;;Sjökaptensexamen;Män;35-;15
HT2001;;Sjökaptensexamen;Män;Total;148
HT2001;;Sjökaptensexamen;Total;-24;97
HT2001;;Sjökaptensexamen;Total;25-34;45
HT2001;;Sjökaptensexamen;Total;35-;16
HT2001;;Sjökaptensexamen;Total;Total;158
HT2001;;Social omsorgsexamen;Kvinnor;-24;147
HT2001;;Social omsorgsexamen;Kvinnor;25-34;131
HT2001;;Social omsorgsexamen;Kvinnor;35-;169
HT2001;;Social omsorgsexamen;Kvinnor;Total;447
HT2001;;Social omsorgsexamen;Män;-24;16
HT2001;;Social omsorgsexamen;Män;25-34;22
HT2001;;Social omsorgsexamen;Män;35-;20
HT2001;;Social omsorgsexamen;Män;Total;58
HT2001;;Social omsorgsexamen;Total;-24;163
HT2001;;Social omsorgsexamen;Total;25-34;153
HT2001;;Social omsorgsexamen;Total;35-;189
HT2001;;Social omsorgsexamen;Total;Total;505
HT2001;;Socionomexamen;Kvinnor;-24;439
HT2001;;Socionomexamen;Kvinnor;25-34;302
HT2001;;Socionomexamen;Kvinnor;35-;209
HT2001;;Socionomexamen;Kvinnor;Total;950
HT2001;;Socionomexamen;Män;-24;52
HT2001;;Socionomexamen;Män;25-34;87
HT2001;;Socionomexamen;Män;35-;32
HT2001;;Socionomexamen;Män;Total;171
HT2001;;Socionomexamen;Total;-24;491
HT2001;;Socionomexamen;Total;25-34;389
HT2001;;Socionomexamen;Total;35-;241
HT2001;;Socionomexamen;Total;Total;1121
HT2001;;Specialistsjuksköterskeexamen;Kvinnor;-24;17
HT2001;;Specialistsjuksköterskeexamen;Kvinnor;25-34;440
HT2001;;Specialistsjuksköterskeexamen;Kvinnor;35-;646
HT2001;;Specialistsjuksköterskeexamen;Kvinnor;Total;1103
HT2001;;Specialistsjuksköterskeexamen;Män;-24;8
HT2001;;Specialistsjuksköterskeexamen;Män;25-34;97
HT2001;;Specialistsjuksköterskeexamen;Män;35-;54
HT2001;;Specialistsjuksköterskeexamen;Män;Total;159
HT2001;;Specialistsjuksköterskeexamen;Total;-24;25
HT2001;;Specialistsjuksköterskeexamen;Total;25-34;537
HT2001;;Specialistsjuksköterskeexamen;Total;35-;700
HT2001;;Specialistsjuksköterskeexamen;Total;Total;1262
HT2001;;Specialpedagogexamen;Kvinnor;25-34;72
HT2001;;Specialpedagogexamen;Kvinnor;35-;420
HT2001;;Specialpedagogexamen;Kvinnor;Total;492
HT2001;;Specialpedagogexamen;Män;25-34;4
HT2001;;Specialpedagogexamen;Män;35-;28
HT2001;;Specialpedagogexamen;Män;Total;32
HT2001;;Specialpedagogexamen;Total;25-34;76
HT2001;;Specialpedagogexamen;Total;35-;448
HT2001;;Specialpedagogexamen;Total;Total;524
HT2001;;Studie- och yrkesvägledarexamen;Kvinnor;-24;41
HT2001;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;121
HT2001;;Studie- och yrkesvägledarexamen;Kvinnor;35-;123
HT2001;;Studie- och yrkesvägledarexamen;Kvinnor;Total;285
HT2001;;Studie- och yrkesvägledarexamen;Män;-24;6
HT2001;;Studie- och yrkesvägledarexamen;Män;25-34;20
HT2001;;Studie- och yrkesvägledarexamen;Män;35-;21
HT2001;;Studie- och yrkesvägledarexamen;Män;Total;47
HT2001;;Studie- och yrkesvägledarexamen;Total;-24;47
HT2001;;Studie- och yrkesvägledarexamen;Total;25-34;141
HT2001;;Studie- och yrkesvägledarexamen;Total;35-;144
HT2001;;Studie- och yrkesvägledarexamen;Total;Total;332
HT2001;;Tandhygienistexamen;Kvinnor;-24;105
HT2001;;Tandhygienistexamen;Kvinnor;25-34;68
HT2001;;Tandhygienistexamen;Kvinnor;35-;52
HT2001;;Tandhygienistexamen;Kvinnor;Total;225
HT2001;;Tandhygienistexamen;Män;-24;6
HT2001;;Tandhygienistexamen;Män;25-34;6
HT2001;;Tandhygienistexamen;Män;35-;3
HT2001;;Tandhygienistexamen;Män;Total;15
HT2001;;Tandhygienistexamen;Total;-24;111
HT2001;;Tandhygienistexamen;Total;25-34;74
HT2001;;Tandhygienistexamen;Total;35-;55
HT2001;;Tandhygienistexamen;Total;Total;240
HT2001;;Tandläkarexamen;Kvinnor;-24;71
HT2001;;Tandläkarexamen;Kvinnor;25-34;22
HT2001;;Tandläkarexamen;Kvinnor;35-;4
HT2001;;Tandläkarexamen;Kvinnor;Total;97
HT2001;;Tandläkarexamen;Män;-24;46
HT2001;;Tandläkarexamen;Män;25-34;10
HT2001;;Tandläkarexamen;Män;35-;6
HT2001;;Tandläkarexamen;Män;Total;62
HT2001;;Tandläkarexamen;Total;-24;117
HT2001;;Tandläkarexamen;Total;25-34;32
HT2001;;Tandläkarexamen;Total;35-;10
HT2001;;Tandläkarexamen;Total;Total;159
HT2001;;Tandteknikerexamen;Kvinnor;-24;30
HT2001;;Tandteknikerexamen;Kvinnor;25-34;22
HT2001;;Tandteknikerexamen;Kvinnor;35-;11
HT2001;;Tandteknikerexamen;Kvinnor;Total;63
