Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2009;;Juristexamen;Män;-24;526
HT2009;;Juristexamen;Män;25-34;116
HT2009;;Juristexamen;Män;35-;18
HT2009;;Juristexamen;Män;Total;660
HT2009;;Juristexamen;Total;-24;1240
HT2009;;Juristexamen;Total;25-34;190
HT2009;;Juristexamen;Total;35-;31
HT2009;;Juristexamen;Total;Total;1461
HT2009;;Jägmästarexamen;Kvinnor;-24;23
HT2009;;Jägmästarexamen;Kvinnor;25-34;3
HT2009;;Jägmästarexamen;Kvinnor;Total;26
HT2009;;Jägmästarexamen;Män;-24;60
HT2009;;Jägmästarexamen;Män;25-34;5
HT2009;;Jägmästarexamen;Män;35-;1
HT2009;;Jägmästarexamen;Män;Total;66
HT2009;;Jägmästarexamen;Total;-24;83
HT2009;;Jägmästarexamen;Total;25-34;8
HT2009;;Jägmästarexamen;Total;35-;1
HT2009;;Jägmästarexamen;Total;Total;92
HT2009;;Landskapsarkitektexamen;Kvinnor;-24;79
HT2009;;Landskapsarkitektexamen;Kvinnor;25-34;20
HT2009;;Landskapsarkitektexamen;Kvinnor;35-;3
HT2009;;Landskapsarkitektexamen;Kvinnor;Total;102
HT2009;;Landskapsarkitektexamen;Män;-24;22
HT2009;;Landskapsarkitektexamen;Män;25-34;4
HT2009;;Landskapsarkitektexamen;Män;Total;26
HT2009;;Landskapsarkitektexamen;Total;-24;101
HT2009;;Landskapsarkitektexamen;Total;25-34;24
HT2009;;Landskapsarkitektexamen;Total;35-;3
HT2009;;Landskapsarkitektexamen;Total;Total;128
HT2009;;Landskapsingenjörsexamen;Kvinnor;-24;24
HT2009;;Landskapsingenjörsexamen;Kvinnor;25-34;15
HT2009;;Landskapsingenjörsexamen;Kvinnor;35-;5
HT2009;;Landskapsingenjörsexamen;Kvinnor;Total;44
HT2009;;Landskapsingenjörsexamen;Män;-24;13
HT2009;;Landskapsingenjörsexamen;Män;25-34;3
HT2009;;Landskapsingenjörsexamen;Män;Total;16
HT2009;;Landskapsingenjörsexamen;Total;-24;37
HT2009;;Landskapsingenjörsexamen;Total;25-34;18
HT2009;;Landskapsingenjörsexamen;Total;35-;5
HT2009;;Landskapsingenjörsexamen;Total;Total;60
HT2009;;Lantmästarexamen;Kvinnor;-24;12
HT2009;;Lantmästarexamen;Kvinnor;25-34;6
HT2009;;Lantmästarexamen;Kvinnor;Total;18
HT2009;;Lantmästarexamen;Män;-24;18
HT2009;;Lantmästarexamen;Män;25-34;6
HT2009;;Lantmästarexamen;Män;Total;24
HT2009;;Lantmästarexamen;Total;-24;30
HT2009;;Lantmästarexamen;Total;25-34;12
HT2009;;Lantmästarexamen;Total;Total;42
HT2009;;Logopedexamen;Kvinnor;-24;82
HT2009;;Logopedexamen;Kvinnor;25-34;25
HT2009;;Logopedexamen;Kvinnor;35-;7
HT2009;;Logopedexamen;Kvinnor;Total;114
HT2009;;Logopedexamen;Män;-24;10
HT2009;;Logopedexamen;Män;25-34;10
HT2009;;Logopedexamen;Män;35-;3
HT2009;;Logopedexamen;Män;Total;23
HT2009;;Logopedexamen;Total;-24;92
HT2009;;Logopedexamen;Total;25-34;35
HT2009;;Logopedexamen;Total;35-;10
HT2009;;Logopedexamen;Total;Total;137
HT2009;;Läkarexamen;Kvinnor;-24;243
HT2009;;Läkarexamen;Kvinnor;25-34;72
HT2009;;Läkarexamen;Kvinnor;35-;16
HT2009;;Läkarexamen;Kvinnor;Total;331
HT2009;;Läkarexamen;Män;-24;250
HT2009;;Läkarexamen;Män;25-34;79
HT2009;;Läkarexamen;Män;35-;27
HT2009;;Läkarexamen;Män;Total;356
HT2009;;Läkarexamen;Total;-24;493
HT2009;;Läkarexamen;Total;25-34;151
HT2009;;Läkarexamen;Total;35-;43
HT2009;;Läkarexamen;Total;Total;687
HT2009;;Lärarexamen;Kvinnor;-24;4935
HT2009;;Lärarexamen;Kvinnor;25-34;1833
HT2009;;Lärarexamen;Kvinnor;35-;1317
HT2009;;Lärarexamen;Kvinnor;Total;8085
HT2009;;Lärarexamen;Män;-24;1881
HT2009;;Lärarexamen;Män;25-34;562
HT2009;;Lärarexamen;Män;35-;336
HT2009;;Lärarexamen;Män;Total;2779
HT2009;;Lärarexamen;Total;-24;6816
HT2009;;Lärarexamen;Total;25-34;2395
HT2009;;Lärarexamen;Total;35-;1653
HT2009;;Lärarexamen;Total;Total;10864
HT2009;;Officersexamen;Kvinnor;-24;13
HT2009;;Officersexamen;Kvinnor;25-34;2
HT2009;;Officersexamen;Kvinnor;Total;15
HT2009;;Officersexamen;Män;-24;115
HT2009;;Officersexamen;Män;25-34;18
HT2009;;Officersexamen;Män;35-;2
HT2009;;Officersexamen;Män;Total;135
HT2009;;Officersexamen;Total;-24;128
HT2009;;Officersexamen;Total;25-34;20
HT2009;;Officersexamen;Total;35-;2
HT2009;;Officersexamen;Total;Total;150
HT2009;;Optikerexamen;Kvinnor;-24;62
HT2009;;Optikerexamen;Kvinnor;25-34;9
HT2009;;Optikerexamen;Kvinnor;35-;2
HT2009;;Optikerexamen;Kvinnor;Total;73
HT2009;;Optikerexamen;Män;-24;13
HT2009;;Optikerexamen;Män;Total;13
HT2009;;Optikerexamen;Total;-24;75
HT2009;;Optikerexamen;Total;25-34;9
HT2009;;Optikerexamen;Total;35-;2
HT2009;;Optikerexamen;Total;Total;86
HT2009;;Ortopedingenjörsexamen;Kvinnor;-24;13
HT2009;;Ortopedingenjörsexamen;Kvinnor;25-34;1
HT2009;;Ortopedingenjörsexamen;Kvinnor;Total;14
HT2009;;Ortopedingenjörsexamen;Män;-24;9
HT2009;;Ortopedingenjörsexamen;Män;25-34;3
HT2009;;Ortopedingenjörsexamen;Män;Total;12
HT2009;;Ortopedingenjörsexamen;Total;-24;22
HT2009;;Ortopedingenjörsexamen;Total;25-34;4
HT2009;;Ortopedingenjörsexamen;Total;Total;26
HT2009;;Psykologexamen;Kvinnor;-24;188
HT2009;;Psykologexamen;Kvinnor;25-34;95
HT2009;;Psykologexamen;Kvinnor;35-;26
HT2009;;Psykologexamen;Kvinnor;Total;309
HT2009;;Psykologexamen;Män;-24;68
HT2009;;Psykologexamen;Män;25-34;68
HT2009;;Psykologexamen;Män;35-;18
HT2009;;Psykologexamen;Män;Total;154
HT2009;;Psykologexamen;Total;-24;256
HT2009;;Psykologexamen;Total;25-34;163
HT2009;;Psykologexamen;Total;35-;44
HT2009;;Psykologexamen;Total;Total;463
HT2009;;Psykoterapeutexamen;Kvinnor;25-34;5
HT2009;;Psykoterapeutexamen;Kvinnor;35-;9
HT2009;;Psykoterapeutexamen;Kvinnor;Total;14
HT2009;;Psykoterapeutexamen;Män;35-;2
HT2009;;Psykoterapeutexamen;Män;Total;2
HT2009;;Psykoterapeutexamen;Total;25-34;5
HT2009;;Psykoterapeutexamen;Total;35-;11
HT2009;;Psykoterapeutexamen;Total;Total;16
HT2009;;Receptarieexamen;Kvinnor;-24;102
HT2009;;Receptarieexamen;Kvinnor;25-34;59
HT2009;;Receptarieexamen;Kvinnor;35-;44
HT2009;;Receptarieexamen;Kvinnor;Total;205
HT2009;;Receptarieexamen;Män;-24;20
HT2009;;Receptarieexamen;Män;25-34;8
HT2009;;Receptarieexamen;Män;35-;5
HT2009;;Receptarieexamen;Män;Total;33
HT2009;;Receptarieexamen;Total;-24;122
HT2009;;Receptarieexamen;Total;25-34;67
HT2009;;Receptarieexamen;Total;35-;49
HT2009;;Receptarieexamen;Total;Total;238
HT2009;;Röntgensjuksköterskeexamen;Kvinnor;-24;79
HT2009;;Röntgensjuksköterskeexamen;Kvinnor;25-34;35
HT2009;;Röntgensjuksköterskeexamen;Kvinnor;35-;26
HT2009;;Röntgensjuksköterskeexamen;Kvinnor;Total;140
HT2009;;Röntgensjuksköterskeexamen;Män;-24;31
HT2009;;Röntgensjuksköterskeexamen;Män;25-34;32
HT2009;;Röntgensjuksköterskeexamen;Män;35-;11
HT2009;;Röntgensjuksköterskeexamen;Män;Total;74
HT2009;;Röntgensjuksköterskeexamen;Total;-24;110
HT2009;;Röntgensjuksköterskeexamen;Total;25-34;67
HT2009;;Röntgensjuksköterskeexamen;Total;35-;37
HT2009;;Röntgensjuksköterskeexamen;Total;Total;214
HT2009;;Sjukhusfysikerexamen;Kvinnor;-24;26
HT2009;;Sjukhusfysikerexamen;Kvinnor;25-34;3
HT2009;;Sjukhusfysikerexamen;Kvinnor;35-;1
HT2009;;Sjukhusfysikerexamen;Kvinnor;Total;30
HT2009;;Sjukhusfysikerexamen;Män;-24;26
HT2009;;Sjukhusfysikerexamen;Män;35-;1
HT2009;;Sjukhusfysikerexamen;Män;Total;27
HT2009;;Sjukhusfysikerexamen;Total;-24;52
HT2009;;Sjukhusfysikerexamen;Total;25-34;3
HT2009;;Sjukhusfysikerexamen;Total;35-;2
HT2009;;Sjukhusfysikerexamen;Total;Total;57
HT2009;;Sjuksköterskeexamen;Kvinnor;-24;1577
HT2009;;Sjuksköterskeexamen;Kvinnor;25-34;485
HT2009;;Sjuksköterskeexamen;Kvinnor;35-;220
HT2009;;Sjuksköterskeexamen;Kvinnor;Total;2282
HT2009;;Sjuksköterskeexamen;Män;-24;246
HT2009;;Sjuksköterskeexamen;Män;25-34;129
HT2009;;Sjuksköterskeexamen;Män;35-;45
HT2009;;Sjuksköterskeexamen;Män;Total;420
HT2009;;Sjuksköterskeexamen;Total;-24;1823
HT2009;;Sjuksköterskeexamen;Total;25-34;614
HT2009;;Sjuksköterskeexamen;Total;35-;265
HT2009;;Sjuksköterskeexamen;Total;Total;2702
HT2009;;Sjöingenjörsexamen;Kvinnor;-24;8
HT2009;;Sjöingenjörsexamen;Kvinnor;35-;1
HT2009;;Sjöingenjörsexamen;Kvinnor;Total;9
HT2009;;Sjöingenjörsexamen;Män;-24;124
HT2009;;Sjöingenjörsexamen;Män;25-34;32
HT2009;;Sjöingenjörsexamen;Män;35-;9
HT2009;;Sjöingenjörsexamen;Män;Total;165
HT2009;;Sjöingenjörsexamen;Total;-24;132
HT2009;;Sjöingenjörsexamen;Total;25-34;32
HT2009;;Sjöingenjörsexamen;Total;35-;10
HT2009;;Sjöingenjörsexamen;Total;Total;174
HT2009;;Sjökaptensexamen;Kvinnor;-24;25
HT2009;;Sjökaptensexamen;Kvinnor;25-34;4
HT2009;;Sjökaptensexamen;Kvinnor;35-;1
HT2009;;Sjökaptensexamen;Kvinnor;Total;30
HT2009;;Sjökaptensexamen;Män;-24;103
HT2009;;Sjökaptensexamen;Män;25-34;43
HT2009;;Sjökaptensexamen;Män;35-;19
HT2009;;Sjökaptensexamen;Män;Total;165
HT2009;;Sjökaptensexamen;Total;-24;128
HT2009;;Sjökaptensexamen;Total;25-34;47
HT2009;;Sjökaptensexamen;Total;35-;20
HT2009;;Sjökaptensexamen;Total;Total;195
HT2009;;Skogsmästarexamen;Kvinnor;-24;4
HT2009;;Skogsmästarexamen;Kvinnor;25-34;1
HT2009;;Skogsmästarexamen;Kvinnor;Total;5
HT2009;;Skogsmästarexamen;Män;-24;29
HT2009;;Skogsmästarexamen;Män;25-34;11
HT2009;;Skogsmästarexamen;Män;35-;4
HT2009;;Skogsmästarexamen;Män;Total;44
HT2009;;Skogsmästarexamen;Total;-24;33
HT2009;;Skogsmästarexamen;Total;25-34;12
HT2009;;Skogsmästarexamen;Total;35-;4
HT2009;;Skogsmästarexamen;Total;Total;49
HT2009;;Socionomexamen;Kvinnor;-24;1164
HT2009;;Socionomexamen;Kvinnor;25-34;395
HT2009;;Socionomexamen;Kvinnor;35-;215
HT2009;;Socionomexamen;Kvinnor;Total;1774
HT2009;;Socionomexamen;Män;-24;204
HT2009;;Socionomexamen;Män;25-34;133
HT2009;;Socionomexamen;Män;35-;45
HT2009;;Socionomexamen;Män;Total;382
HT2009;;Socionomexamen;Total;-24;1368
HT2009;;Socionomexamen;Total;25-34;528
HT2009;;Socionomexamen;Total;35-;260
HT2009;;Socionomexamen;Total;Total;2156
HT2009;;Specialistsjuksköterskeexamen;Kvinnor;-24;33
HT2009;;Specialistsjuksköterskeexamen;Kvinnor;25-34;645
HT2009;;Specialistsjuksköterskeexamen;Kvinnor;35-;846
HT2009;;Specialistsjuksköterskeexamen;Kvinnor;Total;1524
HT2009;;Specialistsjuksköterskeexamen;Män;-24;8
HT2009;;Specialistsjuksköterskeexamen;Män;25-34;167
HT2009;;Specialistsjuksköterskeexamen;Män;35-;122
HT2009;;Specialistsjuksköterskeexamen;Män;Total;297
HT2009;;Specialistsjuksköterskeexamen;Total;-24;41
HT2009;;Specialistsjuksköterskeexamen;Total;25-34;812
HT2009;;Specialistsjuksköterskeexamen;Total;35-;968
HT2009;;Specialistsjuksköterskeexamen;Total;Total;1821
HT2009;;Speciallärarexamen;Kvinnor;25-34;43
HT2009;;Speciallärarexamen;Kvinnor;35-;244
HT2009;;Speciallärarexamen;Kvinnor;Total;287
HT2009;;Speciallärarexamen;Män;25-34;6
HT2009;;Speciallärarexamen;Män;35-;17
HT2009;;Speciallärarexamen;Män;Total;23
HT2009;;Speciallärarexamen;Total;25-34;49
HT2009;;Speciallärarexamen;Total;35-;261
HT2009;;Speciallärarexamen;Total;Total;310
HT2009;;Specialpedagogexamen;Kvinnor;25-34;72
HT2009;;Specialpedagogexamen;Kvinnor;35-;278
HT2009;;Specialpedagogexamen;Kvinnor;Total;350
HT2009;;Specialpedagogexamen;Män;25-34;12
HT2009;;Specialpedagogexamen;Män;35-;24
HT2009;;Specialpedagogexamen;Män;Total;36
HT2009;;Specialpedagogexamen;Total;25-34;84
HT2009;;Specialpedagogexamen;Total;35-;302
HT2009;;Specialpedagogexamen;Total;Total;386
HT2009;;Studie- och yrkesvägledarexamen;Kvinnor;-24;46
HT2009;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;88
HT2009;;Studie- och yrkesvägledarexamen;Kvinnor;35-;118
HT2009;;Studie- och yrkesvägledarexamen;Kvinnor;Total;252
HT2009;;Studie- och yrkesvägledarexamen;Män;-24;3
HT2009;;Studie- och yrkesvägledarexamen;Män;25-34;21
HT2009;;Studie- och yrkesvägledarexamen;Män;35-;12
HT2009;;Studie- och yrkesvägledarexamen;Män;Total;36
HT2009;;Studie- och yrkesvägledarexamen;Total;-24;49
HT2009;;Studie- och yrkesvägledarexamen;Total;25-34;109
HT2009;;Studie- och yrkesvägledarexamen;Total;35-;130
HT2009;;Studie- och yrkesvägledarexamen;Total;Total;288
HT2009;;Tandhygienistexamen;Kvinnor;-24;162
HT2009;;Tandhygienistexamen;Kvinnor;25-34;52
HT2009;;Tandhygienistexamen;Kvinnor;35-;45
HT2009;;Tandhygienistexamen;Kvinnor;Total;259
HT2009;;Tandhygienistexamen;Män;-24;15
HT2009;;Tandhygienistexamen;Män;25-34;9
HT2009;;Tandhygienistexamen;Män;35-;2
HT2009;;Tandhygienistexamen;Män;Total;26
HT2009;;Tandhygienistexamen;Total;-24;177
HT2009;;Tandhygienistexamen;Total;25-34;61
HT2009;;Tandhygienistexamen;Total;35-;47
HT2009;;Tandhygienistexamen;Total;Total;285
HT2009;;Tandläkarexamen;Kvinnor;-24;97
HT2009;;Tandläkarexamen;Kvinnor;25-34;19
HT2009;;Tandläkarexamen;Kvinnor;35-;1
HT2009;;Tandläkarexamen;Kvinnor;Total;117
HT2009;;Tandläkarexamen;Män;-24;54
HT2009;;Tandläkarexamen;Män;25-34;21
HT2009;;Tandläkarexamen;Män;35-;5
HT2009;;Tandläkarexamen;Män;Total;80
HT2009;;Tandläkarexamen;Total;-24;151
HT2009;;Tandläkarexamen;Total;25-34;40
HT2009;;Tandläkarexamen;Total;35-;6
HT2009;;Tandläkarexamen;Total;Total;197
HT2009;;Tandteknikerexamen;Kvinnor;-24;47
HT2009;;Tandteknikerexamen;Kvinnor;25-34;22
HT2009;;Tandteknikerexamen;Kvinnor;35-;7
HT2009;;Tandteknikerexamen;Kvinnor;Total;76
HT2009;;Tandteknikerexamen;Män;-24;15
HT2009;;Tandteknikerexamen;Män;25-34;6
HT2009;;Tandteknikerexamen;Män;35-;3
HT2009;;Tandteknikerexamen;Män;Total;24
HT2009;;Tandteknikerexamen;Total;-24;62
HT2009;;Tandteknikerexamen;Total;25-34;28
HT2009;;Tandteknikerexamen;Total;35-;10
HT2009;;Tandteknikerexamen;Total;Total;100
HT2009;;Veterinärexamen;Kvinnor;-24;62
HT2009;;Veterinärexamen;Kvinnor;25-34;20
HT2009;;Veterinärexamen;Kvinnor;35-;7
HT2009;;Veterinärexamen;Kvinnor;Total;89
HT2009;;Veterinärexamen;Män;-24;11
HT2009;;Veterinärexamen;Män;35-;3
HT2009;;Veterinärexamen;Män;Total;14
HT2009;;Veterinärexamen;Total;-24;73
HT2009;;Veterinärexamen;Total;25-34;20
HT2009;;Veterinärexamen;Total;35-;10
HT2009;;Veterinärexamen;Total;Total;103
HT2009;Blekinge tekniska högskola;;Kvinnor;-24;59
HT2009;Blekinge tekniska högskola;;Kvinnor;25-34;10
HT2009;Blekinge tekniska högskola;;Kvinnor;35-;4
HT2009;Blekinge tekniska högskola;;Kvinnor;Total;73
HT2009;Blekinge tekniska högskola;;Män;-24;158
HT2009;Blekinge tekniska högskola;;Män;25-34;25
HT2009;Blekinge tekniska högskola;;Män;35-;9
HT2009;Blekinge tekniska högskola;;Män;Total;192
HT2009;Blekinge tekniska högskola;;Total;-24;217
HT2009;Blekinge tekniska högskola;;Total;25-34;35
HT2009;Blekinge tekniska högskola;;Total;35-;13
HT2009;Blekinge tekniska högskola;;Total;Total;265
HT2009;Blekinge tekniska högskola;Civilingenjörsexamen;Kvinnor;-24;12
HT2009;Blekinge tekniska högskola;Civilingenjörsexamen;Kvinnor;Total;12
HT2009;Blekinge tekniska högskola;Civilingenjörsexamen;Män;-24;135
HT2009;Blekinge tekniska högskola;Civilingenjörsexamen;Män;25-34;8
HT2009;Blekinge tekniska högskola;Civilingenjörsexamen;Män;Total;143
HT2009;Blekinge tekniska högskola;Civilingenjörsexamen;Total;-24;147
