Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2014;;Audionomexamen;Total;25-34;43
HT2014;;Audionomexamen;Total;35-;13
HT2014;;Audionomexamen;Total;Total;129
HT2014;;Barnmorskeexamen;Kvinnor;-24;4
HT2014;;Barnmorskeexamen;Kvinnor;25-34;99
HT2014;;Barnmorskeexamen;Kvinnor;35-;56
HT2014;;Barnmorskeexamen;Kvinnor;Total;159
HT2014;;Barnmorskeexamen;Total;-24;4
HT2014;;Barnmorskeexamen;Total;25-34;99
HT2014;;Barnmorskeexamen;Total;35-;56
HT2014;;Barnmorskeexamen;Total;Total;159
HT2014;;Biomedicinsk analytikerexamen;Kvinnor;-24;333
HT2014;;Biomedicinsk analytikerexamen;Kvinnor;25-34;132
HT2014;;Biomedicinsk analytikerexamen;Kvinnor;35-;57
HT2014;;Biomedicinsk analytikerexamen;Kvinnor;Total;522
HT2014;;Biomedicinsk analytikerexamen;Män;-24;96
HT2014;;Biomedicinsk analytikerexamen;Män;25-34;43
HT2014;;Biomedicinsk analytikerexamen;Män;35-;28
HT2014;;Biomedicinsk analytikerexamen;Män;Total;167
HT2014;;Biomedicinsk analytikerexamen;Total;-24;429
HT2014;;Biomedicinsk analytikerexamen;Total;25-34;175
HT2014;;Biomedicinsk analytikerexamen;Total;35-;85
HT2014;;Biomedicinsk analytikerexamen;Total;Total;689
HT2014;;Brandingenjörsexamen;Kvinnor;-24;31
HT2014;;Brandingenjörsexamen;Kvinnor;25-34;1
HT2014;;Brandingenjörsexamen;Kvinnor;Total;32
HT2014;;Brandingenjörsexamen;Män;-24;42
HT2014;;Brandingenjörsexamen;Män;25-34;15
HT2014;;Brandingenjörsexamen;Män;35-;3
HT2014;;Brandingenjörsexamen;Män;Total;60
HT2014;;Brandingenjörsexamen;Total;-24;73
HT2014;;Brandingenjörsexamen;Total;25-34;16
HT2014;;Brandingenjörsexamen;Total;35-;3
HT2014;;Brandingenjörsexamen;Total;Total;92
HT2014;;Civilekonomexamen;Kvinnor;-24;675
HT2014;;Civilekonomexamen;Kvinnor;25-34;37
HT2014;;Civilekonomexamen;Kvinnor;35-;4
HT2014;;Civilekonomexamen;Kvinnor;Total;716
HT2014;;Civilekonomexamen;Män;-24;588
HT2014;;Civilekonomexamen;Män;25-34;44
HT2014;;Civilekonomexamen;Män;35-;5
HT2014;;Civilekonomexamen;Män;Total;637
HT2014;;Civilekonomexamen;Total;-24;1263
HT2014;;Civilekonomexamen;Total;25-34;81
HT2014;;Civilekonomexamen;Total;35-;9
HT2014;;Civilekonomexamen;Total;Total;1353
HT2014;;Civilingenjörsexamen;Kvinnor;-24;2399
HT2014;;Civilingenjörsexamen;Kvinnor;25-34;109
HT2014;;Civilingenjörsexamen;Kvinnor;35-;7
HT2014;;Civilingenjörsexamen;Kvinnor;Total;2515
HT2014;;Civilingenjörsexamen;Män;-24;5119
HT2014;;Civilingenjörsexamen;Män;25-34;406
HT2014;;Civilingenjörsexamen;Män;35-;28
HT2014;;Civilingenjörsexamen;Män;Total;5553
HT2014;;Civilingenjörsexamen;Total;-24;7518
HT2014;;Civilingenjörsexamen;Total;25-34;515
HT2014;;Civilingenjörsexamen;Total;35-;35
HT2014;;Civilingenjörsexamen;Total;Total;8068
HT2014;;Dietistexamen;Kvinnor;-24;35
HT2014;;Dietistexamen;Kvinnor;25-34;11
HT2014;;Dietistexamen;Kvinnor;35-;3
HT2014;;Dietistexamen;Kvinnor;Total;49
HT2014;;Dietistexamen;Män;-24;1
HT2014;;Dietistexamen;Män;25-34;2
HT2014;;Dietistexamen;Män;Total;3
HT2014;;Dietistexamen;Total;-24;36
HT2014;;Dietistexamen;Total;25-34;13
HT2014;;Dietistexamen;Total;35-;3
HT2014;;Dietistexamen;Total;Total;52
HT2014;;Folkhögskollärarexamen;Kvinnor;25-34;8
HT2014;;Folkhögskollärarexamen;Kvinnor;35-;20
HT2014;;Folkhögskollärarexamen;Kvinnor;Total;28
HT2014;;Folkhögskollärarexamen;Män;25-34;4
HT2014;;Folkhögskollärarexamen;Män;35-;13
HT2014;;Folkhögskollärarexamen;Män;Total;17
HT2014;;Folkhögskollärarexamen;Total;25-34;12
HT2014;;Folkhögskollärarexamen;Total;35-;33
HT2014;;Folkhögskollärarexamen;Total;Total;45
HT2014;;Fysioterapeutexamen;Kvinnor;-24;239
HT2014;;Fysioterapeutexamen;Kvinnor;25-34;58
HT2014;;Fysioterapeutexamen;Kvinnor;35-;8
HT2014;;Fysioterapeutexamen;Kvinnor;Total;305
HT2014;;Fysioterapeutexamen;Män;-24;103
HT2014;;Fysioterapeutexamen;Män;25-34;40
HT2014;;Fysioterapeutexamen;Män;35-;7
HT2014;;Fysioterapeutexamen;Män;Total;150
HT2014;;Fysioterapeutexamen;Total;-24;342
HT2014;;Fysioterapeutexamen;Total;25-34;98
HT2014;;Fysioterapeutexamen;Total;35-;15
HT2014;;Fysioterapeutexamen;Total;Total;455
HT2014;;Förskollärarexamen;Kvinnor;-24;1566
HT2014;;Förskollärarexamen;Kvinnor;25-34;772
HT2014;;Förskollärarexamen;Kvinnor;35-;359
HT2014;;Förskollärarexamen;Kvinnor;Total;2697
HT2014;;Förskollärarexamen;Män;-24;160
HT2014;;Förskollärarexamen;Män;25-34;91
HT2014;;Förskollärarexamen;Män;35-;10
HT2014;;Förskollärarexamen;Män;Total;261
HT2014;;Förskollärarexamen;Total;-24;1726
HT2014;;Förskollärarexamen;Total;25-34;863
HT2014;;Förskollärarexamen;Total;35-;369
HT2014;;Förskollärarexamen;Total;Total;2958
HT2014;;Grundlärarexamen;Kvinnor;-24;1697
HT2014;;Grundlärarexamen;Kvinnor;25-34;603
HT2014;;Grundlärarexamen;Kvinnor;35-;252
HT2014;;Grundlärarexamen;Kvinnor;Total;2552
HT2014;;Grundlärarexamen;Män;-24;495
HT2014;;Grundlärarexamen;Män;25-34;237
HT2014;;Grundlärarexamen;Män;35-;58
HT2014;;Grundlärarexamen;Män;Total;790
HT2014;;Grundlärarexamen;Total;-24;2192
HT2014;;Grundlärarexamen;Total;25-34;840
HT2014;;Grundlärarexamen;Total;35-;310
HT2014;;Grundlärarexamen;Total;Total;3342
HT2014;;Hortonomexamen;Kvinnor;-24;7
HT2014;;Hortonomexamen;Kvinnor;25-34;1
HT2014;;Hortonomexamen;Kvinnor;35-;1
HT2014;;Hortonomexamen;Kvinnor;Total;9
HT2014;;Hortonomexamen;Män;-24;3
HT2014;;Hortonomexamen;Män;25-34;2
HT2014;;Hortonomexamen;Män;35-;1
HT2014;;Hortonomexamen;Män;Total;6
HT2014;;Hortonomexamen;Total;-24;10
HT2014;;Hortonomexamen;Total;25-34;3
HT2014;;Hortonomexamen;Total;35-;2
HT2014;;Hortonomexamen;Total;Total;15
HT2014;;Högskoleingenjörsexamen;Kvinnor;-24;1127
HT2014;;Högskoleingenjörsexamen;Kvinnor;25-34;244
HT2014;;Högskoleingenjörsexamen;Kvinnor;35-;86
HT2014;;Högskoleingenjörsexamen;Kvinnor;Total;1457
HT2014;;Högskoleingenjörsexamen;Män;-24;3171
HT2014;;Högskoleingenjörsexamen;Män;25-34;821
HT2014;;Högskoleingenjörsexamen;Män;35-;160
HT2014;;Högskoleingenjörsexamen;Män;Total;4152
HT2014;;Högskoleingenjörsexamen;Total;-24;4298
HT2014;;Högskoleingenjörsexamen;Total;25-34;1065
HT2014;;Högskoleingenjörsexamen;Total;35-;246
HT2014;;Högskoleingenjörsexamen;Total;Total;5609
HT2014;;Juristexamen;Kvinnor;-24;655
HT2014;;Juristexamen;Kvinnor;25-34;69
HT2014;;Juristexamen;Kvinnor;35-;18
HT2014;;Juristexamen;Kvinnor;Total;742
HT2014;;Juristexamen;Män;-24;397
HT2014;;Juristexamen;Män;25-34;110
HT2014;;Juristexamen;Män;35-;23
HT2014;;Juristexamen;Män;Total;530
HT2014;;Juristexamen;Total;-24;1052
HT2014;;Juristexamen;Total;25-34;179
HT2014;;Juristexamen;Total;35-;41
HT2014;;Juristexamen;Total;Total;1272
HT2014;;Jägmästarexamen;Kvinnor;-24;29
HT2014;;Jägmästarexamen;Kvinnor;25-34;3
HT2014;;Jägmästarexamen;Kvinnor;35-;2
HT2014;;Jägmästarexamen;Kvinnor;Total;34
HT2014;;Jägmästarexamen;Män;-24;53
HT2014;;Jägmästarexamen;Män;25-34;7
HT2014;;Jägmästarexamen;Män;35-;1
HT2014;;Jägmästarexamen;Män;Total;61
HT2014;;Jägmästarexamen;Total;-24;82
HT2014;;Jägmästarexamen;Total;25-34;10
HT2014;;Jägmästarexamen;Total;35-;3
HT2014;;Jägmästarexamen;Total;Total;95
HT2014;;Landskapsarkitektexamen;Kvinnor;-24;72
HT2014;;Landskapsarkitektexamen;Kvinnor;25-34;15
HT2014;;Landskapsarkitektexamen;Kvinnor;35-;3
HT2014;;Landskapsarkitektexamen;Kvinnor;Total;90
HT2014;;Landskapsarkitektexamen;Män;-24;26
HT2014;;Landskapsarkitektexamen;Män;25-34;12
HT2014;;Landskapsarkitektexamen;Män;35-;1
HT2014;;Landskapsarkitektexamen;Män;Total;39
HT2014;;Landskapsarkitektexamen;Total;-24;98
HT2014;;Landskapsarkitektexamen;Total;25-34;27
HT2014;;Landskapsarkitektexamen;Total;35-;4
HT2014;;Landskapsarkitektexamen;Total;Total;129
HT2014;;Landskapsingenjörsexamen;Kvinnor;-24;23
HT2014;;Landskapsingenjörsexamen;Kvinnor;25-34;11
HT2014;;Landskapsingenjörsexamen;Kvinnor;35-;3
HT2014;;Landskapsingenjörsexamen;Kvinnor;Total;37
HT2014;;Landskapsingenjörsexamen;Män;-24;7
HT2014;;Landskapsingenjörsexamen;Män;25-34;10
HT2014;;Landskapsingenjörsexamen;Män;35-;1
HT2014;;Landskapsingenjörsexamen;Män;Total;18
HT2014;;Landskapsingenjörsexamen;Total;-24;30
HT2014;;Landskapsingenjörsexamen;Total;25-34;21
HT2014;;Landskapsingenjörsexamen;Total;35-;4
HT2014;;Landskapsingenjörsexamen;Total;Total;55
HT2014;;Lantmästarexamen;Kvinnor;-24;12
HT2014;;Lantmästarexamen;Kvinnor;25-34;1
HT2014;;Lantmästarexamen;Kvinnor;Total;13
HT2014;;Lantmästarexamen;Män;-24;30
HT2014;;Lantmästarexamen;Män;25-34;9
HT2014;;Lantmästarexamen;Män;Total;39
HT2014;;Lantmästarexamen;Total;-24;42
HT2014;;Lantmästarexamen;Total;25-34;10
HT2014;;Lantmästarexamen;Total;Total;52
HT2014;;Logopedexamen;Kvinnor;-24;103
HT2014;;Logopedexamen;Kvinnor;25-34;38
HT2014;;Logopedexamen;Kvinnor;35-;9
HT2014;;Logopedexamen;Kvinnor;Total;150
HT2014;;Logopedexamen;Män;-24;15
HT2014;;Logopedexamen;Män;25-34;7
HT2014;;Logopedexamen;Män;Total;22
HT2014;;Logopedexamen;Total;-24;118
HT2014;;Logopedexamen;Total;25-34;45
HT2014;;Logopedexamen;Total;35-;9
HT2014;;Logopedexamen;Total;Total;172
HT2014;;Läkarexamen;Kvinnor;-24;347
HT2014;;Läkarexamen;Kvinnor;25-34;84
HT2014;;Läkarexamen;Kvinnor;35-;22
HT2014;;Läkarexamen;Kvinnor;Total;453
HT2014;;Läkarexamen;Män;-24;310
HT2014;;Läkarexamen;Män;25-34;90
HT2014;;Läkarexamen;Män;35-;25
HT2014;;Läkarexamen;Män;Total;425
HT2014;;Läkarexamen;Total;-24;657
HT2014;;Läkarexamen;Total;25-34;174
HT2014;;Läkarexamen;Total;35-;47
HT2014;;Läkarexamen;Total;Total;878
HT2014;;Officersexamen;Kvinnor;-24;14
HT2014;;Officersexamen;Kvinnor;25-34;4
HT2014;;Officersexamen;Kvinnor;35-;1
HT2014;;Officersexamen;Kvinnor;Total;19
HT2014;;Officersexamen;Män;-24;54
HT2014;;Officersexamen;Män;25-34;38
HT2014;;Officersexamen;Män;35-;1
HT2014;;Officersexamen;Män;Total;93
HT2014;;Officersexamen;Total;-24;68
HT2014;;Officersexamen;Total;25-34;42
HT2014;;Officersexamen;Total;35-;2
HT2014;;Officersexamen;Total;Total;112
HT2014;;Optikerexamen;Kvinnor;-24;65
HT2014;;Optikerexamen;Kvinnor;25-34;15
HT2014;;Optikerexamen;Kvinnor;35-;4
HT2014;;Optikerexamen;Kvinnor;Total;84
HT2014;;Optikerexamen;Män;-24;14
HT2014;;Optikerexamen;Män;25-34;6
HT2014;;Optikerexamen;Män;35-;1
HT2014;;Optikerexamen;Män;Total;21
HT2014;;Optikerexamen;Total;-24;79
HT2014;;Optikerexamen;Total;25-34;21
HT2014;;Optikerexamen;Total;35-;5
HT2014;;Optikerexamen;Total;Total;105
HT2014;;Ortopedingenjörsexamen;Kvinnor;-24;20
HT2014;;Ortopedingenjörsexamen;Kvinnor;25-34;1
HT2014;;Ortopedingenjörsexamen;Kvinnor;35-;2
HT2014;;Ortopedingenjörsexamen;Kvinnor;Total;23
HT2014;;Ortopedingenjörsexamen;Män;-24;9
HT2014;;Ortopedingenjörsexamen;Män;Total;9
HT2014;;Ortopedingenjörsexamen;Total;-24;29
HT2014;;Ortopedingenjörsexamen;Total;25-34;1
HT2014;;Ortopedingenjörsexamen;Total;35-;2
HT2014;;Ortopedingenjörsexamen;Total;Total;32
HT2014;;Psykologexamen;Kvinnor;-24;243
HT2014;;Psykologexamen;Kvinnor;25-34;96
HT2014;;Psykologexamen;Kvinnor;35-;26
HT2014;;Psykologexamen;Kvinnor;Total;365
HT2014;;Psykologexamen;Män;-24;94
HT2014;;Psykologexamen;Män;25-34;77
HT2014;;Psykologexamen;Män;35-;25
HT2014;;Psykologexamen;Män;Total;196
HT2014;;Psykologexamen;Total;-24;337
HT2014;;Psykologexamen;Total;25-34;173
HT2014;;Psykologexamen;Total;35-;51
HT2014;;Psykologexamen;Total;Total;561
HT2014;;Psykoterapeutexamen;Kvinnor;25-34;7
HT2014;;Psykoterapeutexamen;Kvinnor;35-;32
HT2014;;Psykoterapeutexamen;Kvinnor;Total;39
HT2014;;Psykoterapeutexamen;Män;25-34;5
HT2014;;Psykoterapeutexamen;Män;35-;6
HT2014;;Psykoterapeutexamen;Män;Total;11
HT2014;;Psykoterapeutexamen;Total;25-34;12
HT2014;;Psykoterapeutexamen;Total;35-;38
HT2014;;Psykoterapeutexamen;Total;Total;50
HT2014;;Receptarieexamen;Kvinnor;-24;162
HT2014;;Receptarieexamen;Kvinnor;25-34;62
HT2014;;Receptarieexamen;Kvinnor;35-;30
HT2014;;Receptarieexamen;Kvinnor;Total;254
HT2014;;Receptarieexamen;Män;-24;33
HT2014;;Receptarieexamen;Män;25-34;23
HT2014;;Receptarieexamen;Män;35-;1
HT2014;;Receptarieexamen;Män;Total;57
HT2014;;Receptarieexamen;Total;-24;195
HT2014;;Receptarieexamen;Total;25-34;85
HT2014;;Receptarieexamen;Total;35-;31
HT2014;;Receptarieexamen;Total;Total;311
HT2014;;Röntgensjuksköterskeexamen;Kvinnor;-24;109
HT2014;;Röntgensjuksköterskeexamen;Kvinnor;25-34;52
HT2014;;Röntgensjuksköterskeexamen;Kvinnor;35-;33
HT2014;;Röntgensjuksköterskeexamen;Kvinnor;Total;194
HT2014;;Röntgensjuksköterskeexamen;Män;-24;35
HT2014;;Röntgensjuksköterskeexamen;Män;25-34;21
HT2014;;Röntgensjuksköterskeexamen;Män;35-;12
HT2014;;Röntgensjuksköterskeexamen;Män;Total;68
HT2014;;Röntgensjuksköterskeexamen;Total;-24;144
HT2014;;Röntgensjuksköterskeexamen;Total;25-34;73
HT2014;;Röntgensjuksköterskeexamen;Total;35-;45
HT2014;;Röntgensjuksköterskeexamen;Total;Total;262
HT2014;;Sjukhusfysikerexamen;Kvinnor;-24;36
HT2014;;Sjukhusfysikerexamen;Kvinnor;25-34;2
HT2014;;Sjukhusfysikerexamen;Kvinnor;35-;1
HT2014;;Sjukhusfysikerexamen;Kvinnor;Total;39
HT2014;;Sjukhusfysikerexamen;Män;-24;19
HT2014;;Sjukhusfysikerexamen;Män;25-34;1
HT2014;;Sjukhusfysikerexamen;Män;Total;20
HT2014;;Sjukhusfysikerexamen;Total;-24;55
HT2014;;Sjukhusfysikerexamen;Total;25-34;3
HT2014;;Sjukhusfysikerexamen;Total;35-;1
HT2014;;Sjukhusfysikerexamen;Total;Total;59
HT2014;;Sjuksköterskeexamen;Kvinnor;-24;1798
HT2014;;Sjuksköterskeexamen;Kvinnor;25-34;672
HT2014;;Sjuksköterskeexamen;Kvinnor;35-;284
HT2014;;Sjuksköterskeexamen;Kvinnor;Total;2754
HT2014;;Sjuksköterskeexamen;Män;-24;286
HT2014;;Sjuksköterskeexamen;Män;25-34;204
HT2014;;Sjuksköterskeexamen;Män;35-;79
HT2014;;Sjuksköterskeexamen;Män;Total;569
HT2014;;Sjuksköterskeexamen;Total;-24;2084
HT2014;;Sjuksköterskeexamen;Total;25-34;876
HT2014;;Sjuksköterskeexamen;Total;35-;363
HT2014;;Sjuksköterskeexamen;Total;Total;3323
HT2014;;Sjöingenjörsexamen;Kvinnor;-24;13
HT2014;;Sjöingenjörsexamen;Kvinnor;25-34;1
HT2014;;Sjöingenjörsexamen;Kvinnor;Total;14
HT2014;;Sjöingenjörsexamen;Män;-24;107
HT2014;;Sjöingenjörsexamen;Män;25-34;21
HT2014;;Sjöingenjörsexamen;Män;35-;4
HT2014;;Sjöingenjörsexamen;Män;Total;132
HT2014;;Sjöingenjörsexamen;Total;-24;120
HT2014;;Sjöingenjörsexamen;Total;25-34;22
HT2014;;Sjöingenjörsexamen;Total;35-;4
HT2014;;Sjöingenjörsexamen;Total;Total;146
HT2014;;Sjökaptensexamen;Kvinnor;-24;25
HT2014;;Sjökaptensexamen;Kvinnor;25-34;2
HT2014;;Sjökaptensexamen;Kvinnor;35-;1
HT2014;;Sjökaptensexamen;Kvinnor;Total;28
HT2014;;Sjökaptensexamen;Män;-24;101
HT2014;;Sjökaptensexamen;Män;25-34;36
HT2014;;Sjökaptensexamen;Män;35-;8
HT2014;;Sjökaptensexamen;Män;Total;145
HT2014;;Sjökaptensexamen;Total;-24;126
HT2014;;Sjökaptensexamen;Total;25-34;38
HT2014;;Sjökaptensexamen;Total;35-;9
HT2014;;Sjökaptensexamen;Total;Total;173
HT2014;;Skogsmästarexamen;Kvinnor;-24;7
HT2014;;Skogsmästarexamen;Kvinnor;25-34;6
HT2014;;Skogsmästarexamen;Kvinnor;Total;13
HT2014;;Skogsmästarexamen;Män;-24;31
HT2014;;Skogsmästarexamen;Män;25-34;9
HT2014;;Skogsmästarexamen;Män;35-;2
HT2014;;Skogsmästarexamen;Män;Total;42
HT2014;;Skogsmästarexamen;Total;-24;38
HT2014;;Skogsmästarexamen;Total;25-34;15
HT2014;;Skogsmästarexamen;Total;35-;2
HT2014;;Skogsmästarexamen;Total;Total;55
HT2014;;Socionomexamen;Kvinnor;-24;1023
HT2014;;Socionomexamen;Kvinnor;25-34;369
HT2014;;Socionomexamen;Kvinnor;35-;150
HT2014;;Socionomexamen;Kvinnor;Total;1542
HT2014;;Socionomexamen;Män;-24;154
HT2014;;Socionomexamen;Män;25-34;125
HT2014;;Socionomexamen;Män;35-;39
HT2014;;Socionomexamen;Män;Total;318
HT2014;;Socionomexamen;Total;-24;1177
HT2014;;Socionomexamen;Total;25-34;494
HT2014;;Socionomexamen;Total;35-;189
HT2014;;Socionomexamen;Total;Total;1860
HT2014;;Specialistsjuksköterskeexamen;Kvinnor;-24;50
HT2014;;Specialistsjuksköterskeexamen;Kvinnor;25-34;1026
HT2014;;Specialistsjuksköterskeexamen;Kvinnor;35-;1123
HT2014;;Specialistsjuksköterskeexamen;Kvinnor;Total;2199
HT2014;;Specialistsjuksköterskeexamen;Män;-24;7
HT2014;;Specialistsjuksköterskeexamen;Män;25-34;187
HT2014;;Specialistsjuksköterskeexamen;Män;35-;143
HT2014;;Specialistsjuksköterskeexamen;Män;Total;337
HT2014;;Specialistsjuksköterskeexamen;Total;-24;57
HT2014;;Specialistsjuksköterskeexamen;Total;25-34;1213
HT2014;;Specialistsjuksköterskeexamen;Total;35-;1266
HT2014;;Specialistsjuksköterskeexamen;Total;Total;2536
HT2014;;Speciallärarexamen;Kvinnor;25-34;81
HT2014;;Speciallärarexamen;Kvinnor;35-;584
HT2014;;Speciallärarexamen;Kvinnor;Total;665
HT2014;;Speciallärarexamen;Män;25-34;10
HT2014;;Speciallärarexamen;Män;35-;45
HT2014;;Speciallärarexamen;Män;Total;55
HT2014;;Speciallärarexamen;Total;25-34;91
HT2014;;Speciallärarexamen;Total;35-;629
HT2014;;Speciallärarexamen;Total;Total;720
HT2014;;Specialpedagogexamen;Kvinnor;25-34;92
HT2014;;Specialpedagogexamen;Kvinnor;35-;459
HT2014;;Specialpedagogexamen;Kvinnor;Total;551
HT2014;;Specialpedagogexamen;Män;25-34;15
HT2014;;Specialpedagogexamen;Män;35-;39
HT2014;;Specialpedagogexamen;Män;Total;54
HT2014;;Specialpedagogexamen;Total;25-34;107
HT2014;;Specialpedagogexamen;Total;35-;498
HT2014;;Specialpedagogexamen;Total;Total;605
HT2014;;Studie- och yrkesvägledarexamen;Kvinnor;-24;136
HT2014;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;116
HT2014;;Studie- och yrkesvägledarexamen;Kvinnor;35-;74
HT2014;;Studie- och yrkesvägledarexamen;Kvinnor;Total;326
HT2014;;Studie- och yrkesvägledarexamen;Män;-24;25
HT2014;;Studie- och yrkesvägledarexamen;Män;25-34;18
HT2014;;Studie- och yrkesvägledarexamen;Män;35-;10
HT2014;;Studie- och yrkesvägledarexamen;Män;Total;53
HT2014;;Studie- och yrkesvägledarexamen;Total;-24;161
HT2014;;Studie- och yrkesvägledarexamen;Total;25-34;134
HT2014;;Studie- och yrkesvägledarexamen;Total;35-;84
HT2014;;Studie- och yrkesvägledarexamen;Total;Total;379
HT2014;;Tandhygienistexamen;Kvinnor;-24;149
HT2014;;Tandhygienistexamen;Kvinnor;25-34;71
HT2014;;Tandhygienistexamen;Kvinnor;35-;30
HT2014;;Tandhygienistexamen;Kvinnor;Total;250
HT2014;;Tandhygienistexamen;Män;-24;30
HT2014;;Tandhygienistexamen;Män;25-34;16
HT2014;;Tandhygienistexamen;Män;35-;3
HT2014;;Tandhygienistexamen;Män;Total;49
HT2014;;Tandhygienistexamen;Total;-24;179
HT2014;;Tandhygienistexamen;Total;25-34;87
HT2014;;Tandhygienistexamen;Total;35-;33
HT2014;;Tandhygienistexamen;Total;Total;299
HT2014;;Tandläkarexamen;Kvinnor;-24;101
HT2014;;Tandläkarexamen;Kvinnor;25-34;23
HT2014;;Tandläkarexamen;Kvinnor;35-;4
HT2014;;Tandläkarexamen;Kvinnor;Total;128
HT2014;;Tandläkarexamen;Män;-24;68
HT2014;;Tandläkarexamen;Män;25-34;22
HT2014;;Tandläkarexamen;Män;35-;3
HT2014;;Tandläkarexamen;Män;Total;93
HT2014;;Tandläkarexamen;Total;-24;169
HT2014;;Tandläkarexamen;Total;25-34;45
HT2014;;Tandläkarexamen;Total;35-;7
HT2014;;Tandläkarexamen;Total;Total;221
HT2014;;Tandteknikerexamen;Kvinnor;-24;38
HT2014;;Tandteknikerexamen;Kvinnor;25-34;16
HT2014;;Tandteknikerexamen;Kvinnor;35-;2
HT2014;;Tandteknikerexamen;Kvinnor;Total;56
HT2014;;Tandteknikerexamen;Män;-24;16
HT2014;;Tandteknikerexamen;Män;25-34;9
HT2014;;Tandteknikerexamen;Män;35-;4
HT2014;;Tandteknikerexamen;Män;Total;29
HT2014;;Tandteknikerexamen;Total;-24;54
HT2014;;Tandteknikerexamen;Total;25-34;25
HT2014;;Tandteknikerexamen;Total;35-;6
HT2014;;Tandteknikerexamen;Total;Total;85
HT2014;;Veterinärexamen;Kvinnor;-24;78
HT2014;;Veterinärexamen;Kvinnor;25-34;16
HT2014;;Veterinärexamen;Kvinnor;35-;1
HT2014;;Veterinärexamen;Kvinnor;Total;95
HT2014;;Veterinärexamen;Män;-24;10
HT2014;;Veterinärexamen;Män;25-34;1
HT2014;;Veterinärexamen;Män;35-;2
HT2014;;Veterinärexamen;Män;Total;13
HT2014;;Veterinärexamen;Total;-24;88
HT2014;;Veterinärexamen;Total;25-34;17
HT2014;;Veterinärexamen;Total;35-;3
HT2014;;Veterinärexamen;Total;Total;108
HT2014;;Yrkeslärarexamen;Kvinnor;-24;5
HT2014;;Yrkeslärarexamen;Kvinnor;25-34;91
HT2014;;Yrkeslärarexamen;Kvinnor;35-;225
