Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2005;;Arkitektexamen;Kvinnor;Total;132
HT2005;;Arkitektexamen;Män;-24;55
HT2005;;Arkitektexamen;Män;25-34;36
HT2005;;Arkitektexamen;Män;35-;9
HT2005;;Arkitektexamen;Män;Total;100
HT2005;;Arkitektexamen;Total;-24;154
HT2005;;Arkitektexamen;Total;25-34;63
HT2005;;Arkitektexamen;Total;35-;15
HT2005;;Arkitektexamen;Total;Total;232
HT2005;;Audionomexamen;Kvinnor;-24;21
HT2005;;Audionomexamen;Kvinnor;25-34;14
HT2005;;Audionomexamen;Kvinnor;35-;17
HT2005;;Audionomexamen;Kvinnor;Total;52
HT2005;;Audionomexamen;Män;-24;1
HT2005;;Audionomexamen;Män;25-34;2
HT2005;;Audionomexamen;Män;35-;3
HT2005;;Audionomexamen;Män;Total;6
HT2005;;Audionomexamen;Total;-24;22
HT2005;;Audionomexamen;Total;25-34;16
HT2005;;Audionomexamen;Total;35-;20
HT2005;;Audionomexamen;Total;Total;58
HT2005;;Barnmorskeexamen;Kvinnor;-24;7
HT2005;;Barnmorskeexamen;Kvinnor;25-34;114
HT2005;;Barnmorskeexamen;Kvinnor;35-;55
HT2005;;Barnmorskeexamen;Kvinnor;Total;176
HT2005;;Barnmorskeexamen;Män;-24;1
HT2005;;Barnmorskeexamen;Män;35-;1
HT2005;;Barnmorskeexamen;Män;Total;2
HT2005;;Barnmorskeexamen;Total;-24;8
HT2005;;Barnmorskeexamen;Total;25-34;114
HT2005;;Barnmorskeexamen;Total;35-;56
HT2005;;Barnmorskeexamen;Total;Total;178
HT2005;;Biomedicinsk analytikerexamen;Kvinnor;-24;170
HT2005;;Biomedicinsk analytikerexamen;Kvinnor;25-34;82
HT2005;;Biomedicinsk analytikerexamen;Kvinnor;35-;26
HT2005;;Biomedicinsk analytikerexamen;Kvinnor;Total;278
HT2005;;Biomedicinsk analytikerexamen;Män;-24;48
HT2005;;Biomedicinsk analytikerexamen;Män;25-34;18
HT2005;;Biomedicinsk analytikerexamen;Män;35-;13
HT2005;;Biomedicinsk analytikerexamen;Män;Total;79
HT2005;;Biomedicinsk analytikerexamen;Total;-24;218
HT2005;;Biomedicinsk analytikerexamen;Total;25-34;100
HT2005;;Biomedicinsk analytikerexamen;Total;35-;39
HT2005;;Biomedicinsk analytikerexamen;Total;Total;357
HT2005;;Brandingenjörsexamen;Kvinnor;-24;14
HT2005;;Brandingenjörsexamen;Kvinnor;25-34;3
HT2005;;Brandingenjörsexamen;Kvinnor;Total;17
HT2005;;Brandingenjörsexamen;Män;-24;25
HT2005;;Brandingenjörsexamen;Män;25-34;13
HT2005;;Brandingenjörsexamen;Män;Total;38
HT2005;;Brandingenjörsexamen;Total;-24;39
HT2005;;Brandingenjörsexamen;Total;25-34;16
HT2005;;Brandingenjörsexamen;Total;Total;55
HT2005;;Civilingenjörsexamen;Kvinnor;-24;1384
HT2005;;Civilingenjörsexamen;Kvinnor;25-34;97
HT2005;;Civilingenjörsexamen;Kvinnor;35-;21
HT2005;;Civilingenjörsexamen;Kvinnor;Total;1502
HT2005;;Civilingenjörsexamen;Män;-24;4759
HT2005;;Civilingenjörsexamen;Män;25-34;371
HT2005;;Civilingenjörsexamen;Män;35-;70
HT2005;;Civilingenjörsexamen;Män;Total;5200
HT2005;;Civilingenjörsexamen;Total;-24;6143
HT2005;;Civilingenjörsexamen;Total;25-34;468
HT2005;;Civilingenjörsexamen;Total;35-;91
HT2005;;Civilingenjörsexamen;Total;Total;6702
HT2005;;Dietistexamen;Kvinnor;-24;27
HT2005;;Dietistexamen;Kvinnor;25-34;10
HT2005;;Dietistexamen;Kvinnor;35-;6
HT2005;;Dietistexamen;Kvinnor;Total;43
HT2005;;Dietistexamen;Män;-24;2
HT2005;;Dietistexamen;Män;25-34;4
HT2005;;Dietistexamen;Män;35-;1
HT2005;;Dietistexamen;Män;Total;7
HT2005;;Dietistexamen;Total;-24;29
HT2005;;Dietistexamen;Total;25-34;14
HT2005;;Dietistexamen;Total;35-;7
HT2005;;Dietistexamen;Total;Total;50
HT2005;;Djursjukvårdarexamen;Kvinnor;-24;20
HT2005;;Djursjukvårdarexamen;Kvinnor;25-34;14
HT2005;;Djursjukvårdarexamen;Kvinnor;35-;5
HT2005;;Djursjukvårdarexamen;Kvinnor;Total;39
HT2005;;Djursjukvårdarexamen;Total;-24;20
HT2005;;Djursjukvårdarexamen;Total;25-34;14
HT2005;;Djursjukvårdarexamen;Total;35-;5
HT2005;;Djursjukvårdarexamen;Total;Total;39
HT2005;;Folkhögskollärarexamen;Kvinnor;25-34;4
HT2005;;Folkhögskollärarexamen;Kvinnor;35-;20
HT2005;;Folkhögskollärarexamen;Kvinnor;Total;24
HT2005;;Folkhögskollärarexamen;Män;25-34;3
HT2005;;Folkhögskollärarexamen;Män;35-;9
HT2005;;Folkhögskollärarexamen;Män;Total;12
HT2005;;Folkhögskollärarexamen;Total;25-34;7
HT2005;;Folkhögskollärarexamen;Total;35-;29
HT2005;;Folkhögskollärarexamen;Total;Total;36
HT2005;;Fysioterapeutexamen;Kvinnor;-24;166
HT2005;;Fysioterapeutexamen;Kvinnor;25-34;48
HT2005;;Fysioterapeutexamen;Kvinnor;35-;32
HT2005;;Fysioterapeutexamen;Kvinnor;Total;246
HT2005;;Fysioterapeutexamen;Män;-24;49
HT2005;;Fysioterapeutexamen;Män;25-34;48
HT2005;;Fysioterapeutexamen;Män;35-;9
HT2005;;Fysioterapeutexamen;Män;Total;106
HT2005;;Fysioterapeutexamen;Total;-24;215
HT2005;;Fysioterapeutexamen;Total;25-34;96
HT2005;;Fysioterapeutexamen;Total;35-;41
HT2005;;Fysioterapeutexamen;Total;Total;352
HT2005;;Gymnasielärarexamen;Kvinnor;25-34;2
HT2005;;Gymnasielärarexamen;Kvinnor;35-;10
HT2005;;Gymnasielärarexamen;Kvinnor;Total;12
HT2005;;Gymnasielärarexamen;Män;25-34;4
HT2005;;Gymnasielärarexamen;Män;35-;8
HT2005;;Gymnasielärarexamen;Män;Total;12
HT2005;;Gymnasielärarexamen;Total;25-34;6
HT2005;;Gymnasielärarexamen;Total;35-;18
HT2005;;Gymnasielärarexamen;Total;Total;24
HT2005;;Högskoleingenjörsexamen;Kvinnor;-24;547
HT2005;;Högskoleingenjörsexamen;Kvinnor;25-34;151
HT2005;;Högskoleingenjörsexamen;Kvinnor;35-;59
HT2005;;Högskoleingenjörsexamen;Kvinnor;Total;757
HT2005;;Högskoleingenjörsexamen;Män;-24;2272
HT2005;;Högskoleingenjörsexamen;Män;25-34;446
HT2005;;Högskoleingenjörsexamen;Män;35-;138
HT2005;;Högskoleingenjörsexamen;Män;Total;2856
HT2005;;Högskoleingenjörsexamen;Total;-24;2819
HT2005;;Högskoleingenjörsexamen;Total;25-34;597
HT2005;;Högskoleingenjörsexamen;Total;35-;197
HT2005;;Högskoleingenjörsexamen;Total;Total;3613
HT2005;;Juristexamen;Kvinnor;-24;454
HT2005;;Juristexamen;Kvinnor;25-34;74
HT2005;;Juristexamen;Kvinnor;35-;27
HT2005;;Juristexamen;Kvinnor;Total;555
HT2005;;Juristexamen;Män;-24;353
HT2005;;Juristexamen;Män;25-34;118
HT2005;;Juristexamen;Män;35-;33
HT2005;;Juristexamen;Män;Total;504
HT2005;;Juristexamen;Total;-24;807
HT2005;;Juristexamen;Total;25-34;192
HT2005;;Juristexamen;Total;35-;60
HT2005;;Juristexamen;Total;Total;1059
HT2005;;Jägmästarexamen;Kvinnor;-24;27
HT2005;;Jägmästarexamen;Kvinnor;25-34;5
HT2005;;Jägmästarexamen;Kvinnor;Total;32
HT2005;;Jägmästarexamen;Män;-24;45
HT2005;;Jägmästarexamen;Män;25-34;9
HT2005;;Jägmästarexamen;Män;35-;1
HT2005;;Jägmästarexamen;Män;Total;55
HT2005;;Jägmästarexamen;Total;-24;72
HT2005;;Jägmästarexamen;Total;25-34;14
HT2005;;Jägmästarexamen;Total;35-;1
HT2005;;Jägmästarexamen;Total;Total;87
HT2005;;Konstnärlig högskoleexamen konst och design;Kvinnor;-24;12
HT2005;;Konstnärlig högskoleexamen konst och design;Kvinnor;25-34;1
HT2005;;Konstnärlig högskoleexamen konst och design;Kvinnor;Total;13
HT2005;;Konstnärlig högskoleexamen konst och design;Män;-24;12
HT2005;;Konstnärlig högskoleexamen konst och design;Män;25-34;1
HT2005;;Konstnärlig högskoleexamen konst och design;Män;Total;13
HT2005;;Konstnärlig högskoleexamen konst och design;Total;-24;24
HT2005;;Konstnärlig högskoleexamen konst och design;Total;25-34;2
HT2005;;Konstnärlig högskoleexamen konst och design;Total;Total;26
HT2005;;Konstnärlig högskoleexamen scen och medier;Kvinnor;-24;2
HT2005;;Konstnärlig högskoleexamen scen och medier;Kvinnor;25-34;2
HT2005;;Konstnärlig högskoleexamen scen och medier;Kvinnor;Total;4
HT2005;;Konstnärlig högskoleexamen scen och medier;Män;-24;4
HT2005;;Konstnärlig högskoleexamen scen och medier;Män;Total;4
HT2005;;Konstnärlig högskoleexamen scen och medier;Total;-24;6
HT2005;;Konstnärlig högskoleexamen scen och medier;Total;25-34;2
HT2005;;Konstnärlig högskoleexamen scen och medier;Total;Total;8
HT2005;;Landskapsarkitektexamen;Kvinnor;-24;58
HT2005;;Landskapsarkitektexamen;Kvinnor;25-34;10
HT2005;;Landskapsarkitektexamen;Kvinnor;35-;6
HT2005;;Landskapsarkitektexamen;Kvinnor;Total;74
HT2005;;Landskapsarkitektexamen;Män;-24;10
HT2005;;Landskapsarkitektexamen;Män;25-34;5
HT2005;;Landskapsarkitektexamen;Män;Total;15
HT2005;;Landskapsarkitektexamen;Total;-24;68
HT2005;;Landskapsarkitektexamen;Total;25-34;15
HT2005;;Landskapsarkitektexamen;Total;35-;6
HT2005;;Landskapsarkitektexamen;Total;Total;89
HT2005;;Landskapsingenjörsexamen;Kvinnor;-24;18
HT2005;;Landskapsingenjörsexamen;Kvinnor;25-34;7
HT2005;;Landskapsingenjörsexamen;Kvinnor;35-;4
HT2005;;Landskapsingenjörsexamen;Kvinnor;Total;29
HT2005;;Landskapsingenjörsexamen;Män;-24;8
HT2005;;Landskapsingenjörsexamen;Män;25-34;4
HT2005;;Landskapsingenjörsexamen;Män;35-;4
HT2005;;Landskapsingenjörsexamen;Män;Total;16
HT2005;;Landskapsingenjörsexamen;Total;-24;26
HT2005;;Landskapsingenjörsexamen;Total;25-34;11
HT2005;;Landskapsingenjörsexamen;Total;35-;8
HT2005;;Landskapsingenjörsexamen;Total;Total;45
HT2005;;Lantmästarexamen;Kvinnor;-24;8
HT2005;;Lantmästarexamen;Kvinnor;25-34;5
HT2005;;Lantmästarexamen;Kvinnor;35-;2
HT2005;;Lantmästarexamen;Kvinnor;Total;15
HT2005;;Lantmästarexamen;Män;-24;31
HT2005;;Lantmästarexamen;Män;25-34;10
HT2005;;Lantmästarexamen;Män;Total;41
HT2005;;Lantmästarexamen;Total;-24;39
HT2005;;Lantmästarexamen;Total;25-34;15
HT2005;;Lantmästarexamen;Total;35-;2
HT2005;;Lantmästarexamen;Total;Total;56
HT2005;;Logopedexamen;Kvinnor;-24;78
HT2005;;Logopedexamen;Kvinnor;25-34;32
HT2005;;Logopedexamen;Kvinnor;35-;25
HT2005;;Logopedexamen;Kvinnor;Total;135
HT2005;;Logopedexamen;Män;-24;3
HT2005;;Logopedexamen;Män;25-34;3
HT2005;;Logopedexamen;Män;35-;6
HT2005;;Logopedexamen;Män;Total;12
HT2005;;Logopedexamen;Total;-24;81
HT2005;;Logopedexamen;Total;25-34;35
HT2005;;Logopedexamen;Total;35-;31
HT2005;;Logopedexamen;Total;Total;147
HT2005;;Läkarexamen;Kvinnor;-24;234
HT2005;;Läkarexamen;Kvinnor;25-34;47
HT2005;;Läkarexamen;Kvinnor;35-;12
HT2005;;Läkarexamen;Kvinnor;Total;293
HT2005;;Läkarexamen;Män;-24;152
HT2005;;Läkarexamen;Män;25-34;67
HT2005;;Läkarexamen;Män;35-;19
HT2005;;Läkarexamen;Män;Total;238
HT2005;;Läkarexamen;Total;-24;386
HT2005;;Läkarexamen;Total;25-34;114
HT2005;;Läkarexamen;Total;35-;31
HT2005;;Läkarexamen;Total;Total;531
HT2005;;Lärarexamen;Kvinnor;-24;4276
HT2005;;Lärarexamen;Kvinnor;25-34;2057
HT2005;;Lärarexamen;Kvinnor;35-;1372
HT2005;;Lärarexamen;Kvinnor;Total;7705
HT2005;;Lärarexamen;Män;-24;1703
HT2005;;Lärarexamen;Män;25-34;874
HT2005;;Lärarexamen;Män;35-;451
HT2005;;Lärarexamen;Män;Total;3028
HT2005;;Lärarexamen;Total;-24;5979
HT2005;;Lärarexamen;Total;25-34;2931
HT2005;;Lärarexamen;Total;35-;1823
HT2005;;Lärarexamen;Total;Total;10733
HT2005;;Optikerexamen;Kvinnor;-24;48
HT2005;;Optikerexamen;Kvinnor;25-34;15
HT2005;;Optikerexamen;Kvinnor;35-;8
HT2005;;Optikerexamen;Kvinnor;Total;71
HT2005;;Optikerexamen;Män;-24;13
HT2005;;Optikerexamen;Män;25-34;5
HT2005;;Optikerexamen;Män;35-;2
HT2005;;Optikerexamen;Män;Total;20
HT2005;;Optikerexamen;Total;-24;61
HT2005;;Optikerexamen;Total;25-34;20
HT2005;;Optikerexamen;Total;35-;10
HT2005;;Optikerexamen;Total;Total;91
HT2005;;Organistexamen;Kvinnor;-24;2
HT2005;;Organistexamen;Kvinnor;Total;2
HT2005;;Organistexamen;Män;-24;1
HT2005;;Organistexamen;Män;35-;1
HT2005;;Organistexamen;Män;Total;2
HT2005;;Organistexamen;Total;-24;3
HT2005;;Organistexamen;Total;35-;1
HT2005;;Organistexamen;Total;Total;4
HT2005;;Ortopedingenjörsexamen;Kvinnor;-24;9
HT2005;;Ortopedingenjörsexamen;Kvinnor;25-34;1
HT2005;;Ortopedingenjörsexamen;Kvinnor;Total;10
HT2005;;Ortopedingenjörsexamen;Män;-24;3
HT2005;;Ortopedingenjörsexamen;Män;25-34;5
HT2005;;Ortopedingenjörsexamen;Män;35-;1
HT2005;;Ortopedingenjörsexamen;Män;Total;9
HT2005;;Ortopedingenjörsexamen;Total;-24;12
HT2005;;Ortopedingenjörsexamen;Total;25-34;6
HT2005;;Ortopedingenjörsexamen;Total;35-;1
HT2005;;Ortopedingenjörsexamen;Total;Total;19
HT2005;;Psykologexamen;Kvinnor;-24;97
HT2005;;Psykologexamen;Kvinnor;25-34;48
HT2005;;Psykologexamen;Kvinnor;35-;27
HT2005;;Psykologexamen;Kvinnor;Total;172
HT2005;;Psykologexamen;Män;-24;33
HT2005;;Psykologexamen;Män;25-34;49
HT2005;;Psykologexamen;Män;35-;20
HT2005;;Psykologexamen;Män;Total;102
HT2005;;Psykologexamen;Total;-24;130
HT2005;;Psykologexamen;Total;25-34;97
HT2005;;Psykologexamen;Total;35-;47
HT2005;;Psykologexamen;Total;Total;274
HT2005;;Psykoterapeutexamen;Kvinnor;25-34;2
HT2005;;Psykoterapeutexamen;Kvinnor;35-;13
HT2005;;Psykoterapeutexamen;Kvinnor;Total;15
HT2005;;Psykoterapeutexamen;Män;35-;1
HT2005;;Psykoterapeutexamen;Män;Total;1
HT2005;;Psykoterapeutexamen;Total;25-34;2
HT2005;;Psykoterapeutexamen;Total;35-;14
HT2005;;Psykoterapeutexamen;Total;Total;16
HT2005;;Receptarieexamen;Kvinnor;-24;115
HT2005;;Receptarieexamen;Kvinnor;25-34;82
HT2005;;Receptarieexamen;Kvinnor;35-;66
HT2005;;Receptarieexamen;Kvinnor;Total;263
HT2005;;Receptarieexamen;Män;-24;18
HT2005;;Receptarieexamen;Män;25-34;3
HT2005;;Receptarieexamen;Män;35-;6
HT2005;;Receptarieexamen;Män;Total;27
HT2005;;Receptarieexamen;Total;-24;133
HT2005;;Receptarieexamen;Total;25-34;85
HT2005;;Receptarieexamen;Total;35-;72
HT2005;;Receptarieexamen;Total;Total;290
HT2005;;Röntgensjuksköterskeexamen;Kvinnor;-24;46
HT2005;;Röntgensjuksköterskeexamen;Kvinnor;25-34;31
HT2005;;Röntgensjuksköterskeexamen;Kvinnor;35-;31
HT2005;;Röntgensjuksköterskeexamen;Kvinnor;Total;108
HT2005;;Röntgensjuksköterskeexamen;Män;-24;14
HT2005;;Röntgensjuksköterskeexamen;Män;25-34;12
HT2005;;Röntgensjuksköterskeexamen;Män;35-;9
HT2005;;Röntgensjuksköterskeexamen;Män;Total;35
HT2005;;Röntgensjuksköterskeexamen;Total;-24;60
HT2005;;Röntgensjuksköterskeexamen;Total;25-34;43
HT2005;;Röntgensjuksköterskeexamen;Total;35-;40
HT2005;;Röntgensjuksköterskeexamen;Total;Total;143
HT2005;;Sjukhusfysikerexamen;Kvinnor;-24;8
HT2005;;Sjukhusfysikerexamen;Kvinnor;Total;8
HT2005;;Sjukhusfysikerexamen;Män;-24;17
HT2005;;Sjukhusfysikerexamen;Män;35-;3
HT2005;;Sjukhusfysikerexamen;Män;Total;20
HT2005;;Sjukhusfysikerexamen;Total;-24;25
HT2005;;Sjukhusfysikerexamen;Total;35-;3
HT2005;;Sjukhusfysikerexamen;Total;Total;28
HT2005;;Sjuksköterskeexamen;Kvinnor;-24;1194
HT2005;;Sjuksköterskeexamen;Kvinnor;25-34;572
HT2005;;Sjuksköterskeexamen;Kvinnor;35-;339
HT2005;;Sjuksköterskeexamen;Kvinnor;Total;2105
HT2005;;Sjuksköterskeexamen;Män;-24;216
HT2005;;Sjuksköterskeexamen;Män;25-34;150
HT2005;;Sjuksköterskeexamen;Män;35-;73
HT2005;;Sjuksköterskeexamen;Män;Total;439
HT2005;;Sjuksköterskeexamen;Total;-24;1410
HT2005;;Sjuksköterskeexamen;Total;25-34;722
HT2005;;Sjuksköterskeexamen;Total;35-;412
HT2005;;Sjuksköterskeexamen;Total;Total;2544
HT2005;;Sjöingenjörsexamen;Kvinnor;-24;4
HT2005;;Sjöingenjörsexamen;Kvinnor;25-34;1
HT2005;;Sjöingenjörsexamen;Kvinnor;Total;5
HT2005;;Sjöingenjörsexamen;Män;-24;114
HT2005;;Sjöingenjörsexamen;Män;25-34;22
HT2005;;Sjöingenjörsexamen;Män;35-;4
HT2005;;Sjöingenjörsexamen;Män;Total;140
HT2005;;Sjöingenjörsexamen;Total;-24;118
HT2005;;Sjöingenjörsexamen;Total;25-34;23
HT2005;;Sjöingenjörsexamen;Total;35-;4
HT2005;;Sjöingenjörsexamen;Total;Total;145
HT2005;;Sjökaptensexamen;Kvinnor;-24;22
HT2005;;Sjökaptensexamen;Kvinnor;25-34;6
HT2005;;Sjökaptensexamen;Kvinnor;35-;1
HT2005;;Sjökaptensexamen;Kvinnor;Total;29
HT2005;;Sjökaptensexamen;Män;-24;78
HT2005;;Sjökaptensexamen;Män;25-34;42
HT2005;;Sjökaptensexamen;Män;35-;13
HT2005;;Sjökaptensexamen;Män;Total;133
HT2005;;Sjökaptensexamen;Total;-24;100
HT2005;;Sjökaptensexamen;Total;25-34;48
HT2005;;Sjökaptensexamen;Total;35-;14
HT2005;;Sjökaptensexamen;Total;Total;162
HT2005;;Skogsmästarexamen;Kvinnor;25-34;1
HT2005;;Skogsmästarexamen;Kvinnor;35-;1
HT2005;;Skogsmästarexamen;Kvinnor;Total;2
HT2005;;Skogsmästarexamen;Män;-24;27
HT2005;;Skogsmästarexamen;Män;25-34;14
HT2005;;Skogsmästarexamen;Män;35-;6
HT2005;;Skogsmästarexamen;Män;Total;47
HT2005;;Skogsmästarexamen;Total;-24;27
HT2005;;Skogsmästarexamen;Total;25-34;15
HT2005;;Skogsmästarexamen;Total;35-;7
HT2005;;Skogsmästarexamen;Total;Total;49
HT2005;;Social omsorgsexamen;Kvinnor;-24;119
HT2005;;Social omsorgsexamen;Kvinnor;25-34;120
HT2005;;Social omsorgsexamen;Kvinnor;35-;131
HT2005;;Social omsorgsexamen;Kvinnor;Total;370
HT2005;;Social omsorgsexamen;Män;-24;16
HT2005;;Social omsorgsexamen;Män;25-34;24
HT2005;;Social omsorgsexamen;Män;35-;14
HT2005;;Social omsorgsexamen;Män;Total;54
HT2005;;Social omsorgsexamen;Total;-24;135
HT2005;;Social omsorgsexamen;Total;25-34;144
HT2005;;Social omsorgsexamen;Total;35-;145
HT2005;;Social omsorgsexamen;Total;Total;424
HT2005;;Socionomexamen;Kvinnor;-24;573
HT2005;;Socionomexamen;Kvinnor;25-34;297
HT2005;;Socionomexamen;Kvinnor;35-;195
HT2005;;Socionomexamen;Kvinnor;Total;1065
HT2005;;Socionomexamen;Män;-24;84
HT2005;;Socionomexamen;Män;25-34;97
HT2005;;Socionomexamen;Män;35-;44
HT2005;;Socionomexamen;Män;Total;225
HT2005;;Socionomexamen;Total;-24;657
HT2005;;Socionomexamen;Total;25-34;394
HT2005;;Socionomexamen;Total;35-;239
HT2005;;Socionomexamen;Total;Total;1290
HT2005;;Specialistsjuksköterskeexamen;Kvinnor;-24;42
HT2005;;Specialistsjuksköterskeexamen;Kvinnor;25-34;545
HT2005;;Specialistsjuksköterskeexamen;Kvinnor;35-;828
HT2005;;Specialistsjuksköterskeexamen;Kvinnor;Total;1415
HT2005;;Specialistsjuksköterskeexamen;Män;-24;8
HT2005;;Specialistsjuksköterskeexamen;Män;25-34;148
HT2005;;Specialistsjuksköterskeexamen;Män;35-;90
HT2005;;Specialistsjuksköterskeexamen;Män;Total;246
HT2005;;Specialistsjuksköterskeexamen;Total;-24;50
HT2005;;Specialistsjuksköterskeexamen;Total;25-34;693
HT2005;;Specialistsjuksköterskeexamen;Total;35-;918
HT2005;;Specialistsjuksköterskeexamen;Total;Total;1661
HT2005;;Specialpedagogexamen;Kvinnor;25-34;112
HT2005;;Specialpedagogexamen;Kvinnor;35-;380
HT2005;;Specialpedagogexamen;Kvinnor;Total;492
HT2005;;Specialpedagogexamen;Män;25-34;8
HT2005;;Specialpedagogexamen;Män;35-;38
HT2005;;Specialpedagogexamen;Män;Total;46
HT2005;;Specialpedagogexamen;Total;25-34;120
HT2005;;Specialpedagogexamen;Total;35-;418
HT2005;;Specialpedagogexamen;Total;Total;538
HT2005;;Studie- och yrkesvägledarexamen;Kvinnor;-24;37
HT2005;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;88
HT2005;;Studie- och yrkesvägledarexamen;Kvinnor;35-;123
HT2005;;Studie- och yrkesvägledarexamen;Kvinnor;Total;248
HT2005;;Studie- och yrkesvägledarexamen;Män;-24;6
HT2005;;Studie- och yrkesvägledarexamen;Män;25-34;20
HT2005;;Studie- och yrkesvägledarexamen;Män;35-;21
HT2005;;Studie- och yrkesvägledarexamen;Män;Total;47
HT2005;;Studie- och yrkesvägledarexamen;Total;-24;43
HT2005;;Studie- och yrkesvägledarexamen;Total;25-34;108
HT2005;;Studie- och yrkesvägledarexamen;Total;35-;144
HT2005;;Studie- och yrkesvägledarexamen;Total;Total;295
HT2005;;Tandhygienistexamen;Kvinnor;-24;74
HT2005;;Tandhygienistexamen;Kvinnor;25-34;66
HT2005;;Tandhygienistexamen;Kvinnor;35-;39
HT2005;;Tandhygienistexamen;Kvinnor;Total;179
HT2005;;Tandhygienistexamen;Män;-24;11
HT2005;;Tandhygienistexamen;Män;25-34;13
HT2005;;Tandhygienistexamen;Män;35-;9
HT2005;;Tandhygienistexamen;Män;Total;33
HT2005;;Tandhygienistexamen;Total;-24;85
HT2005;;Tandhygienistexamen;Total;25-34;79
HT2005;;Tandhygienistexamen;Total;35-;48
HT2005;;Tandhygienistexamen;Total;Total;212
HT2005;;Tandläkarexamen;Kvinnor;-24;80
HT2005;;Tandläkarexamen;Kvinnor;25-34;8
HT2005;;Tandläkarexamen;Kvinnor;35-;3
HT2005;;Tandläkarexamen;Kvinnor;Total;91
HT2005;;Tandläkarexamen;Män;-24;38
HT2005;;Tandläkarexamen;Män;25-34;15
HT2005;;Tandläkarexamen;Män;35-;6
HT2005;;Tandläkarexamen;Män;Total;59
HT2005;;Tandläkarexamen;Total;-24;118
HT2005;;Tandläkarexamen;Total;25-34;23
HT2005;;Tandläkarexamen;Total;35-;9
HT2005;;Tandläkarexamen;Total;Total;150
HT2005;;Tandteknikerexamen;Kvinnor;-24;31
HT2005;;Tandteknikerexamen;Kvinnor;25-34;26
HT2005;;Tandteknikerexamen;Kvinnor;35-;6
HT2005;;Tandteknikerexamen;Kvinnor;Total;63
HT2005;;Tandteknikerexamen;Män;-24;21
HT2005;;Tandteknikerexamen;Män;25-34;10
HT2005;;Tandteknikerexamen;Män;35-;3
HT2005;;Tandteknikerexamen;Män;Total;34
HT2005;;Tandteknikerexamen;Total;-24;52
HT2005;;Tandteknikerexamen;Total;25-34;36
HT2005;;Tandteknikerexamen;Total;35-;9
HT2005;;Tandteknikerexamen;Total;Total;97
HT2005;;Teologie kandidatexamen;Kvinnor;-24;97
HT2005;;Teologie kandidatexamen;Kvinnor;25-34;20
HT2005;;Teologie kandidatexamen;Kvinnor;35-;14
HT2005;;Teologie kandidatexamen;Kvinnor;Total;131
HT2005;;Teologie kandidatexamen;Män;-24;61
HT2005;;Teologie kandidatexamen;Män;25-34;17
HT2005;;Teologie kandidatexamen;Män;35-;9
HT2005;;Teologie kandidatexamen;Män;Total;87
HT2005;;Teologie kandidatexamen;Total;-24;158
HT2005;;Teologie kandidatexamen;Total;25-34;37
