Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2016;;Fysioterapeutexamen;Män;Total;144
HT2016;;Fysioterapeutexamen;Total;-24;265
HT2016;;Fysioterapeutexamen;Total;25-34;103
HT2016;;Fysioterapeutexamen;Total;35-;20
HT2016;;Fysioterapeutexamen;Total;Total;388
HT2016;;Förskollärarexamen;Kvinnor;-24;1410
HT2016;;Förskollärarexamen;Kvinnor;25-34;938
HT2016;;Förskollärarexamen;Kvinnor;35-;389
HT2016;;Förskollärarexamen;Kvinnor;Total;2737
HT2016;;Förskollärarexamen;Män;-24;109
HT2016;;Förskollärarexamen;Män;25-34;93
HT2016;;Förskollärarexamen;Män;35-;14
HT2016;;Förskollärarexamen;Män;Total;216
HT2016;;Förskollärarexamen;Total;-24;1519
HT2016;;Förskollärarexamen;Total;25-34;1031
HT2016;;Förskollärarexamen;Total;35-;403
HT2016;;Förskollärarexamen;Total;Total;2953
HT2016;;Grundlärarexamen;Kvinnor;-24;1594
HT2016;;Grundlärarexamen;Kvinnor;25-34;846
HT2016;;Grundlärarexamen;Kvinnor;35-;350
HT2016;;Grundlärarexamen;Kvinnor;Total;2790
HT2016;;Grundlärarexamen;Män;-24;508
HT2016;;Grundlärarexamen;Män;25-34;335
HT2016;;Grundlärarexamen;Män;35-;64
HT2016;;Grundlärarexamen;Män;Total;907
HT2016;;Grundlärarexamen;Total;-24;2102
HT2016;;Grundlärarexamen;Total;25-34;1181
HT2016;;Grundlärarexamen;Total;35-;414
HT2016;;Grundlärarexamen;Total;Total;3697
HT2016;;Hortonomexamen;Kvinnor;-24;3
HT2016;;Hortonomexamen;Kvinnor;25-34;1
HT2016;;Hortonomexamen;Kvinnor;Total;4
HT2016;;Hortonomexamen;Män;-24;3
HT2016;;Hortonomexamen;Män;25-34;1
HT2016;;Hortonomexamen;Män;35-;1
HT2016;;Hortonomexamen;Män;Total;5
HT2016;;Hortonomexamen;Total;-24;6
HT2016;;Hortonomexamen;Total;25-34;2
HT2016;;Hortonomexamen;Total;35-;1
HT2016;;Hortonomexamen;Total;Total;9
HT2016;;Högskoleingenjörsexamen;Kvinnor;-24;902
HT2016;;Högskoleingenjörsexamen;Kvinnor;25-34;236
HT2016;;Högskoleingenjörsexamen;Kvinnor;35-;59
HT2016;;Högskoleingenjörsexamen;Kvinnor;Total;1197
HT2016;;Högskoleingenjörsexamen;Män;-24;2735
HT2016;;Högskoleingenjörsexamen;Män;25-34;819
HT2016;;Högskoleingenjörsexamen;Män;35-;182
HT2016;;Högskoleingenjörsexamen;Män;Total;3736
HT2016;;Högskoleingenjörsexamen;Total;-24;3637
HT2016;;Högskoleingenjörsexamen;Total;25-34;1055
HT2016;;Högskoleingenjörsexamen;Total;35-;241
HT2016;;Högskoleingenjörsexamen;Total;Total;4933
HT2016;;Juristexamen;Kvinnor;-24;585
HT2016;;Juristexamen;Kvinnor;25-34;88
HT2016;;Juristexamen;Kvinnor;35-;20
HT2016;;Juristexamen;Kvinnor;Total;693
HT2016;;Juristexamen;Män;-24;386
HT2016;;Juristexamen;Män;25-34;76
HT2016;;Juristexamen;Män;35-;28
HT2016;;Juristexamen;Män;Total;490
HT2016;;Juristexamen;Total;-24;971
HT2016;;Juristexamen;Total;25-34;164
HT2016;;Juristexamen;Total;35-;48
HT2016;;Juristexamen;Total;Total;1183
HT2016;;Jägmästarexamen;Kvinnor;-24;21
HT2016;;Jägmästarexamen;Kvinnor;25-34;3
HT2016;;Jägmästarexamen;Kvinnor;Total;24
HT2016;;Jägmästarexamen;Män;-24;47
HT2016;;Jägmästarexamen;Män;25-34;8
HT2016;;Jägmästarexamen;Män;35-;1
HT2016;;Jägmästarexamen;Män;Total;56
HT2016;;Jägmästarexamen;Total;-24;68
HT2016;;Jägmästarexamen;Total;25-34;11
HT2016;;Jägmästarexamen;Total;35-;1
HT2016;;Jägmästarexamen;Total;Total;80
HT2016;;Landskapsarkitektexamen;Kvinnor;-24;67
HT2016;;Landskapsarkitektexamen;Kvinnor;25-34;18
HT2016;;Landskapsarkitektexamen;Kvinnor;35-;7
HT2016;;Landskapsarkitektexamen;Kvinnor;Total;92
HT2016;;Landskapsarkitektexamen;Män;-24;15
HT2016;;Landskapsarkitektexamen;Män;25-34;7
HT2016;;Landskapsarkitektexamen;Män;Total;22
HT2016;;Landskapsarkitektexamen;Total;-24;82
HT2016;;Landskapsarkitektexamen;Total;25-34;25
HT2016;;Landskapsarkitektexamen;Total;35-;7
HT2016;;Landskapsarkitektexamen;Total;Total;114
HT2016;;Landskapsingenjörsexamen;Kvinnor;-24;9
HT2016;;Landskapsingenjörsexamen;Kvinnor;25-34;10
HT2016;;Landskapsingenjörsexamen;Kvinnor;35-;6
HT2016;;Landskapsingenjörsexamen;Kvinnor;Total;25
HT2016;;Landskapsingenjörsexamen;Män;-24;10
HT2016;;Landskapsingenjörsexamen;Män;25-34;12
HT2016;;Landskapsingenjörsexamen;Män;35-;1
HT2016;;Landskapsingenjörsexamen;Män;Total;23
HT2016;;Landskapsingenjörsexamen;Total;-24;19
HT2016;;Landskapsingenjörsexamen;Total;25-34;22
HT2016;;Landskapsingenjörsexamen;Total;35-;7
HT2016;;Landskapsingenjörsexamen;Total;Total;48
HT2016;;Lantmästarexamen;Kvinnor;-24;9
HT2016;;Lantmästarexamen;Kvinnor;25-34;4
HT2016;;Lantmästarexamen;Kvinnor;Total;13
HT2016;;Lantmästarexamen;Män;-24;27
HT2016;;Lantmästarexamen;Män;25-34;12
HT2016;;Lantmästarexamen;Män;Total;39
HT2016;;Lantmästarexamen;Total;-24;36
HT2016;;Lantmästarexamen;Total;25-34;16
HT2016;;Lantmästarexamen;Total;Total;52
HT2016;;Logopedexamen;Kvinnor;-24;89
HT2016;;Logopedexamen;Kvinnor;25-34;33
HT2016;;Logopedexamen;Kvinnor;35-;13
HT2016;;Logopedexamen;Kvinnor;Total;135
HT2016;;Logopedexamen;Män;-24;6
HT2016;;Logopedexamen;Män;25-34;11
HT2016;;Logopedexamen;Män;Total;17
HT2016;;Logopedexamen;Total;-24;95
HT2016;;Logopedexamen;Total;25-34;44
HT2016;;Logopedexamen;Total;35-;13
HT2016;;Logopedexamen;Total;Total;152
HT2016;;Läkarexamen;Kvinnor;-24;341
HT2016;;Läkarexamen;Kvinnor;25-34;56
HT2016;;Läkarexamen;Kvinnor;35-;19
HT2016;;Läkarexamen;Kvinnor;Total;416
HT2016;;Läkarexamen;Män;-24;281
HT2016;;Läkarexamen;Män;25-34;87
HT2016;;Läkarexamen;Män;35-;22
HT2016;;Läkarexamen;Män;Total;390
HT2016;;Läkarexamen;Total;-24;622
HT2016;;Läkarexamen;Total;25-34;143
HT2016;;Läkarexamen;Total;35-;41
HT2016;;Läkarexamen;Total;Total;806
HT2016;;Officersexamen;Kvinnor;-24;12
HT2016;;Officersexamen;Kvinnor;25-34;4
HT2016;;Officersexamen;Kvinnor;Total;16
HT2016;;Officersexamen;Män;-24;56
HT2016;;Officersexamen;Män;25-34;46
HT2016;;Officersexamen;Män;35-;3
HT2016;;Officersexamen;Män;Total;105
HT2016;;Officersexamen;Total;-24;68
HT2016;;Officersexamen;Total;25-34;50
HT2016;;Officersexamen;Total;35-;3
HT2016;;Officersexamen;Total;Total;121
HT2016;;Optikerexamen;Kvinnor;-24;39
HT2016;;Optikerexamen;Kvinnor;25-34;24
HT2016;;Optikerexamen;Kvinnor;35-;10
HT2016;;Optikerexamen;Kvinnor;Total;73
HT2016;;Optikerexamen;Män;-24;16
HT2016;;Optikerexamen;Män;25-34;6
HT2016;;Optikerexamen;Män;35-;1
HT2016;;Optikerexamen;Män;Total;23
HT2016;;Optikerexamen;Total;-24;55
HT2016;;Optikerexamen;Total;25-34;30
HT2016;;Optikerexamen;Total;35-;11
HT2016;;Optikerexamen;Total;Total;96
HT2016;;Ortopedingenjörsexamen;Kvinnor;-24;14
HT2016;;Ortopedingenjörsexamen;Kvinnor;25-34;2
HT2016;;Ortopedingenjörsexamen;Kvinnor;35-;1
HT2016;;Ortopedingenjörsexamen;Kvinnor;Total;17
HT2016;;Ortopedingenjörsexamen;Män;-24;10
HT2016;;Ortopedingenjörsexamen;Män;25-34;3
HT2016;;Ortopedingenjörsexamen;Män;35-;1
HT2016;;Ortopedingenjörsexamen;Män;Total;14
HT2016;;Ortopedingenjörsexamen;Total;-24;24
HT2016;;Ortopedingenjörsexamen;Total;25-34;5
HT2016;;Ortopedingenjörsexamen;Total;35-;2
HT2016;;Ortopedingenjörsexamen;Total;Total;31
HT2016;;Psykologexamen;Kvinnor;-24;258
HT2016;;Psykologexamen;Kvinnor;25-34;72
HT2016;;Psykologexamen;Kvinnor;35-;27
HT2016;;Psykologexamen;Kvinnor;Total;357
HT2016;;Psykologexamen;Män;-24;96
HT2016;;Psykologexamen;Män;25-34;69
HT2016;;Psykologexamen;Män;35-;17
HT2016;;Psykologexamen;Män;Total;182
HT2016;;Psykologexamen;Total;-24;354
HT2016;;Psykologexamen;Total;25-34;141
HT2016;;Psykologexamen;Total;35-;44
HT2016;;Psykologexamen;Total;Total;539
HT2016;;Psykoterapeutexamen;Kvinnor;25-34;12
HT2016;;Psykoterapeutexamen;Kvinnor;35-;64
HT2016;;Psykoterapeutexamen;Kvinnor;Total;76
HT2016;;Psykoterapeutexamen;Män;25-34;3
HT2016;;Psykoterapeutexamen;Män;35-;17
HT2016;;Psykoterapeutexamen;Män;Total;20
HT2016;;Psykoterapeutexamen;Total;25-34;15
HT2016;;Psykoterapeutexamen;Total;35-;81
HT2016;;Psykoterapeutexamen;Total;Total;96
HT2016;;Receptarieexamen;Kvinnor;-24;170
HT2016;;Receptarieexamen;Kvinnor;25-34;58
HT2016;;Receptarieexamen;Kvinnor;35-;26
HT2016;;Receptarieexamen;Kvinnor;Total;254
HT2016;;Receptarieexamen;Män;-24;31
HT2016;;Receptarieexamen;Män;25-34;14
HT2016;;Receptarieexamen;Män;35-;7
HT2016;;Receptarieexamen;Män;Total;52
HT2016;;Receptarieexamen;Total;-24;201
HT2016;;Receptarieexamen;Total;25-34;72
HT2016;;Receptarieexamen;Total;35-;33
HT2016;;Receptarieexamen;Total;Total;306
HT2016;;Röntgensjuksköterskeexamen;Kvinnor;-24;94
HT2016;;Röntgensjuksköterskeexamen;Kvinnor;25-34;62
HT2016;;Röntgensjuksköterskeexamen;Kvinnor;35-;36
HT2016;;Röntgensjuksköterskeexamen;Kvinnor;Total;192
HT2016;;Röntgensjuksköterskeexamen;Män;-24;32
HT2016;;Röntgensjuksköterskeexamen;Män;25-34;23
HT2016;;Röntgensjuksköterskeexamen;Män;35-;13
HT2016;;Röntgensjuksköterskeexamen;Män;Total;68
HT2016;;Röntgensjuksköterskeexamen;Total;-24;126
HT2016;;Röntgensjuksköterskeexamen;Total;25-34;85
HT2016;;Röntgensjuksköterskeexamen;Total;35-;49
HT2016;;Röntgensjuksköterskeexamen;Total;Total;260
HT2016;;Sjukhusfysikerexamen;Kvinnor;-24;25
HT2016;;Sjukhusfysikerexamen;Kvinnor;25-34;2
HT2016;;Sjukhusfysikerexamen;Kvinnor;35-;2
HT2016;;Sjukhusfysikerexamen;Kvinnor;Total;29
HT2016;;Sjukhusfysikerexamen;Män;-24;19
HT2016;;Sjukhusfysikerexamen;Män;25-34;4
HT2016;;Sjukhusfysikerexamen;Män;35-;1
HT2016;;Sjukhusfysikerexamen;Män;Total;24
HT2016;;Sjukhusfysikerexamen;Total;-24;44
HT2016;;Sjukhusfysikerexamen;Total;25-34;6
HT2016;;Sjukhusfysikerexamen;Total;35-;3
HT2016;;Sjukhusfysikerexamen;Total;Total;53
HT2016;;Sjuksköterskeexamen;Kvinnor;-24;1652
HT2016;;Sjuksköterskeexamen;Kvinnor;25-34;742
HT2016;;Sjuksköterskeexamen;Kvinnor;35-;372
HT2016;;Sjuksköterskeexamen;Kvinnor;Total;2766
HT2016;;Sjuksköterskeexamen;Män;-24;267
HT2016;;Sjuksköterskeexamen;Män;25-34;188
HT2016;;Sjuksköterskeexamen;Män;35-;62
HT2016;;Sjuksköterskeexamen;Män;Total;517
HT2016;;Sjuksköterskeexamen;Total;-24;1919
HT2016;;Sjuksköterskeexamen;Total;25-34;930
HT2016;;Sjuksköterskeexamen;Total;35-;434
HT2016;;Sjuksköterskeexamen;Total;Total;3283
HT2016;;Sjöingenjörsexamen;Kvinnor;-24;3
HT2016;;Sjöingenjörsexamen;Kvinnor;Total;3
HT2016;;Sjöingenjörsexamen;Män;-24;58
HT2016;;Sjöingenjörsexamen;Män;25-34;12
HT2016;;Sjöingenjörsexamen;Män;35-;8
HT2016;;Sjöingenjörsexamen;Män;Total;78
HT2016;;Sjöingenjörsexamen;Total;-24;61
HT2016;;Sjöingenjörsexamen;Total;25-34;12
HT2016;;Sjöingenjörsexamen;Total;35-;8
HT2016;;Sjöingenjörsexamen;Total;Total;81
HT2016;;Sjökaptensexamen;Kvinnor;-24;9
HT2016;;Sjökaptensexamen;Kvinnor;25-34;2
HT2016;;Sjökaptensexamen;Kvinnor;Total;11
HT2016;;Sjökaptensexamen;Män;-24;85
HT2016;;Sjökaptensexamen;Män;25-34;36
HT2016;;Sjökaptensexamen;Män;35-;13
HT2016;;Sjökaptensexamen;Män;Total;134
HT2016;;Sjökaptensexamen;Total;-24;94
HT2016;;Sjökaptensexamen;Total;25-34;38
HT2016;;Sjökaptensexamen;Total;35-;13
HT2016;;Sjökaptensexamen;Total;Total;145
HT2016;;Skogsmästarexamen;Kvinnor;-24;5
HT2016;;Skogsmästarexamen;Kvinnor;25-34;2
HT2016;;Skogsmästarexamen;Kvinnor;Total;7
HT2016;;Skogsmästarexamen;Män;-24;22
HT2016;;Skogsmästarexamen;Män;25-34;15
HT2016;;Skogsmästarexamen;Män;35-;4
HT2016;;Skogsmästarexamen;Män;Total;41
HT2016;;Skogsmästarexamen;Total;-24;27
HT2016;;Skogsmästarexamen;Total;25-34;17
HT2016;;Skogsmästarexamen;Total;35-;4
HT2016;;Skogsmästarexamen;Total;Total;48
HT2016;;Socionomexamen;Kvinnor;-24;863
HT2016;;Socionomexamen;Kvinnor;25-34;323
HT2016;;Socionomexamen;Kvinnor;35-;173
HT2016;;Socionomexamen;Kvinnor;Total;1359
HT2016;;Socionomexamen;Män;-24;203
HT2016;;Socionomexamen;Män;25-34;132
HT2016;;Socionomexamen;Män;35-;53
HT2016;;Socionomexamen;Män;Total;388
HT2016;;Socionomexamen;Total;-24;1066
HT2016;;Socionomexamen;Total;25-34;455
HT2016;;Socionomexamen;Total;35-;226
HT2016;;Socionomexamen;Total;Total;1747
HT2016;;Specialistsjuksköterskeexamen;Kvinnor;-24;62
HT2016;;Specialistsjuksköterskeexamen;Kvinnor;25-34;1008
HT2016;;Specialistsjuksköterskeexamen;Kvinnor;35-;1055
HT2016;;Specialistsjuksköterskeexamen;Kvinnor;Total;2125
HT2016;;Specialistsjuksköterskeexamen;Män;-24;13
HT2016;;Specialistsjuksköterskeexamen;Män;25-34;198
HT2016;;Specialistsjuksköterskeexamen;Män;35-;144
HT2016;;Specialistsjuksköterskeexamen;Män;Total;355
HT2016;;Specialistsjuksköterskeexamen;Total;-24;75
HT2016;;Specialistsjuksköterskeexamen;Total;25-34;1206
HT2016;;Specialistsjuksköterskeexamen;Total;35-;1199
HT2016;;Specialistsjuksköterskeexamen;Total;Total;2480
HT2016;;Speciallärarexamen;Kvinnor;25-34;64
HT2016;;Speciallärarexamen;Kvinnor;35-;402
HT2016;;Speciallärarexamen;Kvinnor;Total;466
HT2016;;Speciallärarexamen;Män;25-34;5
HT2016;;Speciallärarexamen;Män;35-;44
HT2016;;Speciallärarexamen;Män;Total;49
HT2016;;Speciallärarexamen;Total;25-34;69
HT2016;;Speciallärarexamen;Total;35-;446
HT2016;;Speciallärarexamen;Total;Total;515
HT2016;;Specialpedagogexamen;Kvinnor;25-34;115
HT2016;;Specialpedagogexamen;Kvinnor;35-;508
HT2016;;Specialpedagogexamen;Kvinnor;Total;623
HT2016;;Specialpedagogexamen;Män;25-34;12
HT2016;;Specialpedagogexamen;Män;35-;40
HT2016;;Specialpedagogexamen;Män;Total;52
HT2016;;Specialpedagogexamen;Total;25-34;127
HT2016;;Specialpedagogexamen;Total;35-;548
HT2016;;Specialpedagogexamen;Total;Total;675
HT2016;;Studie- och yrkesvägledarexamen;Kvinnor;-24;102
HT2016;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;98
HT2016;;Studie- och yrkesvägledarexamen;Kvinnor;35-;71
HT2016;;Studie- och yrkesvägledarexamen;Kvinnor;Total;271
HT2016;;Studie- och yrkesvägledarexamen;Män;-24;25
HT2016;;Studie- och yrkesvägledarexamen;Män;25-34;20
HT2016;;Studie- och yrkesvägledarexamen;Män;35-;10
HT2016;;Studie- och yrkesvägledarexamen;Män;Total;55
HT2016;;Studie- och yrkesvägledarexamen;Total;-24;127
HT2016;;Studie- och yrkesvägledarexamen;Total;25-34;118
HT2016;;Studie- och yrkesvägledarexamen;Total;35-;81
HT2016;;Studie- och yrkesvägledarexamen;Total;Total;326
HT2016;;Tandhygienistexamen;Kvinnor;-24;120
HT2016;;Tandhygienistexamen;Kvinnor;25-34;56
HT2016;;Tandhygienistexamen;Kvinnor;35-;22
HT2016;;Tandhygienistexamen;Kvinnor;Total;198
HT2016;;Tandhygienistexamen;Män;-24;15
HT2016;;Tandhygienistexamen;Män;25-34;7
HT2016;;Tandhygienistexamen;Män;35-;6
HT2016;;Tandhygienistexamen;Män;Total;28
HT2016;;Tandhygienistexamen;Total;-24;135
HT2016;;Tandhygienistexamen;Total;25-34;63
HT2016;;Tandhygienistexamen;Total;35-;28
HT2016;;Tandhygienistexamen;Total;Total;226
HT2016;;Tandläkarexamen;Kvinnor;-24;111
HT2016;;Tandläkarexamen;Kvinnor;25-34;25
HT2016;;Tandläkarexamen;Kvinnor;35-;3
HT2016;;Tandläkarexamen;Kvinnor;Total;139
HT2016;;Tandläkarexamen;Män;-24;70
HT2016;;Tandläkarexamen;Män;25-34;12
HT2016;;Tandläkarexamen;Män;35-;1
HT2016;;Tandläkarexamen;Män;Total;83
HT2016;;Tandläkarexamen;Total;-24;181
HT2016;;Tandläkarexamen;Total;25-34;37
HT2016;;Tandläkarexamen;Total;35-;4
HT2016;;Tandläkarexamen;Total;Total;222
HT2016;;Tandteknikerexamen;Kvinnor;-24;39
HT2016;;Tandteknikerexamen;Kvinnor;25-34;8
HT2016;;Tandteknikerexamen;Kvinnor;35-;9
HT2016;;Tandteknikerexamen;Kvinnor;Total;56
HT2016;;Tandteknikerexamen;Män;-24;12
HT2016;;Tandteknikerexamen;Män;25-34;6
HT2016;;Tandteknikerexamen;Män;Total;18
HT2016;;Tandteknikerexamen;Total;-24;51
HT2016;;Tandteknikerexamen;Total;25-34;14
HT2016;;Tandteknikerexamen;Total;35-;9
HT2016;;Tandteknikerexamen;Total;Total;74
HT2016;;Veterinärexamen;Kvinnor;-24;73
HT2016;;Veterinärexamen;Kvinnor;25-34;12
HT2016;;Veterinärexamen;Kvinnor;35-;4
HT2016;;Veterinärexamen;Kvinnor;Total;89
HT2016;;Veterinärexamen;Män;-24;5
HT2016;;Veterinärexamen;Män;25-34;2
HT2016;;Veterinärexamen;Män;35-;2
HT2016;;Veterinärexamen;Män;Total;9
HT2016;;Veterinärexamen;Total;-24;78
HT2016;;Veterinärexamen;Total;25-34;14
HT2016;;Veterinärexamen;Total;35-;6
HT2016;;Veterinärexamen;Total;Total;98
HT2016;;Yrkeslärarexamen;Kvinnor;-24;11
HT2016;;Yrkeslärarexamen;Kvinnor;25-34;79
HT2016;;Yrkeslärarexamen;Kvinnor;35-;185
HT2016;;Yrkeslärarexamen;Kvinnor;Total;275
