Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2000;;Högskoleingenjörsexamen;Total;Total;6871
HT2000;;Idrottslärarexamen;Kvinnor;-24;32
HT2000;;Idrottslärarexamen;Kvinnor;25-34;16
HT2000;;Idrottslärarexamen;Kvinnor;35-;1
HT2000;;Idrottslärarexamen;Kvinnor;Total;49
HT2000;;Idrottslärarexamen;Män;-24;47
HT2000;;Idrottslärarexamen;Män;25-34;32
HT2000;;Idrottslärarexamen;Män;35-;4
HT2000;;Idrottslärarexamen;Män;Total;83
HT2000;;Idrottslärarexamen;Total;-24;79
HT2000;;Idrottslärarexamen;Total;25-34;48
HT2000;;Idrottslärarexamen;Total;35-;5
HT2000;;Idrottslärarexamen;Total;Total;132
HT2000;;Juristexamen;Kvinnor;-24;450
HT2000;;Juristexamen;Kvinnor;25-34;114
HT2000;;Juristexamen;Kvinnor;35-;42
HT2000;;Juristexamen;Kvinnor;Total;606
HT2000;;Juristexamen;Män;-24;285
HT2000;;Juristexamen;Män;25-34;107
HT2000;;Juristexamen;Män;35-;26
HT2000;;Juristexamen;Män;Total;418
HT2000;;Juristexamen;Total;-24;735
HT2000;;Juristexamen;Total;25-34;221
HT2000;;Juristexamen;Total;35-;68
HT2000;;Juristexamen;Total;Total;1024
HT2000;;Konstnärlig högskoleexamen konst och design;Kvinnor;-24;19
HT2000;;Konstnärlig högskoleexamen konst och design;Kvinnor;Total;19
HT2000;;Konstnärlig högskoleexamen konst och design;Män;-24;6
HT2000;;Konstnärlig högskoleexamen konst och design;Män;25-34;1
HT2000;;Konstnärlig högskoleexamen konst och design;Män;Total;7
HT2000;;Konstnärlig högskoleexamen konst och design;Total;-24;25
HT2000;;Konstnärlig högskoleexamen konst och design;Total;25-34;1
HT2000;;Konstnärlig högskoleexamen konst och design;Total;Total;26
HT2000;;Landskapsarkitektexamen;Kvinnor;-24;53
HT2000;;Landskapsarkitektexamen;Kvinnor;25-34;13
HT2000;;Landskapsarkitektexamen;Kvinnor;35-;3
HT2000;;Landskapsarkitektexamen;Kvinnor;Total;69
HT2000;;Landskapsarkitektexamen;Män;-24;10
HT2000;;Landskapsarkitektexamen;Män;25-34;5
HT2000;;Landskapsarkitektexamen;Män;35-;2
HT2000;;Landskapsarkitektexamen;Män;Total;17
HT2000;;Landskapsarkitektexamen;Total;-24;63
HT2000;;Landskapsarkitektexamen;Total;25-34;18
HT2000;;Landskapsarkitektexamen;Total;35-;5
HT2000;;Landskapsarkitektexamen;Total;Total;86
HT2000;;Landskapsingenjörsexamen;Kvinnor;-24;5
HT2000;;Landskapsingenjörsexamen;Kvinnor;25-34;12
HT2000;;Landskapsingenjörsexamen;Kvinnor;35-;7
HT2000;;Landskapsingenjörsexamen;Kvinnor;Total;24
HT2000;;Landskapsingenjörsexamen;Män;-24;5
HT2000;;Landskapsingenjörsexamen;Män;25-34;12
HT2000;;Landskapsingenjörsexamen;Män;35-;4
HT2000;;Landskapsingenjörsexamen;Män;Total;21
HT2000;;Landskapsingenjörsexamen;Total;-24;10
HT2000;;Landskapsingenjörsexamen;Total;25-34;24
HT2000;;Landskapsingenjörsexamen;Total;35-;11
HT2000;;Landskapsingenjörsexamen;Total;Total;45
HT2000;;Lantmästarexamen;Kvinnor;-24;11
HT2000;;Lantmästarexamen;Kvinnor;25-34;5
HT2000;;Lantmästarexamen;Kvinnor;35-;6
HT2000;;Lantmästarexamen;Kvinnor;Total;22
HT2000;;Lantmästarexamen;Män;-24;44
HT2000;;Lantmästarexamen;Män;25-34;29
HT2000;;Lantmästarexamen;Män;35-;5
HT2000;;Lantmästarexamen;Män;Total;78
HT2000;;Lantmästarexamen;Total;-24;55
HT2000;;Lantmästarexamen;Total;25-34;34
HT2000;;Lantmästarexamen;Total;35-;11
HT2000;;Lantmästarexamen;Total;Total;100
HT2000;;Logopedexamen;Kvinnor;-24;15
HT2000;;Logopedexamen;Kvinnor;25-34;5
HT2000;;Logopedexamen;Kvinnor;35-;6
HT2000;;Logopedexamen;Kvinnor;Total;26
HT2000;;Logopedexamen;Män;35-;2
HT2000;;Logopedexamen;Män;Total;2
HT2000;;Logopedexamen;Total;-24;15
HT2000;;Logopedexamen;Total;25-34;5
HT2000;;Logopedexamen;Total;35-;8
HT2000;;Logopedexamen;Total;Total;28
HT2000;;Läkarexamen;Kvinnor;-24;212
HT2000;;Läkarexamen;Kvinnor;25-34;45
HT2000;;Läkarexamen;Kvinnor;35-;16
HT2000;;Läkarexamen;Kvinnor;Total;273
HT2000;;Läkarexamen;Män;-24;135
HT2000;;Läkarexamen;Män;25-34;59
HT2000;;Läkarexamen;Män;35-;10
HT2000;;Läkarexamen;Män;Total;204
HT2000;;Läkarexamen;Total;-24;347
HT2000;;Läkarexamen;Total;25-34;104
HT2000;;Läkarexamen;Total;35-;26
HT2000;;Läkarexamen;Total;Total;477
HT2000;;Lärarexamen;Kvinnor;-24;227
HT2000;;Lärarexamen;Kvinnor;25-34;73
HT2000;;Lärarexamen;Kvinnor;35-;53
HT2000;;Lärarexamen;Kvinnor;Total;353
HT2000;;Lärarexamen;Män;-24;61
HT2000;;Lärarexamen;Män;25-34;33
HT2000;;Lärarexamen;Män;35-;20
HT2000;;Lärarexamen;Män;Total;114
HT2000;;Lärarexamen;Total;-24;288
HT2000;;Lärarexamen;Total;25-34;106
HT2000;;Lärarexamen;Total;35-;73
HT2000;;Lärarexamen;Total;Total;467
HT2000;;Optikerexamen;Kvinnor;-24;23
HT2000;;Optikerexamen;Kvinnor;25-34;16
HT2000;;Optikerexamen;Kvinnor;35-;3
HT2000;;Optikerexamen;Kvinnor;Total;42
HT2000;;Optikerexamen;Män;-24;3
HT2000;;Optikerexamen;Män;25-34;1
HT2000;;Optikerexamen;Män;35-;1
HT2000;;Optikerexamen;Män;Total;5
HT2000;;Optikerexamen;Total;-24;26
HT2000;;Optikerexamen;Total;25-34;17
HT2000;;Optikerexamen;Total;35-;4
HT2000;;Optikerexamen;Total;Total;47
HT2000;;Organistexamen;Män;-24;1
HT2000;;Organistexamen;Män;25-34;1
HT2000;;Organistexamen;Män;Total;2
HT2000;;Organistexamen;Total;-24;1
HT2000;;Organistexamen;Total;25-34;1
HT2000;;Organistexamen;Total;Total;2
HT2000;;Ortopedingenjörsexamen;Kvinnor;-24;7
HT2000;;Ortopedingenjörsexamen;Kvinnor;25-34;5
HT2000;;Ortopedingenjörsexamen;Kvinnor;Total;12
HT2000;;Ortopedingenjörsexamen;Män;-24;3
HT2000;;Ortopedingenjörsexamen;Män;25-34;2
HT2000;;Ortopedingenjörsexamen;Män;35-;2
HT2000;;Ortopedingenjörsexamen;Män;Total;7
HT2000;;Ortopedingenjörsexamen;Total;-24;10
HT2000;;Ortopedingenjörsexamen;Total;25-34;7
HT2000;;Ortopedingenjörsexamen;Total;35-;2
HT2000;;Ortopedingenjörsexamen;Total;Total;19
HT2000;;Psykologexamen;Kvinnor;-24;49
HT2000;;Psykologexamen;Kvinnor;25-34;59
HT2000;;Psykologexamen;Kvinnor;35-;24
HT2000;;Psykologexamen;Kvinnor;Total;132
HT2000;;Psykologexamen;Män;-24;30
HT2000;;Psykologexamen;Män;25-34;42
HT2000;;Psykologexamen;Män;35-;8
HT2000;;Psykologexamen;Män;Total;80
HT2000;;Psykologexamen;Total;-24;79
HT2000;;Psykologexamen;Total;25-34;101
HT2000;;Psykologexamen;Total;35-;32
HT2000;;Psykologexamen;Total;Total;212
HT2000;;Receptarieexamen;Kvinnor;-24;92
HT2000;;Receptarieexamen;Kvinnor;25-34;46
HT2000;;Receptarieexamen;Kvinnor;35-;30
HT2000;;Receptarieexamen;Kvinnor;Total;168
HT2000;;Receptarieexamen;Män;-24;3
HT2000;;Receptarieexamen;Män;25-34;9
HT2000;;Receptarieexamen;Män;35-;3
HT2000;;Receptarieexamen;Män;Total;15
HT2000;;Receptarieexamen;Total;-24;95
HT2000;;Receptarieexamen;Total;25-34;55
HT2000;;Receptarieexamen;Total;35-;33
HT2000;;Receptarieexamen;Total;Total;183
HT2000;;Sjuksköterskeexamen;Kvinnor;-24;802
HT2000;;Sjuksköterskeexamen;Kvinnor;25-34;606
HT2000;;Sjuksköterskeexamen;Kvinnor;35-;374
HT2000;;Sjuksköterskeexamen;Kvinnor;Total;1782
HT2000;;Sjuksköterskeexamen;Män;-24;154
HT2000;;Sjuksköterskeexamen;Män;25-34;130
HT2000;;Sjuksköterskeexamen;Män;35-;59
HT2000;;Sjuksköterskeexamen;Män;Total;343
HT2000;;Sjuksköterskeexamen;Total;-24;956
HT2000;;Sjuksköterskeexamen;Total;25-34;736
HT2000;;Sjuksköterskeexamen;Total;35-;433
HT2000;;Sjuksköterskeexamen;Total;Total;2125
HT2000;;Sjöingenjörsexamen;Kvinnor;-24;3
HT2000;;Sjöingenjörsexamen;Kvinnor;25-34;2
HT2000;;Sjöingenjörsexamen;Kvinnor;Total;5
HT2000;;Sjöingenjörsexamen;Män;-24;80
HT2000;;Sjöingenjörsexamen;Män;25-34;25
HT2000;;Sjöingenjörsexamen;Män;35-;7
HT2000;;Sjöingenjörsexamen;Män;Total;112
HT2000;;Sjöingenjörsexamen;Total;-24;83
HT2000;;Sjöingenjörsexamen;Total;25-34;27
HT2000;;Sjöingenjörsexamen;Total;35-;7
HT2000;;Sjöingenjörsexamen;Total;Total;117
HT2000;;Sjöingenjörsexamen, påbyggnad;Män;-24;13
HT2000;;Sjöingenjörsexamen, påbyggnad;Män;25-34;14
HT2000;;Sjöingenjörsexamen, påbyggnad;Män;35-;18
HT2000;;Sjöingenjörsexamen, påbyggnad;Män;Total;45
HT2000;;Sjöingenjörsexamen, påbyggnad;Total;-24;13
HT2000;;Sjöingenjörsexamen, påbyggnad;Total;25-34;14
HT2000;;Sjöingenjörsexamen, påbyggnad;Total;35-;18
HT2000;;Sjöingenjörsexamen, påbyggnad;Total;Total;45
HT2000;;Sjökaptensexamen;Kvinnor;-24;4
HT2000;;Sjökaptensexamen;Kvinnor;25-34;2
HT2000;;Sjökaptensexamen;Kvinnor;Total;6
HT2000;;Sjökaptensexamen;Män;-24;58
HT2000;;Sjökaptensexamen;Män;25-34;49
HT2000;;Sjökaptensexamen;Män;35-;13
HT2000;;Sjökaptensexamen;Män;Total;120
HT2000;;Sjökaptensexamen;Total;-24;62
HT2000;;Sjökaptensexamen;Total;25-34;51
HT2000;;Sjökaptensexamen;Total;35-;13
HT2000;;Sjökaptensexamen;Total;Total;126
HT2000;;Sjökaptensexamen, påbyggnad;Kvinnor;-24;1
HT2000;;Sjökaptensexamen, påbyggnad;Kvinnor;25-34;1
HT2000;;Sjökaptensexamen, påbyggnad;Kvinnor;Total;2
HT2000;;Sjökaptensexamen, påbyggnad;Män;-24;2
HT2000;;Sjökaptensexamen, påbyggnad;Män;25-34;10
HT2000;;Sjökaptensexamen, påbyggnad;Män;35-;13
HT2000;;Sjökaptensexamen, påbyggnad;Män;Total;25
HT2000;;Sjökaptensexamen, påbyggnad;Total;-24;3
HT2000;;Sjökaptensexamen, påbyggnad;Total;25-34;11
HT2000;;Sjökaptensexamen, påbyggnad;Total;35-;13
HT2000;;Sjökaptensexamen, påbyggnad;Total;Total;27
HT2000;;Slöjdlärarexamen;Kvinnor;-24;19
HT2000;;Slöjdlärarexamen;Kvinnor;25-34;8
HT2000;;Slöjdlärarexamen;Kvinnor;35-;18
HT2000;;Slöjdlärarexamen;Kvinnor;Total;45
HT2000;;Slöjdlärarexamen;Total;-24;19
HT2000;;Slöjdlärarexamen;Total;25-34;8
HT2000;;Slöjdlärarexamen;Total;35-;18
HT2000;;Slöjdlärarexamen;Total;Total;45
HT2000;;Social omsorgsexamen;Kvinnor;-24;187
HT2000;;Social omsorgsexamen;Kvinnor;25-34;197
HT2000;;Social omsorgsexamen;Kvinnor;35-;181
HT2000;;Social omsorgsexamen;Kvinnor;Total;565
HT2000;;Social omsorgsexamen;Män;-24;19
HT2000;;Social omsorgsexamen;Män;25-34;30
HT2000;;Social omsorgsexamen;Män;35-;13
HT2000;;Social omsorgsexamen;Män;Total;62
HT2000;;Social omsorgsexamen;Total;-24;206
HT2000;;Social omsorgsexamen;Total;25-34;227
HT2000;;Social omsorgsexamen;Total;35-;194
HT2000;;Social omsorgsexamen;Total;Total;627
HT2000;;Socionomexamen;Kvinnor;-24;361
HT2000;;Socionomexamen;Kvinnor;25-34;250
HT2000;;Socionomexamen;Kvinnor;35-;169
HT2000;;Socionomexamen;Kvinnor;Total;780
HT2000;;Socionomexamen;Män;-24;49
HT2000;;Socionomexamen;Män;25-34;82
HT2000;;Socionomexamen;Män;35-;37
HT2000;;Socionomexamen;Män;Total;168
HT2000;;Socionomexamen;Total;-24;410
HT2000;;Socionomexamen;Total;25-34;332
HT2000;;Socionomexamen;Total;35-;206
HT2000;;Socionomexamen;Total;Total;948
HT2000;;Specialpedagogexamen;Kvinnor;-24;1
HT2000;;Specialpedagogexamen;Kvinnor;25-34;35
HT2000;;Specialpedagogexamen;Kvinnor;35-;351
HT2000;;Specialpedagogexamen;Kvinnor;Total;387
HT2000;;Specialpedagogexamen;Män;25-34;6
HT2000;;Specialpedagogexamen;Män;35-;22
HT2000;;Specialpedagogexamen;Män;Total;28
HT2000;;Specialpedagogexamen;Total;-24;1
HT2000;;Specialpedagogexamen;Total;25-34;41
HT2000;;Specialpedagogexamen;Total;35-;373
HT2000;;Specialpedagogexamen;Total;Total;415
HT2000;;Studie- och yrkesvägledarexamen;Kvinnor;-24;22
HT2000;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;85
HT2000;;Studie- och yrkesvägledarexamen;Kvinnor;35-;135
HT2000;;Studie- och yrkesvägledarexamen;Kvinnor;Total;242
HT2000;;Studie- och yrkesvägledarexamen;Män;-24;2
HT2000;;Studie- och yrkesvägledarexamen;Män;25-34;18
HT2000;;Studie- och yrkesvägledarexamen;Män;35-;14
HT2000;;Studie- och yrkesvägledarexamen;Män;Total;34
HT2000;;Studie- och yrkesvägledarexamen;Total;-24;24
HT2000;;Studie- och yrkesvägledarexamen;Total;25-34;103
HT2000;;Studie- och yrkesvägledarexamen;Total;35-;149
HT2000;;Studie- och yrkesvägledarexamen;Total;Total;276
HT2000;;Tandhygienistexamen;Kvinnor;-24;72
HT2000;;Tandhygienistexamen;Kvinnor;25-34;47
HT2000;;Tandhygienistexamen;Kvinnor;35-;43
HT2000;;Tandhygienistexamen;Kvinnor;Total;162
HT2000;;Tandhygienistexamen;Män;-24;8
HT2000;;Tandhygienistexamen;Män;25-34;3
HT2000;;Tandhygienistexamen;Män;35-;3
HT2000;;Tandhygienistexamen;Män;Total;14
HT2000;;Tandhygienistexamen;Total;-24;80
HT2000;;Tandhygienistexamen;Total;25-34;50
HT2000;;Tandhygienistexamen;Total;35-;46
HT2000;;Tandhygienistexamen;Total;Total;176
HT2000;;Tandläkarexamen;Kvinnor;-24;89
HT2000;;Tandläkarexamen;Kvinnor;25-34;15
HT2000;;Tandläkarexamen;Kvinnor;35-;5
HT2000;;Tandläkarexamen;Kvinnor;Total;109
