Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2007;;Barnmorskeexamen;Kvinnor;Total;180
HT2007;;Barnmorskeexamen;Total;-24;9
HT2007;;Barnmorskeexamen;Total;25-34;114
HT2007;;Barnmorskeexamen;Total;35-;57
HT2007;;Barnmorskeexamen;Total;Total;180
HT2007;;Biomedicinsk analytikerexamen;Kvinnor;-24;208
HT2007;;Biomedicinsk analytikerexamen;Kvinnor;25-34;79
HT2007;;Biomedicinsk analytikerexamen;Kvinnor;35-;47
HT2007;;Biomedicinsk analytikerexamen;Kvinnor;Total;334
HT2007;;Biomedicinsk analytikerexamen;Män;-24;53
HT2007;;Biomedicinsk analytikerexamen;Män;25-34;15
HT2007;;Biomedicinsk analytikerexamen;Män;35-;5
HT2007;;Biomedicinsk analytikerexamen;Män;Total;73
HT2007;;Biomedicinsk analytikerexamen;Total;-24;261
HT2007;;Biomedicinsk analytikerexamen;Total;25-34;94
HT2007;;Biomedicinsk analytikerexamen;Total;35-;52
HT2007;;Biomedicinsk analytikerexamen;Total;Total;407
HT2007;;Brandingenjörsexamen;Kvinnor;-24;25
HT2007;;Brandingenjörsexamen;Kvinnor;25-34;2
HT2007;;Brandingenjörsexamen;Kvinnor;Total;27
HT2007;;Brandingenjörsexamen;Män;-24;55
HT2007;;Brandingenjörsexamen;Män;25-34;16
HT2007;;Brandingenjörsexamen;Män;35-;2
HT2007;;Brandingenjörsexamen;Män;Total;73
HT2007;;Brandingenjörsexamen;Total;-24;80
HT2007;;Brandingenjörsexamen;Total;25-34;18
HT2007;;Brandingenjörsexamen;Total;35-;2
HT2007;;Brandingenjörsexamen;Total;Total;100
HT2007;;Civilekonomexamen;Kvinnor;-24;723
HT2007;;Civilekonomexamen;Kvinnor;25-34;35
HT2007;;Civilekonomexamen;Kvinnor;35-;10
HT2007;;Civilekonomexamen;Kvinnor;Total;768
HT2007;;Civilekonomexamen;Män;-24;789
HT2007;;Civilekonomexamen;Män;25-34;96
HT2007;;Civilekonomexamen;Män;35-;7
HT2007;;Civilekonomexamen;Män;Total;892
HT2007;;Civilekonomexamen;Total;-24;1512
HT2007;;Civilekonomexamen;Total;25-34;131
HT2007;;Civilekonomexamen;Total;35-;17
HT2007;;Civilekonomexamen;Total;Total;1660
HT2007;;Civilingenjörsexamen;Kvinnor;-24;1603
HT2007;;Civilingenjörsexamen;Kvinnor;25-34;72
HT2007;;Civilingenjörsexamen;Kvinnor;35-;12
HT2007;;Civilingenjörsexamen;Kvinnor;Total;1687
HT2007;;Civilingenjörsexamen;Män;-24;4562
HT2007;;Civilingenjörsexamen;Män;25-34;234
HT2007;;Civilingenjörsexamen;Män;35-;33
HT2007;;Civilingenjörsexamen;Män;Total;4829
HT2007;;Civilingenjörsexamen;Total;-24;6165
HT2007;;Civilingenjörsexamen;Total;25-34;306
HT2007;;Civilingenjörsexamen;Total;35-;45
HT2007;;Civilingenjörsexamen;Total;Total;6516
HT2007;;Dietistexamen;Kvinnor;-24;29
HT2007;;Dietistexamen;Kvinnor;25-34;11
HT2007;;Dietistexamen;Kvinnor;35-;5
HT2007;;Dietistexamen;Kvinnor;Total;45
HT2007;;Dietistexamen;Män;-24;4
HT2007;;Dietistexamen;Män;25-34;1
HT2007;;Dietistexamen;Män;Total;5
HT2007;;Dietistexamen;Total;-24;33
HT2007;;Dietistexamen;Total;25-34;12
HT2007;;Dietistexamen;Total;35-;5
HT2007;;Dietistexamen;Total;Total;50
HT2007;;Djursjukvårdarexamen;Kvinnor;-24;24
HT2007;;Djursjukvårdarexamen;Kvinnor;25-34;13
HT2007;;Djursjukvårdarexamen;Kvinnor;35-;4
HT2007;;Djursjukvårdarexamen;Kvinnor;Total;41
HT2007;;Djursjukvårdarexamen;Män;-24;1
HT2007;;Djursjukvårdarexamen;Män;Total;1
HT2007;;Djursjukvårdarexamen;Total;-24;25
HT2007;;Djursjukvårdarexamen;Total;25-34;13
HT2007;;Djursjukvårdarexamen;Total;35-;4
HT2007;;Djursjukvårdarexamen;Total;Total;42
HT2007;;Folkhögskollärarexamen;Kvinnor;-24;1
HT2007;;Folkhögskollärarexamen;Kvinnor;25-34;13
HT2007;;Folkhögskollärarexamen;Kvinnor;35-;35
HT2007;;Folkhögskollärarexamen;Kvinnor;Total;49
HT2007;;Folkhögskollärarexamen;Män;25-34;12
HT2007;;Folkhögskollärarexamen;Män;35-;12
HT2007;;Folkhögskollärarexamen;Män;Total;24
HT2007;;Folkhögskollärarexamen;Total;-24;1
HT2007;;Folkhögskollärarexamen;Total;25-34;25
HT2007;;Folkhögskollärarexamen;Total;35-;47
HT2007;;Folkhögskollärarexamen;Total;Total;73
HT2007;;Fysioterapeutexamen;Kvinnor;-24;218
HT2007;;Fysioterapeutexamen;Kvinnor;25-34;45
HT2007;;Fysioterapeutexamen;Kvinnor;35-;20
HT2007;;Fysioterapeutexamen;Kvinnor;Total;283
HT2007;;Fysioterapeutexamen;Män;-24;63
HT2007;;Fysioterapeutexamen;Män;25-34;43
HT2007;;Fysioterapeutexamen;Män;35-;8
HT2007;;Fysioterapeutexamen;Män;Total;114
HT2007;;Fysioterapeutexamen;Total;-24;281
HT2007;;Fysioterapeutexamen;Total;25-34;88
HT2007;;Fysioterapeutexamen;Total;35-;28
HT2007;;Fysioterapeutexamen;Total;Total;397
HT2007;;Hortonomexamen;Kvinnor;-24;7
HT2007;;Hortonomexamen;Kvinnor;25-34;1
HT2007;;Hortonomexamen;Kvinnor;35-;1
HT2007;;Hortonomexamen;Kvinnor;Total;9
HT2007;;Hortonomexamen;Män;-24;3
HT2007;;Hortonomexamen;Män;25-34;2
HT2007;;Hortonomexamen;Män;Total;5
HT2007;;Hortonomexamen;Total;-24;10
HT2007;;Hortonomexamen;Total;25-34;3
HT2007;;Hortonomexamen;Total;35-;1
HT2007;;Hortonomexamen;Total;Total;14
HT2007;;Högskoleingenjörsexamen;Kvinnor;-24;605
HT2007;;Högskoleingenjörsexamen;Kvinnor;25-34;114
HT2007;;Högskoleingenjörsexamen;Kvinnor;35-;39
HT2007;;Högskoleingenjörsexamen;Kvinnor;Total;758
HT2007;;Högskoleingenjörsexamen;Män;-24;1822
HT2007;;Högskoleingenjörsexamen;Män;25-34;393
HT2007;;Högskoleingenjörsexamen;Män;35-;92
HT2007;;Högskoleingenjörsexamen;Män;Total;2307
HT2007;;Högskoleingenjörsexamen;Total;-24;2427
HT2007;;Högskoleingenjörsexamen;Total;25-34;507
HT2007;;Högskoleingenjörsexamen;Total;35-;131
HT2007;;Högskoleingenjörsexamen;Total;Total;3065
HT2007;;Juristexamen;Kvinnor;-24;696
HT2007;;Juristexamen;Kvinnor;25-34;92
HT2007;;Juristexamen;Kvinnor;35-;21
HT2007;;Juristexamen;Kvinnor;Total;809
HT2007;;Juristexamen;Män;-24;438
HT2007;;Juristexamen;Män;25-34;101
HT2007;;Juristexamen;Män;35-;23
HT2007;;Juristexamen;Män;Total;562
HT2007;;Juristexamen;Total;-24;1134
HT2007;;Juristexamen;Total;25-34;193
HT2007;;Juristexamen;Total;35-;44
HT2007;;Juristexamen;Total;Total;1371
HT2007;;Jägmästarexamen;Kvinnor;-24;22
HT2007;;Jägmästarexamen;Kvinnor;25-34;1
HT2007;;Jägmästarexamen;Kvinnor;Total;23
HT2007;;Jägmästarexamen;Män;-24;58
HT2007;;Jägmästarexamen;Män;25-34;9
HT2007;;Jägmästarexamen;Män;Total;67
HT2007;;Jägmästarexamen;Total;-24;80
HT2007;;Jägmästarexamen;Total;25-34;10
HT2007;;Jägmästarexamen;Total;Total;90
HT2007;;Landskapsarkitektexamen;Kvinnor;-24;65
HT2007;;Landskapsarkitektexamen;Kvinnor;25-34;18
HT2007;;Landskapsarkitektexamen;Kvinnor;35-;5
HT2007;;Landskapsarkitektexamen;Kvinnor;Total;88
HT2007;;Landskapsarkitektexamen;Män;-24;27
HT2007;;Landskapsarkitektexamen;Män;25-34;8
HT2007;;Landskapsarkitektexamen;Män;Total;35
HT2007;;Landskapsarkitektexamen;Total;-24;92
HT2007;;Landskapsarkitektexamen;Total;25-34;26
HT2007;;Landskapsarkitektexamen;Total;35-;5
HT2007;;Landskapsarkitektexamen;Total;Total;123
HT2007;;Landskapsingenjörsexamen;Kvinnor;-24;21
HT2007;;Landskapsingenjörsexamen;Kvinnor;25-34;11
HT2007;;Landskapsingenjörsexamen;Kvinnor;35-;6
HT2007;;Landskapsingenjörsexamen;Kvinnor;Total;38
HT2007;;Landskapsingenjörsexamen;Män;-24;13
HT2007;;Landskapsingenjörsexamen;Män;25-34;5
HT2007;;Landskapsingenjörsexamen;Män;35-;4
HT2007;;Landskapsingenjörsexamen;Män;Total;22
HT2007;;Landskapsingenjörsexamen;Total;-24;34
HT2007;;Landskapsingenjörsexamen;Total;25-34;16
HT2007;;Landskapsingenjörsexamen;Total;35-;10
HT2007;;Landskapsingenjörsexamen;Total;Total;60
HT2007;;Lantmästarexamen;Kvinnor;-24;9
HT2007;;Lantmästarexamen;Kvinnor;25-34;5
HT2007;;Lantmästarexamen;Kvinnor;Total;14
HT2007;;Lantmästarexamen;Män;-24;13
HT2007;;Lantmästarexamen;Män;25-34;4
HT2007;;Lantmästarexamen;Män;35-;1
HT2007;;Lantmästarexamen;Män;Total;18
HT2007;;Lantmästarexamen;Total;-24;22
HT2007;;Lantmästarexamen;Total;25-34;9
HT2007;;Lantmästarexamen;Total;35-;1
HT2007;;Lantmästarexamen;Total;Total;32
HT2007;;Logopedexamen;Kvinnor;-24;86
HT2007;;Logopedexamen;Kvinnor;25-34;21
HT2007;;Logopedexamen;Kvinnor;35-;19
HT2007;;Logopedexamen;Kvinnor;Total;126
HT2007;;Logopedexamen;Män;-24;6
HT2007;;Logopedexamen;Män;25-34;3
HT2007;;Logopedexamen;Män;Total;9
HT2007;;Logopedexamen;Total;-24;92
HT2007;;Logopedexamen;Total;25-34;24
HT2007;;Logopedexamen;Total;35-;19
HT2007;;Logopedexamen;Total;Total;135
HT2007;;Läkarexamen;Kvinnor;-24;202
HT2007;;Läkarexamen;Kvinnor;25-34;56
HT2007;;Läkarexamen;Kvinnor;35-;12
HT2007;;Läkarexamen;Kvinnor;Total;270
HT2007;;Läkarexamen;Män;-24;207
HT2007;;Läkarexamen;Män;25-34;75
HT2007;;Läkarexamen;Män;35-;16
HT2007;;Läkarexamen;Män;Total;298
HT2007;;Läkarexamen;Total;-24;409
HT2007;;Läkarexamen;Total;25-34;131
HT2007;;Läkarexamen;Total;35-;28
HT2007;;Läkarexamen;Total;Total;568
HT2007;;Lärarexamen;Kvinnor;-24;4230
HT2007;;Lärarexamen;Kvinnor;25-34;1925
HT2007;;Lärarexamen;Kvinnor;35-;1225
HT2007;;Lärarexamen;Kvinnor;Total;7380
HT2007;;Lärarexamen;Män;-24;1541
HT2007;;Lärarexamen;Män;25-34;610
HT2007;;Lärarexamen;Män;35-;285
HT2007;;Lärarexamen;Män;Total;2436
HT2007;;Lärarexamen;Total;-24;5771
HT2007;;Lärarexamen;Total;25-34;2535
HT2007;;Lärarexamen;Total;35-;1510
HT2007;;Lärarexamen;Total;Total;9816
HT2007;;Optikerexamen;Kvinnor;-24;61
HT2007;;Optikerexamen;Kvinnor;25-34;14
HT2007;;Optikerexamen;Kvinnor;35-;4
HT2007;;Optikerexamen;Kvinnor;Total;79
HT2007;;Optikerexamen;Män;-24;8
HT2007;;Optikerexamen;Män;25-34;3
HT2007;;Optikerexamen;Män;35-;2
HT2007;;Optikerexamen;Män;Total;13
HT2007;;Optikerexamen;Total;-24;69
HT2007;;Optikerexamen;Total;25-34;17
HT2007;;Optikerexamen;Total;35-;6
HT2007;;Optikerexamen;Total;Total;92
HT2007;;Ortopedingenjörsexamen;Kvinnor;-24;13
HT2007;;Ortopedingenjörsexamen;Kvinnor;25-34;3
HT2007;;Ortopedingenjörsexamen;Kvinnor;35-;2
HT2007;;Ortopedingenjörsexamen;Kvinnor;Total;18
HT2007;;Ortopedingenjörsexamen;Män;-24;13
HT2007;;Ortopedingenjörsexamen;Män;25-34;2
HT2007;;Ortopedingenjörsexamen;Män;35-;1
HT2007;;Ortopedingenjörsexamen;Män;Total;16
HT2007;;Ortopedingenjörsexamen;Total;-24;26
HT2007;;Ortopedingenjörsexamen;Total;25-34;5
HT2007;;Ortopedingenjörsexamen;Total;35-;3
HT2007;;Ortopedingenjörsexamen;Total;Total;34
HT2007;;Psykologexamen;Kvinnor;-24;145
HT2007;;Psykologexamen;Kvinnor;25-34;67
HT2007;;Psykologexamen;Kvinnor;35-;22
HT2007;;Psykologexamen;Kvinnor;Total;234
HT2007;;Psykologexamen;Män;-24;55
HT2007;;Psykologexamen;Män;25-34;62
HT2007;;Psykologexamen;Män;35-;17
HT2007;;Psykologexamen;Män;Total;134
HT2007;;Psykologexamen;Total;-24;200
HT2007;;Psykologexamen;Total;25-34;129
HT2007;;Psykologexamen;Total;35-;39
HT2007;;Psykologexamen;Total;Total;368
HT2007;;Psykoterapeutexamen;Kvinnor;35-;27
HT2007;;Psykoterapeutexamen;Kvinnor;Total;27
HT2007;;Psykoterapeutexamen;Män;35-;7
HT2007;;Psykoterapeutexamen;Män;Total;7
HT2007;;Psykoterapeutexamen;Total;35-;34
HT2007;;Psykoterapeutexamen;Total;Total;34
HT2007;;Receptarieexamen;Kvinnor;-24;104
HT2007;;Receptarieexamen;Kvinnor;25-34;56
HT2007;;Receptarieexamen;Kvinnor;35-;36
HT2007;;Receptarieexamen;Kvinnor;Total;196
HT2007;;Receptarieexamen;Män;-24;23
HT2007;;Receptarieexamen;Män;25-34;12
HT2007;;Receptarieexamen;Män;35-;9
HT2007;;Receptarieexamen;Män;Total;44
HT2007;;Receptarieexamen;Total;-24;127
HT2007;;Receptarieexamen;Total;25-34;68
HT2007;;Receptarieexamen;Total;35-;45
HT2007;;Receptarieexamen;Total;Total;240
HT2007;;Röntgensjuksköterskeexamen;Kvinnor;-24;75
HT2007;;Röntgensjuksköterskeexamen;Kvinnor;25-34;41
HT2007;;Röntgensjuksköterskeexamen;Kvinnor;35-;37
HT2007;;Röntgensjuksköterskeexamen;Kvinnor;Total;153
HT2007;;Röntgensjuksköterskeexamen;Män;-24;19
HT2007;;Röntgensjuksköterskeexamen;Män;25-34;7
HT2007;;Röntgensjuksköterskeexamen;Män;35-;8
HT2007;;Röntgensjuksköterskeexamen;Män;Total;34
HT2007;;Röntgensjuksköterskeexamen;Total;-24;94
HT2007;;Röntgensjuksköterskeexamen;Total;25-34;48
HT2007;;Röntgensjuksköterskeexamen;Total;35-;45
HT2007;;Röntgensjuksköterskeexamen;Total;Total;187
HT2007;;Sjukhusfysikerexamen;Kvinnor;-24;24
HT2007;;Sjukhusfysikerexamen;Kvinnor;25-34;1
HT2007;;Sjukhusfysikerexamen;Kvinnor;Total;25
HT2007;;Sjukhusfysikerexamen;Män;-24;16
HT2007;;Sjukhusfysikerexamen;Män;25-34;2
HT2007;;Sjukhusfysikerexamen;Män;Total;18
HT2007;;Sjukhusfysikerexamen;Total;-24;40
HT2007;;Sjukhusfysikerexamen;Total;25-34;3
HT2007;;Sjukhusfysikerexamen;Total;Total;43
HT2007;;Sjuksköterskeexamen;Kvinnor;-24;1488
HT2007;;Sjuksköterskeexamen;Kvinnor;25-34;631
HT2007;;Sjuksköterskeexamen;Kvinnor;35-;314
HT2007;;Sjuksköterskeexamen;Kvinnor;Total;2433
HT2007;;Sjuksköterskeexamen;Män;-24;216
HT2007;;Sjuksköterskeexamen;Män;25-34;138
HT2007;;Sjuksköterskeexamen;Män;35-;54
HT2007;;Sjuksköterskeexamen;Män;Total;408
HT2007;;Sjuksköterskeexamen;Total;-24;1704
HT2007;;Sjuksköterskeexamen;Total;25-34;769
HT2007;;Sjuksköterskeexamen;Total;35-;368
HT2007;;Sjuksköterskeexamen;Total;Total;2841
HT2007;;Sjöingenjörsexamen;Kvinnor;-24;5
HT2007;;Sjöingenjörsexamen;Kvinnor;25-34;1
HT2007;;Sjöingenjörsexamen;Kvinnor;35-;1
HT2007;;Sjöingenjörsexamen;Kvinnor;Total;7
HT2007;;Sjöingenjörsexamen;Män;-24;86
HT2007;;Sjöingenjörsexamen;Män;25-34;33
HT2007;;Sjöingenjörsexamen;Män;35-;9
HT2007;;Sjöingenjörsexamen;Män;Total;128
HT2007;;Sjöingenjörsexamen;Total;-24;91
HT2007;;Sjöingenjörsexamen;Total;25-34;34
HT2007;;Sjöingenjörsexamen;Total;35-;10
HT2007;;Sjöingenjörsexamen;Total;Total;135
HT2007;;Sjökaptensexamen;Kvinnor;-24;31
HT2007;;Sjökaptensexamen;Kvinnor;25-34;7
HT2007;;Sjökaptensexamen;Kvinnor;35-;1
HT2007;;Sjökaptensexamen;Kvinnor;Total;39
HT2007;;Sjökaptensexamen;Män;-24;86
HT2007;;Sjökaptensexamen;Män;25-34;32
HT2007;;Sjökaptensexamen;Män;35-;14
HT2007;;Sjökaptensexamen;Män;Total;132
HT2007;;Sjökaptensexamen;Total;-24;117
HT2007;;Sjökaptensexamen;Total;25-34;39
HT2007;;Sjökaptensexamen;Total;35-;15
HT2007;;Sjökaptensexamen;Total;Total;171
HT2007;;Skogsmästarexamen;Kvinnor;-24;6
HT2007;;Skogsmästarexamen;Kvinnor;35-;1
HT2007;;Skogsmästarexamen;Kvinnor;Total;7
HT2007;;Skogsmästarexamen;Män;-24;23
HT2007;;Skogsmästarexamen;Män;25-34;13
HT2007;;Skogsmästarexamen;Män;35-;5
HT2007;;Skogsmästarexamen;Män;Total;41
HT2007;;Skogsmästarexamen;Total;-24;29
HT2007;;Skogsmästarexamen;Total;25-34;13
HT2007;;Skogsmästarexamen;Total;35-;6
HT2007;;Skogsmästarexamen;Total;Total;48
HT2007;;Socionomexamen;Kvinnor;-24;953
HT2007;;Socionomexamen;Kvinnor;25-34;429
HT2007;;Socionomexamen;Kvinnor;35-;273
HT2007;;Socionomexamen;Kvinnor;Total;1655
HT2007;;Socionomexamen;Män;-24;139
HT2007;;Socionomexamen;Män;25-34;127
HT2007;;Socionomexamen;Män;35-;43
HT2007;;Socionomexamen;Män;Total;309
HT2007;;Socionomexamen;Total;-24;1092
HT2007;;Socionomexamen;Total;25-34;556
HT2007;;Socionomexamen;Total;35-;316
HT2007;;Socionomexamen;Total;Total;1964
HT2007;;Specialistsjuksköterskeexamen;Kvinnor;-24;35
HT2007;;Specialistsjuksköterskeexamen;Kvinnor;25-34;680
HT2007;;Specialistsjuksköterskeexamen;Kvinnor;35-;844
HT2007;;Specialistsjuksköterskeexamen;Kvinnor;Total;1559
HT2007;;Specialistsjuksköterskeexamen;Män;-24;7
HT2007;;Specialistsjuksköterskeexamen;Män;25-34;196
HT2007;;Specialistsjuksköterskeexamen;Män;35-;105
HT2007;;Specialistsjuksköterskeexamen;Män;Total;308
HT2007;;Specialistsjuksköterskeexamen;Total;-24;42
HT2007;;Specialistsjuksköterskeexamen;Total;25-34;876
HT2007;;Specialistsjuksköterskeexamen;Total;35-;949
HT2007;;Specialistsjuksköterskeexamen;Total;Total;1867
HT2007;;Specialpedagogexamen;Kvinnor;25-34;105
HT2007;;Specialpedagogexamen;Kvinnor;35-;205
HT2007;;Specialpedagogexamen;Kvinnor;Total;310
HT2007;;Specialpedagogexamen;Män;25-34;10
HT2007;;Specialpedagogexamen;Män;35-;16
HT2007;;Specialpedagogexamen;Män;Total;26
HT2007;;Specialpedagogexamen;Total;25-34;115
HT2007;;Specialpedagogexamen;Total;35-;221
HT2007;;Specialpedagogexamen;Total;Total;336
HT2007;;Studie- och yrkesvägledarexamen;Kvinnor;-24;45
HT2007;;Studie- och yrkesvägledarexamen;Kvinnor;25-34;93
HT2007;;Studie- och yrkesvägledarexamen;Kvinnor;35-;121
HT2007;;Studie- och yrkesvägledarexamen;Kvinnor;Total;259
HT2007;;Studie- och yrkesvägledarexamen;Män;-24;6
HT2007;;Studie- och yrkesvägledarexamen;Män;25-34;16
HT2007;;Studie- och yrkesvägledarexamen;Män;35-;11
HT2007;;Studie- och yrkesvägledarexamen;Män;Total;33
HT2007;;Studie- och yrkesvägledarexamen;Total;-24;51
HT2007;;Studie- och yrkesvägledarexamen;Total;25-34;109
HT2007;;Studie- och yrkesvägledarexamen;Total;35-;132
HT2007;;Studie- och yrkesvägledarexamen;Total;Total;292
HT2007;;Tandhygienistexamen;Kvinnor;-24;122
HT2007;;Tandhygienistexamen;Kvinnor;25-34;75
HT2007;;Tandhygienistexamen;Kvinnor;35-;57
HT2007;;Tandhygienistexamen;Kvinnor;Total;254
HT2007;;Tandhygienistexamen;Män;-24;15
HT2007;;Tandhygienistexamen;Män;25-34;6
HT2007;;Tandhygienistexamen;Män;35-;8
HT2007;;Tandhygienistexamen;Män;Total;29
HT2007;;Tandhygienistexamen;Total;-24;137
HT2007;;Tandhygienistexamen;Total;25-34;81
HT2007;;Tandhygienistexamen;Total;35-;65
HT2007;;Tandhygienistexamen;Total;Total;283
HT2007;;Tandläkarexamen;Kvinnor;-24;95
HT2007;;Tandläkarexamen;Kvinnor;25-34;10
HT2007;;Tandläkarexamen;Kvinnor;35-;3
HT2007;;Tandläkarexamen;Kvinnor;Total;108
HT2007;;Tandläkarexamen;Män;-24;42
HT2007;;Tandläkarexamen;Män;25-34;14
HT2007;;Tandläkarexamen;Män;35-;2
HT2007;;Tandläkarexamen;Män;Total;58
HT2007;;Tandläkarexamen;Total;-24;137
HT2007;;Tandläkarexamen;Total;25-34;24
HT2007;;Tandläkarexamen;Total;35-;5
HT2007;;Tandläkarexamen;Total;Total;166
HT2007;;Tandteknikerexamen;Kvinnor;-24;39
HT2007;;Tandteknikerexamen;Kvinnor;25-34;23
HT2007;;Tandteknikerexamen;Kvinnor;35-;5
HT2007;;Tandteknikerexamen;Kvinnor;Total;67
HT2007;;Tandteknikerexamen;Män;-24;8
HT2007;;Tandteknikerexamen;Män;25-34;13
HT2007;;Tandteknikerexamen;Män;35-;2
HT2007;;Tandteknikerexamen;Män;Total;23
HT2007;;Tandteknikerexamen;Total;-24;47
HT2007;;Tandteknikerexamen;Total;25-34;36
HT2007;;Tandteknikerexamen;Total;35-;7
HT2007;;Tandteknikerexamen;Total;Total;90
HT2007;;Trädgårdsingenjörsexamen;Kvinnor;-24;31
HT2007;;Trädgårdsingenjörsexamen;Kvinnor;25-34;25
HT2007;;Trädgårdsingenjörsexamen;Kvinnor;35-;17
HT2007;;Trädgårdsingenjörsexamen;Kvinnor;Total;73
HT2007;;Trädgårdsingenjörsexamen;Män;-24;9
HT2007;;Trädgårdsingenjörsexamen;Män;25-34;6
HT2007;;Trädgårdsingenjörsexamen;Män;35-;1
HT2007;;Trädgårdsingenjörsexamen;Män;Total;16
HT2007;;Trädgårdsingenjörsexamen;Total;-24;40
HT2007;;Trädgårdsingenjörsexamen;Total;25-34;31
HT2007;;Trädgårdsingenjörsexamen;Total;35-;18
HT2007;;Trädgårdsingenjörsexamen;Total;Total;89
HT2007;;Veterinärexamen;Kvinnor;-24;50
HT2007;;Veterinärexamen;Kvinnor;25-34;19
HT2007;;Veterinärexamen;Kvinnor;Total;69
HT2007;;Veterinärexamen;Män;-24;15
HT2007;;Veterinärexamen;Män;25-34;10
HT2007;;Veterinärexamen;Män;35-;6
HT2007;;Veterinärexamen;Män;Total;31
HT2007;;Veterinärexamen;Total;-24;65
HT2007;;Veterinärexamen;Total;25-34;29
HT2007;;Veterinärexamen;Total;35-;6
HT2007;;Veterinärexamen;Total;Total;100
HT2007;Blekinge tekniska högskola;;Kvinnor;-24;48
HT2007;Blekinge tekniska högskola;;Kvinnor;25-34;38
HT2007;Blekinge tekniska högskola;;Kvinnor;35-;48
HT2007;Blekinge tekniska högskola;;Kvinnor;Total;134
HT2007;Blekinge tekniska högskola;;Män;-24;38
HT2007;Blekinge tekniska högskola;;Män;25-34;22
HT2007;Blekinge tekniska högskola;;Män;35-;18
HT2007;Blekinge tekniska högskola;;Män;Total;78
HT2007;Blekinge tekniska högskola;;Total;-24;86
HT2007;Blekinge tekniska högskola;;Total;25-34;60
HT2007;Blekinge tekniska högskola;;Total;35-;66
HT2007;Blekinge tekniska högskola;;Total;Total;212
